frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_media_bytes;tx_media_bytes;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
1;1;1;1;2721.266847;2721.353770;2721.354216;784142;0;0;142128;142128;108;108;142128;142216;100.000;322.460;322.460;34.132;37.480;34.132;0.436;0.019;0.022;0.445;0.000;0.445;4.959;100.000;86.924;0.445;0.000;0.000;0.000;0;0;0;0;0;0;0;0
2;1;1;1;2721.299910;2721.395305;2721.433350;783406;0;0;28764;28764;22;22;28764;28852;100.000;0.758;0.758;6.924;7.590;6.924;38.040;0.013;0.015;79.134;41.089;38.045;0.040;48.076;95.395;46.246;41.535;8.201;0.513;0;0;0;0;0;0;0;0
3;1;1;1;2721.333117;2721.433390;2721.465427;780200;0;0;22936;22936;18;18;22936;23024;100.000;0.719;0.719;5.526;6.066;5.526;32.034;0.009;0.010;32.077;0.040;32.037;0.032;99.875;100.273;44.990;38.085;4.752;0.778;0;0;0;0;0;0;0;0
4;1;1;1;2721.368457;2721.465473;2721.507545;778467;0;0;22560;22560;18;18;22560;22648;100.000;0.539;0.539;5.436;5.976;5.436;42.070;0.007;0.008;42.118;0.046;42.072;0.020;99.891;97.016;53.775;32.083;1.251;0.807;0;0;0;0;0;0;0;0
5;1;1;1;2721.400785;2721.507543;2721.543523;776427;0;0;22184;22184;17;17;22184;22272;100.000;0.620;0.620;5.345;5.855;5.345;32.775;0.008;0.010;35.978;0.000;35.981;0.028;100.006;106.758;56.420;42.070;8.737;1.303;0;0;0;0;0;0;0;0
6;1;1;1;2721.433254;2721.543521;2721.578848;774893;0;0;24440;24440;19;19;24440;24528;100.000;0.694;0.694;5.887;6.458;5.887;33.202;0.008;0.010;35.324;0.000;35.327;0.028;100.007;110.267;58.411;35.978;2.645;1.387;0;0;0;0;0;0;0;0
7;1;1;1;2721.466716;2721.578883;2721.613472;775949;0;0;24628;24628;19;19;24628;24716;100.000;0.715;0.715;5.932;6.504;5.932;34.586;0.007;0.009;34.624;0.035;34.589;0.025;99.900;112.166;59.701;35.362;2.028;1.427;0;0;0;0;0;0;0;0
8;1;1;1;2721.499983;2721.613507;2721.613516;775463;0;0;26320;26320;20;20;26320;26408;100.000;10516.186;10516.186;6.338;6.941;6.338;0.006;0.006;0.006;0.044;0.036;0.009;73.249;19.388;113.525;26.412;34.625;1.291;1.418;0;0;0;0;0;0;0;0
9;1;1;1;2721.533899;2721.645918;2721.680631;775698;0;0;26132;26132;20;20;26132;26220;100.000;0.755;0.755;6.293;6.896;6.293;33.181;0.008;0.009;67.115;32.402;34.713;0.026;51.721;112.019;60.194;32.411;0.922;1.387;0;0;0;0;0;0;0;0
10;1;1;1;2721.567542;2721.680666;2721.714717;778020;0;0;25380;25380;20;20;25380;25468;100.000;0.748;0.748;6.112;6.715;6.112;34.048;0.005;0.006;34.086;0.036;34.050;0.018;99.896;113.124;60.946;34.748;1.415;1.389;0;0;0;0;0;0;0;0
11;1;1;1;2721.600871;2721.714750;2721.747221;778554;0;0;24064;24064;19;19;24064;24152;100.000;0.745;0.745;5.796;6.368;5.796;32.469;0.006;0.007;32.504;0.033;32.471;0.023;99.898;113.879;60.117;34.084;0.750;1.349;0;0;0;0;0;0;0;0
12;1;1;1;2721.634612;2721.747219;2721.773338;779986;0;0;25380;25380;20;20;25380;25468;100.000;0.979;0.979;6.112;6.715;6.112;24.227;0.010;0.012;26.117;0.000;26.119;0.044;100.007;112.607;52.901;32.470;0.864;1.319;0;0;0;0;0;0;0;0
13;1;1;1;2721.667613;2721.773336;2721.812251;780926;0;0;26132;26132;20;20;26132;26220;100.000;0.675;0.675;6.293;6.896;6.293;31.053;0.008;0.010;38.913;0.000;38.915;0.025;100.007;105.723;58.481;26.116;7.217;1.687;0;0;0;0;0;0;0;0
14;1;1;1;2721.701559;2721.812249;2721.848590;782770;0;0;26696;26696;21;21;26696;26784;100.000;0.737;0.737;6.428;7.062;6.428;33.367;0.011;0.012;36.338;0.000;36.341;0.033;100.007;110.690;61.486;38.913;5.580;1.931;0;0;0;0;0;0;0;0
