frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_media_bytes;tx_media_bytes;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
1;1;1;1;4978.861623;4978.863884;4978.877320;784142;784142;784142;0;0;9336;9336;12546272;12546312;100.000;934.159;934.159;3011.115;3338.239;3011.115;13.419;2.655;2.863;13.436;0.000;13.436;21.308;100.000;2.261;13.436;0.000;0.000;0.000;0;0;0;0;0;0;0;0
2;1;1;1;4978.895138;4978.898308;4978.912770;783406;783406;783406;0;0;9327;9327;12534496;12534536;100.000;866.900;866.900;3008.289;3335.097;3008.289;14.458;2.736;2.934;35.450;20.988;14.462;20.289;40.796;3.170;15.553;34.424;1.090;0.068;0;0;0;0;0;0;0;0
3;1;1;1;4978.929720;4978.934050;4978.949516;780200;780200;780200;0;0;9289;9289;12483200;12483240;100.000;807.233;807.233;2995.978;3321.455;2995.978;15.459;4.613;4.925;36.746;21.280;15.466;31.842;42.090;4.330;18.965;35.742;2.409;0.214;0;0;0;0;0;0;0;0
4;1;1;1;4978.964076;4978.968684;4978.982807;778467;778467;778467;0;0;9268;9268;12455472;12455512;100.000;882.520;882.520;2989.323;3314.064;2989.323;14.116;3.237;3.491;33.290;19.168;14.122;24.719;42.422;4.609;18.922;34.634;1.301;0.282;0;0;0;0;0;0;0;0
5;1;1;1;4978.995437;4978.998854;4979.014382;776427;776427;776427;0;0;9244;9244;12422832;12422872;100.000;800.604;800.604;2981.489;3305.389;2981.489;15.523;4.359;4.620;31.575;16.047;15.528;29.753;49.178;3.417;17.164;30.169;3.164;0.462;0;0;0;0;0;0;0;0
6;1;1;1;4979.031307;4979.034980;4979.050253;774893;774893;774893;0;0;9225;9225;12398288;12398328;100.000;811.927;811.927;2975.599;3298.833;2975.599;15.267;4.482;4.797;35.871;20.598;15.273;31.409;42.578;3.673;19.702;36.126;2.793;0.608;0;0;0;0;0;0;0;0
7;1;1;1;4979.063014;4979.067503;4979.082560;775949;775949;775949;0;0;9238;9238;12415184;12415224;100.000;825.110;825.110;2979.654;3303.344;2979.654;15.051;4.514;4.826;32.307;17.250;15.057;32.052;46.606;4.489;18.676;32.523;0.810;0.621;0;0;0;0;0;0;0;0
8;1;1;1;4979.095191;4979.101223;4979.117291;775463;775463;775463;0;0;9232;9232;12407408;12407448;100.000;772.519;772.519;2977.788;3301.267;2977.788;16.060;5.239;5.533;34.731;18.663;16.068;34.431;46.265;6.032;20.073;33.720;0.386;0.606;0;0;0;0;0;0;0;0
9;1;1;1;4979.131132;4979.136978;4979.152595;775698;775698;775698;0;0;9235;9235;12411168;12411208;100.000;794.941;794.941;2978.690;3302.275;2978.690;15.610;4.384;4.661;35.304;19.687;15.617;29.846;44.235;5.847;22.044;35.755;2.422;0.720;0;0;0;0;0;0;0;0
10;1;1;1;4979.162090;4979.166619;4979.184354;778020;778020;778020;0;0;9263;9263;12448320;12448360;100.000;702.189;702.189;2987.606;3312.172;2987.606;17.730;5.430;5.716;31.759;14.024;17.735;32.229;55.843;4.528;20.469;29.640;3.693;0.905;0;0;0;0;0;0;0;0
11;1;1;1;4979.195519;4979.200130;4979.218749;778554;778554;778554;0;0;9269;9269;12456864;12456904;100.000;669.302;669.302;2989.657;3314.433;2989.657;18.609;5.854;6.139;34.396;15.777;18.619;32.970;54.132;4.611;21.532;33.512;0.178;0.860;0;0;0;0;0;0;0;0
12;1;1;1;4979.228995;4979.232089;4979.252261;779986;779986;779986;0;0;9286;9286;12479776;12479816;100.000;618.800;618.800;2995.156;3320.528;2995.156;20.168;5.629;5.909;33.512;13.339;20.173;29.294;60.196;3.094;21.710;31.958;1.375;0.892;0;0;0;0;0;0;0;0
13;1;1;1;4979.262436;4979.265851;4979.286176;780926;780926;780926;0;0;9297;9297;12494816;12494856;100.000;614.981;614.981;2998.765;3324.523;2998.765;20.319;5.603;5.893;33.915;13.589;20.326;28.992;59.931;3.414;22.292;33.762;0.429;0.863;0;0;0;0;0;0;0;0
14;1;1;1;4979.295409;4979.298483;4979.319184;782770;782770;782770;0;0;9319;9319;12524320;12524360;100.000;605.180;605.180;3005.846;3332.375;3005.846;20.697;5.918;6.197;33.008;12.307;20.701;29.934;62.715;3.074;21.966;32.632;0.701;0.853;0;0;0;0;0;0;0;0
15;1;1;1;4979.328507;4979.332137;4979.352481;784474;784474;784474;0;0;9339;9339;12551584;12551624;100.000;617.367;617.367;3012.390;3339.619;3012.390;20.337;5.796;6.086;33.297;12.953;20.344;29.915;61.099;3.629;21.930;33.654;0.321;0.820;0;0;0;0;0;0;0;0
16;1;1;1;4979.361840;4979.364847;4979.384852;785193;785193;785193;0;0;9348;9348;12563088;12563128;100.000;628.145;628.145;3015.151;3342.695;3015.151;19.991;5.548;5.830;32.370;12.366;20.004;29.142;61.799;3.007;20.967;32.710;0.623;0.807;0;0;0;0;0;0;0;0
17;1;1;1;4979.395035;4979.399495;4979.418793;782720;782720;782720;0;0;9319;9319;12523520;12523560;100.000;649.090;649.090;3005.654;3332.183;3005.654;19.292;5.998;6.292;33.942;14.643;19.299;32.606;56.858;4.460;21.575;34.648;1.314;0.839;0;0;0;0;0;0;0;0
18;1;1;1;4979.428895;4979.432614;4979.453302;781613;781613;781613;0;0;9305;9305;12505808;12505848;100.000;604.791;604.791;3001.404;3327.441;3001.404;20.681;5.582;5.865;34.509;13.821;20.688;28.348;59.949;3.719;22.751;33.120;0.214;0.800;0;0;0;0;0;0;0;0
19;1;1;1;4979.462158;4979.465113;4979.485727;780006;780006;780006;0;0;9286;9286;12480096;12480136;100.000;605.540;605.540;2995.233;3320.604;2995.233;20.610;5.727;6.023;32.425;11.811;20.614;29.217;63.573;2.955;21.843;32.499;0.834;0.802;0;0;0;0;0;0;0;0
20;1;1;1;4979.495152;4979.499108;4979.519142;780302;780302;780302;0;0;9290;9290;12484832;12484872;100.000;623.382;623.382;2996.369;3321.881;2996.369;20.027;5.827;6.121;33.415;13.380;20.035;30.553;59.957;3.956;21.925;33.994;0.661;0.793;0;0;0;0;0;0;0;0
21;1;1;1;4979.528634;4979.531665;4979.551628;779066;779066;779066;0;0;9275;9275;12465056;12465096;100.000;624.786;624.786;2991.623;3316.609;2991.623;19.958;5.239;5.531;32.485;12.523;19.962;27.709;61.451;3.031;21.077;32.558;0.776;0.792;0;0;0;0;0;0;0;0
22;1;1;1;4979.562105;4979.567714;4979.585742;778280;778280;778280;0;0;9266;9266;12452480;12452520;100.000;690.874;690.874;2988.605;3313.276;2988.605;18.019;5.718;6.029;34.115;16.086;18.028;33.444;52.846;5.609;21.858;36.049;2.715;0.912;0;0;0;0;0;0;0;0
23;1;1;1;4979.597472;4979.603453;4979.620735;778907;778907;778907;0;0;9273;9273;12462512;12462552;100.000;721.344;721.344;2991.012;3315.929;2991.012;17.275;5.169;5.449;34.993;17.710;17.282;31.529;49.388;5.981;23.518;35.739;2.405;1.006;0;0;0;0;0;0;0;0
24;1;1;1;4979.629931;4979.635370;4979.653356;779289;779289;779289;0;0;9278;9278;12468624;12468664;100.000;693.494;693.494;2992.479;3317.571;2992.479;17.977;5.392;5.705;32.620;14.635;17.986;31.719;55.137;5.439;22.804;31.917;1.416;1.031;0;0;0;0;0;0;0;0
25;1;1;1;4979.661751;4979.665296;4979.685118;779739;779739;779739;0;0;9283;9283;12475824;12475864;100.000;629.483;629.483;2994.207;3319.474;2994.207;19.816;5.674;5.974;31.763;11.940;19.822;30.136;62.408;3.545;21.234;29.926;3.407;1.180;0;0;0;0;0;0;0;0
26;1;1;1;4979.695094;4979.698525;4979.718944;779364;779364;779364;0;0;9279;9279;12469824;12469864;100.000;611.020;611.020;2992.767;3317.894;2992.767;20.413;5.531;5.817;33.826;13.406;20.420;28.488;60.367;3.431;21.727;33.229;0.105;1.113;0;0;0;0;0;0;0;0
