frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
213;1;1;1;2438.870449;2439.609195;2439.637196;797126;141596;141596;3540;3540;2265536;2265588;100.000;80.933;80.933;543.741;623.591;543.741;27.996;1.920;2.017;65.654;37.653;28.001;7.202;42.649;738.746;569.318;40.050;6.717;12.825;0;0;0;0;0;0;0;0
214;1;1;1;2438.903974;2439.640292;2439.643883;803136;141814;141814;3546;3546;2269024;2269076;100.000;633.597;633.597;544.578;624.564;544.578;3.587;1.511;1.597;6.687;3.096;3.591;44.466;53.701;736.318;542.672;31.097;2.236;12.163;0;0;0;0;0;0;0;0
215;1;1;1;2438.936473;2439.676101;2439.679985;809297;143036;143036;3576;3576;2288576;2288628;100.000;590.511;590.511;549.271;629.933;549.271;3.880;1.558;1.641;36.103;32.218;3.884;42.237;10.758;739.629;545.442;35.810;2.476;11.557;0;0;0;0;0;0;0;0
216;1;1;1;2438.969211;2439.739342;2439.742315;808156;144130;144130;3604;3604;2306080;2306132;100.000;779.153;779.153;553.472;634.765;553.472;2.965;2.013;2.110;62.329;59.357;2.973;70.972;4.769;770.131;574.438;63.241;29.907;12.704;0;0;0;0;0;0;0;0
217;1;0;1;2439.001403;2439.744238;2439.753790;810355;146106;142746;3653;3569;2337696;2337748;100.000;244.983;244.983;548.157;628.661;561.060;9.548;2.371;8.146;11.475;1.923;9.552;85.280;83.243;742.835;552.580;4.896;28.438;13.688;0;0;0;0;9177;1;9175;268526
218;1;1;1;2439.035182;2439.782765;2439.786509;810211;148782;148782;3720;3720;2380512;2380564;100.000;636.486;636.486;571.335;655.246;571.335;3.738;1.542;1.631;32.719;28.975;3.743;43.565;11.441;747.583;551.965;38.528;5.194;13.157;0;0;0;0;0;0;0;0
219;1;1;1;2439.068492;2439.845778;2439.849068;808645;150220;150220;3756;3756;2403520;2403572;100.000;732.135;732.135;576.857;661.580;576.857;3.283;2.185;2.267;62.559;59.269;3.290;68.906;5.260;777.286;581.191;63.012;29.679;14.189;0;0;0;0;0;0;0;0
220;1;1;1;2439.100736;2439.856557;2439.886774;810783;150188;150188;3755;3755;2403008;2403060;100.000;79.546;79.546;576.734;661.435;576.734;30.213;2.957;28.880;37.706;7.489;30.217;95.575;80.138;755.821;585.564;10.780;22.554;14.712;0;0;0;0;3227;29;3256;39072
221;1;1;1;2439.135580;2439.915053;2439.918709;807088;149054;149054;3727;3727;2384864;2384916;100.000;654.079;654.079;572.380;656.448;572.380;3.650;2.495;2.573;31.935;28.279;3.655;70.397;11.447;779.473;584.165;58.496;25.163;15.365;0;0;0;0;0;0;0;0
222;1;1;1;2439.168569;2439.959107;2439.962344;809369;147392;147392;3685;3685;2358272;2358324;100.000;729.336;729.336;565.998;649.119;565.998;3.232;2.060;2.172;43.635;40.398;3.237;67.108;7.418;790.538;594.467;44.054;10.720;15.075;0;0;0;0;0;0;0;0
223;1;0;1;2439.202698;2439.967801;2439.996591;795354;146064;144584;3652;3615;2337024;2337076;100.000;81.180;81.180;555.215;636.757;560.898;28.786;1.777;27.708;34.247;5.457;28.791;96.240;84.067;765.102;595.381;8.693;24.640;15.673;0;0;0;0;4582;1;4581;91269
224;1;1;1;2439.236457;2440.002160;2440.004622;795455;144466;144466;3612;3612;2311456;2311508;100.000;941.917;941.917;554.762;636.236;554.762;2.412;1.346;1.445;8.031;5.569;2.462;58.682;30.657;765.703;570.078;34.360;1.026;14.757;0;0;0;0;0;0;0;0
225;1;1;1;2439.269128;2440.039700;2440.068502;795720;143728;143728;3594;3594;2299648;2299700;100.000;79.862;79.862;551.928;632.996;551.928;28.797;27.129;27.220;63.880;35.078;28.802;94.510;45.087;770.573;600.625;37.540;4.207;14.098;0;0;0;0;0;0;0;0
226;1;1;1;2439.302865;2440.071591;2440.073508;798723;142930;142930;3574;3574;2286880;2286932;100.000;1196.544;1196.544;548.864;629.481;548.864;1.912;1.276;1.373;5.006;3.089;1.917;71.641;38.296;768.726;572.297;31.890;1.443;13.307;0;0;0;0;0;0;0;0
227;1;1;1;2439.337119;2440.109916;2440.113793;807441;142948;142948;3574;3574;2287168;2287220;100.000;591.011;591.011;548.933;629.550;548.933;3.874;1.654;1.737;40.285;36.408;3.878;44.803;9.625;772.797;579.249;38.325;4.991;12.787;0;0;0;0;0;0;0;0
228;1;1;1;2439.370547;2440.173453;2440.176170;803316;143504;143504;3588;3588;2296064;2296116;100.000;845.526;845.526;551.068;632.001;551.068;2.714;1.865;1.954;62.377;59.660;2.717;71.912;4.357;802.906;608.293;63.537;30.204;13.876;0;0;0;0;0;0;0;0
229;1;0;1;2439.402823;2440.176873;2440.183279;809074;144280;144120;3607;3603;2308480;2308532;100.000;361.208;361.208;553.433;634.704;554.048;6.402;1.952;4.378;7.109;0.703;6.406;68.337;90.114;774.051;582.069;3.420;29.913;14.878;0;0;0;0;3611;1;3611;58027
230;1;1;1;2439.434728;2440.216877;2440.220542;808265;145334;145334;3634;3634;2325344;2325396;100.000;635.651;635.651;558.095;640.066;558.095;3.636;1.504;1.596;37.263;33.598;3.665;43.561;9.836;782.149;585.998;40.004;6.671;14.365;0;0;0;0;0;0;0;0
231;1;1;1;2439.468185;2440.278561;2440.282350;818848;147128;147128;3679;3679;2354048;2354100;100.000;623.810;623.810;564.984;647.970;564.984;3.782;2.531;2.607;61.808;58.019;3.789;68.792;6.130;810.377;614.473;61.684;28.351;15.239;0;0;0;0;0;0;0;0
232;1;1;1;2439.502112;2440.292508;2440.320478;820617;148796;148796;3720;3720;2380736;2380788;100.000;85.132;85.132;571.389;655.300;571.389;27.966;26.783;26.862;38.127;10.158;27.970;96.039;73.359;790.396;619.267;13.947;19.387;15.499;0;0;0;0;0;0;0;0
233;1;1;1;2439.535930;2440.328606;2440.330760;814146;150842;150842;3772;3772;2413472;2413524;100.000;1124.631;1124.631;579.246;664.330;579.246;2.150;1.188;1.298;10.282;8.129;2.153;60.294;20.941;792.676;596.216;36.099;2.765;14.703;0;0;0;0;0;0;0;0
234;1;1;1;2439.568665;2440.389559;2440.393766;814852;152630;152630;3816;3816;2442080;2442132;100.000;580.778;580.778;586.112;672.188;586.112;4.200;2.841;2.923;63.007;58.799;4.208;69.478;6.678;820.894;625.889;60.952;27.619;15.510;0;0;0;0;0;0;0;0
235;1;1;1;2439.601989;2440.402272;2440.428743;815725;153174;153174;3830;3830;2450784;2450836;100.000;92.637;92.637;588.201;674.593;588.201;26.466;25.213;25.321;34.976;8.505;26.471;95.658;75.682;800.283;627.532;12.713;20.620;15.829;0;0;0;0;0;0;0;0
236;1;0;1;2439.637139;2440.434587;2440.439580;816078;152808;151928;3821;3799;2444928;2444980;100.000;491.328;491.328;583.416;669.109;586.795;4.987;1.700;3.885;10.837;5.845;4.992;77.819;46.068;797.448;605.036;32.315;1.018;14.904;0;0;0;0;3311;1;3311;85044
237;1;1;1;2439.670932;2440.472515;2440.501965;810868;151650;151650;3792;3792;2426400;2426452;100.000;82.414;82.414;582.348;667.884;582.348;29.446;1.766;1.860;62.386;32.935;29.451;6.317;47.207;801.583;634.088;37.927;4.594;14.259;0;0;0;0;0;0;0;0
238;1;1;1;2439.702985;2440.504834;2440.508139;801907;149972;149972;3750;3750;2399552;2399604;100.000;726.439;726.439;575.905;660.492;575.905;3.300;1.524;1.617;6.174;2.869;3.305;48.924;53.535;801.849;606.929;32.319;1.014;13.431;0;0;0;0;0;0;0;0
