frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
1;1;1;0.000000;0.000000;1.000000;2913.753569;2913.938451;2913.939724;784142;178911;159140;146318;146318;1829;2341088;100.000;1841.117;561.874;603.123;22.816;88.949;18.660;0.000;140.480;0.837;1.273;65.728;184.882;186.154;186.153;1.273;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
2;1;1;0.000000;0.000000;1.000000;2913.787258;2913.980505;2913.984957;783406;169393;156499;144182;144182;1803;2306912;100.000;518.320;553.671;594.335;21.623;92.388;18.405;0.000;0.000;3.955;4.452;88.838;193.247;197.699;197.698;13.172;42.054;8.721;0.545;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
3;1;1;0.000000;0.000000;1.000000;2913.822943;2914.018234;2914.055636;780200;164369;153953;141754;141754;1772;2268064;100.000;60.644;544.348;584.312;21.068;93.663;18.169;0.001;0.000;19.755;37.402;52.818;195.291;232.692;232.691;50.518;37.729;4.396;0.786;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
4;1;1;0.000000;0.000000;1.000000;2913.855668;2914.066100;2914.069012;778467;160176;150044;139430;139430;1743;2230880;100.000;766.407;535.424;574.733;20.576;93.674;17.911;0.000;79.308;1.933;2.912;66.368;210.432;213.344;213.343;30.562;47.866;14.533;1.645;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
5;1;1;0.000000;0.000000;1.000000;2913.887390;2914.104805;2914.106480;776427;157416;147596;137802;137802;1723;2204832;100.000;1317.013;529.172;568.031;20.274;93.762;17.748;0.000;0.000;1.123;1.675;67.051;217.415;219.090;219.090;34.696;38.705;5.372;1.878;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
6;1;1;0.000000;0.000000;1.000000;2913.924054;2914.118704;2914.123999;774893;155545;146606;137230;137230;1716;2195680;100.000;414.793;526.976;565.676;20.073;94.253;17.710;0.000;0.000;4.548;5.294;85.909;194.650;199.945;199.944;18.881;13.899;19.434;2.975;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
7;1;1;0.000000;0.000000;1.000000;2913.956094;2914.148128;2914.153574;775949;155762;147503;137590;137590;1720;2201440;100.000;404.317;528.358;567.149;20.074;94.698;17.732;0.000;82.705;4.942;5.446;90.745;192.034;197.480;197.479;15.123;29.423;3.910;3.034;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
8;1;1;0.000000;0.000000;1.000000;2913.987345;2914.188004;2914.207768;775463;154878;147295;137746;137746;1722;2203936;100.000;111.521;528.957;567.793;19.972;95.104;17.763;0.000;0.000;9.278;19.764;46.944;200.660;220.424;220.423;35.984;39.877;6.543;3.253;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
9;1;1;0.000000;0.000000;1.000000;2914.020690;2914.214690;2914.218112;775698;154529;147441;138024;138024;1726;2208384;100.000;645.475;530.025;568.951;19.921;95.413;17.794;0.000;100.710;2.976;3.422;86.968;194.000;197.422;197.421;12.994;26.685;6.648;3.465;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
10;1;1;0.000000;0.000000;1.000000;2914.053985;2914.252009;2914.271653;778020;153994;146824;138278;138278;1729;2212448;100.000;112.635;531.000;569.994;19.793;95.344;17.773;0.000;0.000;1.448;19.644;7.369;198.025;217.669;217.668;33.202;37.319;3.986;3.498;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
