frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
259;1;1;1;3289.813281;3290.008289;3290.009675;803994;144584;144584;1808;1808;2313344;2313396;100.000;1674.483;1674.483;555.215;595.991;555.215;1.383;0.651;0.702;33.233;31.847;1.386;50.622;4.171;195.008;-31.356;32.940;0.393;2.066;0;0;0;0;0;0;0;0
260;1;1;1;3289.846370;3290.042745;3290.044015;804675;144650;144650;1809;1809;2314400;2314452;100.000;1830.487;1830.487;555.468;596.267;555.468;1.267;0.772;0.822;34.341;33.070;1.271;64.728;3.700;196.374;-30.349;34.456;1.123;2.007;0;0;0;0;0;0;0;0
261;1;1;1;3289.879775;3290.076804;3290.078475;803023;143952;143952;1800;1800;2303232;2303284;100.000;1380.125;1380.125;552.788;593.384;552.788;1.667;0.752;0.802;34.460;32.788;1.672;47.945;4.851;197.028;-29.222;34.059;0.726;1.927;0;0;0;0;0;0;0;0
262;1;1;1;3289.912722;3290.108417;3290.109529;804900;144058;144058;1801;1801;2304928;2304980;100.000;2078.668;2078.668;553.195;593.813;553.195;1.107;0.686;0.736;31.053;29.942;1.111;66.235;3.579;195.695;-31.502;31.614;1.720;1.914;0;0;0;0;0;0;0;0
263;1;1;1;3289.946831;3290.141265;3290.142371;801032;144662;144662;1809;1809;2314592;2314644;100.000;2103.071;2103.071;555.515;596.313;555.515;1.101;0.698;0.748;32.842;31.736;1.106;67.662;3.366;194.434;-31.994;32.848;0.486;1.825;0;0;0;0;0;0;0;0
264;1;1;1;3289.979304;3290.175457;3290.176898;793638;145976;145976;1825;1825;2335616;2335668;100.000;1621.464;1621.464;560.560;601.720;560.560;1.437;0.788;0.839;34.528;33.087;1.441;58.212;4.173;196.154;-30.799;34.192;0.859;1.764;0;0;0;0;0;0;0;0
265;1;1;1;3290.012645;3290.214194;3290.215404;801156;148478;148478;1856;1856;2375648;2375700;100.000;1979.293;1979.293;570.168;612.027;570.168;1.205;0.803;0.854;38.505;37.295;1.210;70.585;3.143;201.549;-25.627;38.736;5.403;1.992;0;0;0;0;0;0;0;0
266;1;1;1;3290.046420;3290.244629;3290.246368;804749;149922;149922;1875;1875;2398752;2398804;100.000;1384.577;1384.577;575.713;618.000;575.713;1.734;0.849;0.900;30.964;29.225;1.739;51.783;5.616;198.209;-27.996;30.435;2.898;2.048;0;0;0;0;0;0;0;0
267;1;1;1;3290.080015;3290.275533;3290.276732;805449;150436;150436;1881;1881;2406976;2407028;100.000;2020.479;2020.479;577.687;620.110;577.687;1.195;0.734;0.787;30.364;29.165;1.199;65.643;3.949;195.518;-30.966;30.904;2.430;2.072;0;0;0;0;0;0;0;0
268;1;1;1;3290.112654;3290.309037;3290.310569;805329;149636;149636;1871;1871;2394176;2394228;100.000;1567.997;1567.997;574.615;616.812;574.615;1.528;0.729;0.781;33.837;32.305;1.532;50.988;4.529;196.383;-30.462;33.504;0.171;1.953;0;0;0;0;0;0;0;0
