frame_id;selected;tx_complete;current_skip;last_control_frame;temporal_control_ms;camera_send_timestamp;tx_start_timestamp;inter_departure_ms;tx_points;tx_packets;payload_bytes;reference_size_bytes;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;disk_io_ms;serialization_ms;tx_duration_ms;active_tx_ms;active_process_ms;total_residency_ms;node_efficiency_pct;reference_efficiency_pct;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
58;1;1;1;0;0.000;7549.049817;7549.053505;35.408;797924;9975;12766784;12766784;1052.899;1052.899;3064.038;3260.336;3064.038;3.547;3.689;12.125;3.522;19.361;19.361;99.999;80.948;552;0;552;17457;0
59;1;1;1;0;0.000;7549.082803;7549.086885;33.380;794477;9931;12711632;12711632;1063.303;1063.303;3050.801;3246.234;3050.801;3.201;4.082;11.955;3.441;19.237;19.238;99.998;78.781;1700;0;1700;53749;0
60;1;1;1;0;0.000;7549.116136;7549.118588;31.703;789053;9864;12624848;12624848;1071.572;1071.572;3029.973;3224.087;3029.973;3.200;2.452;11.782;3.256;17.434;17.434;99.999;85.933;1472;0;1472;46288;0
61;1;1;1;0;0.000;7549.149676;7549.152379;33.790;783874;9799;12541984;12541984;1029.522;1029.522;3010.086;3202.920;3010.086;3.407;2.703;12.182;3.314;18.292;18.292;99.999;85.225;1936;0;1936;61077;0
62;1;1;1;0;0.000;7549.183057;7549.185504;33.126;782785;9785;12524560;12524560;1038.156;1038.156;3005.904;3198.463;3005.904;3.454;2.448;12.064;3.592;17.966;17.966;99.998;86.375;1670;0;1670;53251;0
63;1;1;1;0;0.000;7549.215888;7549.218305;32.801;782791;9785;12524656;12524656;1074.574;1074.574;3005.927;3198.486;3005.927;2.952;2.417;11.656;3.079;17.025;17.025;99.999;85.804;1477;0;1477;46977;0
64;1;1;1;0;0.000;7549.250283;7549.253032;34.727;782127;9777;12514032;12514032;1050.383;1050.383;3003.377;3195.779;3003.377;4.013;2.749;11.914;3.276;18.676;18.676;99.999;85.280;575;0;575;17890;0
65;1;1;1;0;0.000;7549.283296;7549.285641;32.609;785507;9819;12568112;12568112;1037.180;1037.180;3016.356;3209.585;3016.356;3.693;2.345;12.118;3.173;18.156;18.156;99.999;87.085;1832;0;1832;58494;0
66;1;1;1;0;0.000;7549.316631;7549.319377;33.736;789017;9863;12624272;12624272;1020.270;1020.270;3029.835;3223.929;3029.835;3.695;2.746;12.374;3.436;18.814;18.815;99.998;85.405;2862;0;2862;90734;0
67;1;1;1;0;0.000;7549.350330;7549.353102;33.725;789641;9871;12634256;12634256;1056.789;1056.789;3032.231;3226.483;3032.231;4.061;2.771;11.955;3.250;18.787;18.788;99.999;85.249;1293;0;1293;40815;0
68;1;1;1;0;0.000;7549.382198;7549.384820;31.719;784718;9809;12555488;12555488;1211.061;1211.061;3013.327;3206.358;3013.327;2.596;2.622;10.367;2.956;15.586;15.586;99.998;83.176;1958;0;1958;61966;0
69;1;1;1;0;0.000;7549.416293;7549.418764;33.944;778159;9727;12450544;12450544;984.239;984.239;2988.140;3179.558;2988.140;3.356;2.471;12.650;3.748;18.477;18.478;99.996;86.623;1630;0;1630;52140;0
70;1;1;1;0;0.000;7549.449642;7549.452090;33.326;776327;9705;12421232;12421232;1042.398;1042.398;2981.105;3172.090;2981.105;3.373;2.448;11.916;3.304;17.736;17.737;99.998;86.199;1789;0;1789;56397;0
71;1;1;1;0;0.000;7549.482730;7549.485198;33.108;786883;9837;12590128;12590128;1017.323;1017.323;3021.640;3215.223;3021.640;3.119;2.467;12.376;3.455;17.962;17.962;99.999;86.263;2022;0;2022;64058;0
72;1;1;1;0;0.000;7549.516202;7549.518535;33.338;787146;9840;12594336;12594336;1121.390;1121.390;3022.650;3216.292;3022.650;3.266;2.333;11.231;3.026;16.830;16.831;99.997;86.133;1446;0;1446;45392;0
73;1;1;1;0;0.000;7549.549895;7549.552538;34.003;781047;9764;12496752;12496752;1037.613;1037.613;2999.230;3191.376;2999.230;3.626;2.643;12.044;3.653;18.312;18.313;99.998;85.567;1573;0;1573;49272;0
74;1;1;1;0;0.000;7549.582886;7549.585631;33.092;782459;9781;12519344;12519344;1045.808;1045.808;3004.652;3197.133;3004.652;3.283;2.745;11.971;3.214;17.999;17.999;99.998;84.749;1317;0;1317;41847;0
75;1;1;1;0;0.000;7549.616191;7549.618504;32.874;781579;9770;12505264;12505264;1152.455;1152.455;3001.273;3193.537;3001.273;3.256;2.313;10.851;2.953;16.420;16.420;99.997;85.912;1509;0;1509;47122;0
76;1;1;1;0;0.000;7549.649433;7549.652029;33.525;784181;9803;12546896;12546896;989.007;989.007;3011.265;3204.178;3011.265;3.162;2.596;12.686;3.688;18.445;18.446;99.998;85.922;1834;0;1834;57995;0
77;1;1;1;0;0.000;7549.682648;7549.684987;32.958;782861;9786;12525776;12525776;1069.545;1069.545;3006.196;3198.775;3006.196;3.045;2.339;11.711;3.364;17.095;17.096;99.998;86.317;1453;0;1453;46346;0
78;1;1;1;0;0.000;7549.716388;7549.719640;34.654;779451;9744;12471216;12471216;1082.994;1082.994;2993.101;3184.854;2993.101;3.452;3.252;11.516;3.405;18.220;18.220;99.999;82.151;938;0;938;29520;0
79;1;1;1;0;0.000;7549.749100;7549.751468;31.828;784719;9809;12555504;12555504;1083.365;1083.365;3013.331;3206.362;3013.331;2.831;2.369;11.589;3.174;16.789;16.789;99.998;85.890;2809;0;2809;89408;0
80;1;1;1;0;0.000;7549.782888;7549.786586;35.118;780701;9759;12491216;12491216;1110.154;1110.154;2997.901;3189.949;2997.901;3.285;3.699;11.252;3.348;18.235;18.236;99.998;79.717;491;0;491;15691;0
81;1;1;1;0;0.000;7549.817052;7549.821253;34.667;785754;9822;12572064;12572064;1054.229;1054.229;3017.305;3210.592;3017.305;4.117;4.201;11.925;3.525;20.243;20.243;99.999;79.247;1036;0;1036;33108;0
82;1;1;1;0;0.000;7549.849270;7549.851601;30.348;783308;9792;12532928;12532928;1080.068;1080.068;3007.912;3200.609;3007.912;3.001;2.332;11.604;3.002;16.936;16.936;99.999;86.233;1325;0;1325;42400;0
83;1;1;1;0;0.000;7549.883222;7549.886858;35.256;782737;9785;12523792;12523792;1124.542;1124.542;3005.720;3198.279;3005.720;3.619;3.636;11.137;3.280;18.392;18.392;100.000;80.229;739;0;739;23459;0
84;1;1;1;0;0.000;7549.918285;7549.922739;35.881;781874;9774;12509984;12509984;1264.128;1264.128;3002.406;3194.748;3002.406;5.349;4.454;9.896;2.884;19.699;19.699;99.999;77.390;916;0;916;28736;0
85;1;1;1;0;0.000;7549.950243;7549.954348;31.609;780545;9757;12488720;12488720;1141.951;1141.951;2997.302;3189.311;2997.302;3.974;4.105;10.936;3.185;19.015;19.015;100.000;78.412;1190;0;1190;37999;0
86;1;1;1;0;0.000;7549.982669;7549.985100;30.752;778343;9730;12453488;12453488;1059.237;1059.237;2988.847;3180.324;2988.847;3.067;2.430;11.757;3.343;17.254;17.254;99.999;85.913;1078;0;1078;33266;0
87;1;1;1;0;0.000;7550.015998;7550.018510;33.411;778458;9731;12455328;12455328;1058.624;1058.624;2989.288;3180.785;2989.288;3.062;2.512;11.766;3.147;17.340;17.340;99.999;85.512;1018;0;1018;31445;0
88;1;1;1;0;0.000;7550.049243;7550.052324;33.813;778592;9733;12457472;12457472;1096.485;1096.485;2989.803;3181.339;2989.803;2.973;3.081;11.361;3.346;17.416;17.416;99.999;82.308;630;0;630;19026;0
89;1;1;1;0;0.000;7550.084866;7550.088614;36.290;779952;9750;12479232;12479232;1129.970;1129.970;2995.025;3186.896;2995.025;5.264;3.748;11.044;3.347;20.056;20.056;99.998;81.309;1057;0;1057;33584;0
90;1;1;1;0;0.000;7550.115704;7550.118322;29.708;779674;9746;12474784;12474784;1065.069;1065.069;2993.958;3185.749;2993.958;2.769;2.618;11.713;3.209;17.099;17.099;99.998;84.690;1592;0;1592;50356;0
91;1;1;1;0;0.000;7550.149501;7550.151995;33.673;781083;9764;12497328;12497328;988.668;988.668;2999.368;3191.514;2999.368;3.230;2.495;12.641;3.527;18.365;18.365;99.998;86.415;2167;0;2167;68168;0
92;1;1;1;0;0.000;7550.182649;7550.185096;33.101;780537;9757;12488592;12488592;1096.640;1096.640;2997.272;3189.280;2997.272;3.047;2.447;11.388;3.131;16.882;16.882;99.999;85.505;1393;0;1393;44519;0
93;1;1;1;0;0.000;7550.216400;7550.219467;34.371;773046;9664;12368736;12368736;1078.653;1078.653;2968.506;3158.684;2968.506;3.464;3.067;11.467;3.416;17.997;17.997;99.998;82.958;1020;0;1020;32640;0
94;1;1;1;0;0.000;7550.249345;7550.251758;32.291;770822;9636;12333152;12333152;1008.354;1008.354;2959.966;3149.593;2959.966;3.076;2.412;12.231;3.264;17.720;17.720;99.998;86.384;1844;0;1844;57972;0
95;1;1;1;0;0.000;7550.283215;7550.285657;33.899;778859;9736;12461744;12461744;1006.417;1006.417;2990.828;3182.423;2990.828;3.612;2.441;12.382;3.757;18.436;18.436;99.998;86.755;1753;0;1753;55208;0
96;1;1;1;0;0.000;7550.315868;7550.318192;32.535;778333;9730;12453328;12453328;1060.391;1060.391;2988.808;3180.285;2988.808;2.932;2.324;11.744;3.139;17.000;17.000;99.999;86.327;1378;0;1378;42626;0
97;1;1;1;0;0.000;7550.350510;7550.353551;35.359;782798;9785;12524768;12524768;1005.893;1005.893;3005.954;3198.513;3005.954;4.239;3.040;12.451;3.735;19.731;19.732;99.996;84.588;1558;0;1558;49674;0
98;1;1;1;0;0.000;7550.382142;7550.384790;31.240;781418;9768;12502688;12502688;1171.641;1171.641;3000.655;3192.879;3000.655;2.540;2.648;10.671;3.127;15.859;15.859;99.998;83.302;1166;0;1166;35968;0
99;1;1;1;0;0.000;7550.416094;7550.418421;33.631;777382;9718;12438112;12438112;1007.811;1007.811;2985.156;3176.397;2985.156;3.157;2.327;12.342;3.153;17.826;17.826;99.999;86.943;1906;0;1906;60742;0
100;1;1;1;0;0.000;7550.449805;7550.452190;33.768;778267;9729;12452272;12452272;1023.992;1023.992;2988.555;3180.012;2988.555;3.535;2.384;12.161;3.280;18.080;18.080;99.999;86.813;1477;0;1477;45993;0
101;1;1;1;0;0.000;7550.483184;7550.485597;33.408;780699;9759;12491184;12491184;1027.012;1027.012;2997.894;3189.941;2997.894;3.581;2.414;12.163;3.297;18.158;18.158;99.999;86.706;1541;0;1541;49276;0
102;1;1;1;0;0.000;7550.516807;7550.519425;33.827;780328;9755;12485248;12485248;956.091;956.091;2996.469;3188.438;2996.469;3.870;2.618;13.059;3.715;19.547;19.547;100.000;86.606;2163;0;2163;69106;0
103;1;1;1;0;0.000;7550.548995;7550.551267;31.842;782351;9780;12517616;12517616;1127.559;1127.559;3004.237;3196.698;3004.237;2.726;2.271;11.102;3.172;16.099;16.100;99.998;85.890;1667;0;1667;53344;0
104;1;1;1;0;0.000;7550.582692;7550.587087;35.820;782164;9778;12514624;12514624;1201.776;1201.776;3003.519;3195.941;3003.519;3.089;4.395;10.413;2.991;17.898;17.898;99.998;75.440;0;0;0;0;0
105;1;1;1;0;0.000;7550.618261;7550.622787;35.700;783021;9788;12528336;12528336;1296.002;1296.002;3006.810;3199.428;3006.810;5.324;4.526;9.667;2.757;19.517;19.518;99.996;76.809;208;0;208;6556;0
106;1;1;1;0;0.000;7550.651856;7550.656384;33.597;786829;9836;12589264;12589264;1243.172;1243.172;3021.433;3214.996;3021.433;5.587;4.528;10.127;3.009;20.242;20.242;99.999;77.632;543;0;543;16796;0
107;1;1;1;0;0.000;7550.682952;7550.687129;30.745;789365;9868;12629840;12629840;1041.609;1041.609;3031.171;3225.364;3031.171;3.350;4.176;12.125;3.354;19.652;19.652;99.998;78.746;2252;0;2252;71464;0
108;1;1;1;0;0.000;7550.716279;7550.718657;31.528;790807;9886;12652912;12652912;1029.715;1029.715;3036.708;3231.255;3036.708;3.255;2.378;12.288;3.323;17.921;17.921;99.997;86.727;1510;0;1510;48278;0
109;1;1;1;0;0.000;7550.749771;7550.752204;33.547;789334;9867;12629344;12629344;991.954;991.954;3031.052;3225.225;3031.052;3.501;2.433;12.732;3.598;18.666;18.666;100.000;86.964;2168;0;2168;68830;0
110;1;1;1;0;0.000;7550.782653;7550.785077;32.873;783753;9797;12540048;12540048;1096.175;1096.175;3009.621;3202.416;3009.621;3.050;2.424;11.440;3.199;16.914;16.915;99.999;85.665;1498;0;1498;46937;0
111;1;1;1;0;0.000;7550.816506;7550.820132;35.055;781240;9766;12499840;12499840;1115.905;1115.905;2999.971;3192.156;2999.971;3.570;3.626;11.202;3.405;18.397;18.398;99.999;80.289;377;0;377;11102;0
112;1;1;1;0;0.000;7550.851312;7550.855038;34.907;781247;9766;12499952;12499952;1094.818;1094.818;2999.998;3192.183;2999.998;5.043;3.726;11.417;3.458;20.186;20.187;99.995;81.537;1243;0;1243;38866;0
113;1;1;1;0;0.000;7550.882587;7550.885015;29.976;783523;9795;12536368;12536368;1131.370;1131.370;3008.738;3201.494;3008.738;2.985;2.427;11.081;3.050;16.493;16.493;99.999;85.282;1683;0;1683;52319;0
114;1;1;1;0;0.000;7550.916105;7550.919231;34.217;783046;9789;12528736;12528736;1095.718;1095.718;3006.906;3199.544;3006.906;3.168;3.126;11.434;3.390;17.729;17.729;99.999;82.365;811;0;811;25877;0
115;1;1;1;0;0.000;7550.951771;7550.956445;37.214;785712;9822;12571392;12571392;1253.582;1253.582;3017.144;3210.431;3017.144;5.479;4.674;10.028;3.081;20.182;20.183;99.997;76.837;859;0;859;27442;0
116;1;1;1;0;0.000;7550.983168;7550.987099;30.654;788409;9856;12614544;12614544;1085.330;1085.330;3027.500;3221.457;3027.500;3.566;3.931;11.623;3.219;19.120;19.120;99.999;79.439;1583;0;1583;50656;0
