frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_media_bytes;tx_media_bytes;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
1;1;1;1;2913.753569;2913.938376;2913.939688;784142;146318;146318;0;0;1829;1829;2341088;2341140;100.000;1786.122;1786.122;561.874;606.635;561.874;1.309;0.572;0.611;1.312;0.000;1.312;46.575;100.000;184.806;1.312;0.000;0.000;0.000;0;0;0;0;0;0;0;0
2;1;1;1;2913.787258;2913.973300;2913.974493;783406;144182;144182;0;0;1803;1803;2306912;2306964;100.000;1937.332;1937.332;553.671;597.796;553.671;1.190;0.442;0.481;34.805;33.612;1.193;40.281;3.428;186.042;2.784;34.924;1.591;0.099;0;0;0;0;0;0;0;0
3;1;1;1;2913.822943;2914.015730;2914.017109;780200;141754;141754;0;0;1772;1772;2268064;2268116;100.000;1647.833;1647.833;544.348;587.714;544.348;1.374;0.517;0.562;42.616;41.237;1.379;40.781;3.236;192.787;12.067;42.431;9.097;0.662;0;0;0;0;0;0;0;0
4;1;1;1;2913.855668;2914.048766;2914.049678;778467;139430;139430;0;0;1743;1743;2230880;2230932;100.000;2453.626;2453.626;535.424;578.080;535.424;0.909;0.423;0.470;32.569;31.657;0.912;51.546;2.801;193.098;11.303;33.036;0.298;0.639;0;0;0;0;0;0;0;0
5;1;1;1;2913.887390;2914.084103;2914.085761;776427;137802;137802;0;0;1723;1723;2204832;2204884;100.000;1335.141;1335.141;529.172;571.339;529.172;1.654;0.517;0.555;36.083;34.424;1.659;33.473;4.597;196.713;14.052;35.337;2.003;0.724;0;0;0;0;0;0;0;0
6;1;1;1;2913.924054;2914.113439;2914.114883;774893;137230;137230;0;0;1716;1716;2195680;2195732;100.000;1525.036;1525.036;526.976;568.971;526.976;1.441;0.496;0.534;29.122;27.678;1.444;36.951;4.959;189.385;9.841;29.336;3.997;0.929;0;0;0;0;0;0;0;0
7;1;1;1;2913.956094;2914.142208;2914.143876;775949;137590;137590;0;0;1720;1720;2201440;2201492;100.000;1328.465;1328.465;528.358;570.451;528.358;1.664;0.480;0.518;28.993;27.325;1.668;31.042;5.752;186.114;5.500;28.769;4.564;1.156;0;0;0;0;0;0;0;0
8;1;1;1;2913.987345;2914.182733;2914.183737;775463;137746;137746;0;0;1722;1722;2203936;2203988;100.000;2207.856;2207.856;528.957;571.099;528.957;0.995;0.419;0.460;39.861;38.857;1.003;45.814;2.517;195.389;12.028;40.525;7.192;1.533;0;0;0;0;0;0;0;0
9;1;1;1;2914.020690;2914.214637;2914.215677;775698;138024;138024;0;0;1726;1726;2208384;2208436;100.000;2137.067;2137.067;530.025;572.265;530.025;1.036;0.491;0.528;31.940;30.901;1.040;50.783;3.255;193.947;10.635;31.904;1.429;1.527;0;0;0;0;0;0;0;0
10;1;1;1;2914.053985;2914.249958;2914.251413;778020;138278;138278;0;0;1729;1729;2212448;2212500;100.000;1521.238;1521.238;531.000;573.313;531.000;1.452;0.488;0.526;35.736;34.281;1.455;36.124;4.071;195.973;13.037;35.321;1.987;1.556;0;0;0;0;0;0;0;0
11;1;1;1;2914.088126;2914.280311;2914.281761;778554;139114;139114;0;0;1739;1739;2225824;2225876;100.000;1537.295;1537.295;534.210;576.768;534.210;1.447;0.594;0.635;30.348;28.898;1.450;43.766;4.779;192.184;10.052;30.353;2.981;1.645;0;0;0;0;0;0;0;0
12;1;1;1;2914.122083;2914.317852;2914.319716;779986;140496;140496;0;0;1757;1757;2247936;2247988;100.000;1213.626;1213.626;539.517;582.516;539.517;1.859;0.741;0.798;37.955;36.092;1.863;42.837;4.909;195.769;14.673;37.542;4.208;1.805;0;0;0;0;0;0;0;0
13;1;1;1;2914.154165;2914.348888;2914.350084;780926;142868;142868;0;0;1786;1786;2285888;2285940;100.000;1920.531;1920.531;548.626;592.334;548.626;1.192;0.507;0.545;30.368;29.172;1.196;45.574;3.937;194.723;11.708;31.036;2.298;1.836;0;0;0;0;0;0;0;0
14;1;1;1;2914.187358;2914.382170;2914.383845;782770;144928;144928;0;0;1812;1812;2318848;2318900;100.000;1387.184;1387.184;556.536;600.881;556.536;1.672;0.633;0.689;33.762;32.086;1.676;41.146;4.963;194.811;12.136;33.282;0.052;1.724;0;0;0;0;0;0;0;0
15;1;1;1;2914.220652;2914.416292;2914.417481;784474;146044;146044;0;0;1826;1826;2336704;2336756;100.000;1966.723;1966.723;560.821;605.509;560.821;1.184;0.586;0.645;33.636;32.447;1.189;54.231;3.535;195.640;12.439;34.123;0.789;1.666;0;0;0;0;0;0;0;0
16;1;1;1;2914.254262;2914.443660;2914.444797;785193;145822;145822;0;0;1823;1823;2333152;2333204;100.000;2063.895;2063.895;559.969;604.584;559.969;1.134;0.422;0.461;27.316;26.178;1.137;40.538;4.164;189.397;6.421;27.367;5.966;1.934;0;0;0;0;0;0;0;0
