frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
1;1;1;0.000000;0.000000;1.000000;4978.861623;4979.048700;4979.051747;784142;178911;159140;146318;146318;1742;2341088;100.000;768.439;561.874;601.161;22.816;88.949;18.660;0.000;128.956;2.643;3.047;86.739;187.077;190.124;190.123;3.047;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
2;1;1;0.000000;0.000000;1.000000;4978.895138;4979.086004;4979.088963;783406;169393;156499;144182;144182;1717;2306912;100.000;779.852;553.671;592.394;21.623;92.388;18.405;0.000;0.000;2.581;2.959;87.212;190.866;193.825;193.824;6.930;37.304;3.971;0.248;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
3;1;1;0.000000;0.000000;1.000000;4978.929720;4979.119239;4979.120824;780200;164369;153953;141754;141754;1688;2268064;100.000;1431.292;544.348;582.417;21.068;93.663;18.169;0.000;0.000;0.736;1.585;46.413;189.519;191.104;191.104;5.458;33.235;0.099;0.239;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
4;1;1;0.000000;0.000000;1.000000;4978.964076;4979.146514;4979.159486;778467;160176;150044;139430;139430;1660;2230880;100.000;171.997;535.424;572.861;20.576;93.674;17.911;0.000;106.123;0.821;12.972;6.330;182.438;195.410;195.409;10.786;27.275;6.059;0.603;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
5;1;1;0.000000;0.000000;1.000000;4978.995437;4979.205246;4979.211592;776427;157416;147596;137802;137802;1641;2204832;100.000;347.529;529.172;566.181;20.274;93.762;17.748;0.000;0.000;1.873;6.346;29.517;209.809;216.154;216.153;29.558;58.732;25.398;2.152;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
6;1;1;0.000000;0.000000;1.000000;4979.031307;4979.224804;4979.250976;774893;155704;146684;137230;137230;1634;2195680;100.000;83.898;526.976;563.826;20.094;94.207;17.710;0.000;98.857;12.298;26.173;46.989;193.497;219.669;219.668;35.609;19.558;13.775;2.879;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
7;1;1;0.000000;0.000000;1.000000;4979.063014;4979.265617;4979.283493;775949;155769;147285;137590;137590;1638;2201440;100.000;123.160;528.358;565.299;20.075;94.553;17.732;0.000;0.000;2.763;17.876;15.457;202.603;220.479;220.478;34.793;40.814;7.481;3.166;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
8;1;1;0.000000;0.000000;1.000000;4979.095191;4979.314244;4979.319882;775463;154945;147291;137746;137746;1640;2203936;100.000;391.043;528.957;565.943;19.981;95.060;17.763;0.001;0.000;5.079;5.638;90.092;219.053;224.691;224.689;37.849;48.627;15.293;3.924;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
9;1;1;0.000000;0.000000;1.000000;4979.131132;4979.341811;4979.350179;775698;154624;147515;138024;138024;1644;2208384;100.000;263.933;530.025;567.101;19.934;95.402;17.794;0.000;83.713;7.611;8.368;90.952;210.680;219.048;219.047;34.812;27.567;5.766;4.039;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
10;1;1;0.000000;0.000000;1.000000;4979.162090;4979.357146;4979.363843;778020;153992;146840;138278;138278;1647;2212448;100.000;330.443;531.000;568.144;19.793;95.356;17.773;0.000;0.000;5.812;6.697;86.795;195.056;201.753;201.751;15.143;15.335;17.999;4.912;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
11;1;1;0.000000;0.000000;1.000000;4979.195519;4979.408832;4979.411259;778554;154581;147771;139114;139114;1657;2225824;100.000;917.251;534.210;571.580;19.855;95.595;17.868;0.000;0.000;1.591;2.428;65.529;213.312;215.740;215.739;29.226;51.686;18.352;5.752;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
12;1;1;0.000000;0.000000;1.000000;4979.228995;4979.424890;4979.447466;779986;155588;149026;140496;140496;1673;2247936;100.000;99.580;539.517;577.248;19.948;95.782;18.013;0.000;95.415;9.106;22.576;40.336;195.895;218.472;218.470;32.100;16.059;17.275;6.472;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
13;1;1;0.000000;0.000000;1.000000;4979.262436;4979.476875;4979.483239;780926;157785;151108;142868;142868;1701;2285888;100.000;359.246;548.626;586.988;20.205;95.768;18.295;0.000;0.000;5.725;6.364;89.970;214.439;220.802;220.802;34.539;51.985;18.651;7.233;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
14;1;1;0.000000;0.000000;1.000000;4979.295409;4979.506852;4979.523453;782770;159421;153009;144928;144928;1726;2318848;100.000;139.694;556.536;595.462;20.366;95.978;18.515;0.000;0.000;10.319;16.600;62.163;211.443;228.044;228.043;41.419;29.977;3.356;6.991;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
15;1;1;0.000000;0.000000;1.000000;4979.328507;4979.523600;4979.528198;784474;159965;153314;146044;146044;1739;2336704;100.000;508.294;560.821;600.041;20.391;95.842;18.617;0.000;107.034;4.115;4.598;89.485;195.092;199.691;199.690;12.831;16.747;16.586;7.591;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
16;1;1;0.000000;0.000000;1.000000;4979.361840;4979.570371;4979.584036;785193;177968;156948;145822;145822;1736;2333152;100.000;170.751;559.969;599.121;22.666;88.189;18.571;0.000;0.000;12.834;13.665;93.921;208.531;222.196;222.195;35.336;46.771;13.438;7.956;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
