frame_id;rx_complete;tx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_media_bytes;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;arrived_points;eroded_points;valid_points;erosion_ms;reconstruction_ms;pose_ms;reconstruction_pipeline_ms;tx_duration_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;pose_control_ms;codec_queue_ms;frame_queue_ms;codec_backlog;decode_service_ms;decode_h265_ms;ffmpeg_write_calls;ffmpeg_write_failures;codec_queue_drops;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
1;1;1;1;0.000000;0.000000;1.000000;3366.725032;3366.784308;3366.929257;784142;142128;146318;108;1829;142128;154656;100.000;154.766;168.303;561.874;603.123;37.117;178911;159140;146318;0.197;0.118;0.072;8.687;1.703;0.093;39.004;37.229;144.900;144.949;143.229;26.909;25.993;1.395;0.190;6.715;59.276;204.225;144.949;0.000;0.000;0.000;0.000;0.049;0.000;58;28.614;134.491;5;0;0;0;0;0;0;0
2;1;1;1;0.000000;0.000000;1.000000;3366.758706;3366.827348;3366.961933;783406;28952;144182;22;1803;28952;31504;100.000;1141.773;1238.651;553.671;594.335;7.561;169393;156499;144182;0.197;0.116;0.073;2.077;1.270;0.073;43.054;41.711;126.436;134.586;133.289;31.990;31.294;1.414;0.191;0.087;68.642;203.228;144.293;43.040;9.707;0.607;0.000;8.149;0.000;31;39.707;123.061;1;0;0;0;0;0;0;0
3;1;1;1;0.000000;0.000000;1.000000;3366.791888;3366.867391;3366.997430;780200;22936;141754;18;1772;22936;25024;100.000;0.793;0.862;544.348;584.312;6.006;164369;153953;141754;0.202;0.116;0.071;2.039;2.233;0.630;38.851;36.547;130.006;130.038;127.788;29.876;28.600;1.399;0.184;0.068;75.504;205.542;146.455;40.044;6.710;0.988;0.000;0.032;0.000;9;34.579;125.716;3;0;0;0;0;0;0;0
4;1;1;1;0.000000;0.000000;1.000000;3366.826496;3366.896519;3367.025502;778467;22748;139430;18;1743;22748;24836;100.000;0.601;0.653;535.424;574.733;5.961;160176;150044;139430;0.241;0.115;0.072;2.400;1.253;0.071;32.341;31.017;128.941;128.983;127.712;25.074;24.286;1.709;0.183;0.080;70.024;199.007;141.195;29.128;4.205;1.189;0.000;0.042;0.000;16;28.689;125.269;3;0;0;0;0;0;0;0
5;1;1;1;0.000000;0.000000;1.000000;3366.859097;3366.934654;3367.070706;776427;22372;137802;17;1723;22372;24344;100.000;905.087;981.008;529.172;568.031;5.843;157416;147596;137802;0.242;0.116;0.071;2.593;1.770;0.216;48.844;47.003;135.229;136.053;134.255;35.901;35.010;1.842;0.208;0.115;75.557;211.609;153.065;38.134;4.801;1.415;0.000;0.824;0.001;18;44.480;130.836;1;0;0;0;0;0;0;0
6;1;1;1;0.000000;0.000000;1.000000;3366.892011;3366.969662;3367.100396;774893;24252;137230;19;1716;24252;26456;100.000;0.857;0.931;526.976;565.676;6.349;155670;146710;137230;0.188;0.108;0.066;2.492;2.514;0.810;34.042;31.463;130.701;130.734;128.186;26.039;24.545;1.746;0.270;0.114;77.651;208.385;149.422;35.008;1.675;1.431;0.000;0.033;0.000;10;29.036;125.660;3;0;0;0;0;0;0;0
7;1;1;1;0.000000;0.000000;1.000000;3366.925117;3366.998988;3367.127954;775949;24628;137590;19;1720;24628;26832;100.000;0.655;0.711;528.358;567.149;6.440;155681;147307;137590;0.183;0.107;0.066;2.073;1.276;0.070;32.570;31.228;128.928;128.966;127.664;25.255;24.461;1.408;0.184;0.126;73.871;202.837;143.646;29.326;4.007;1.592;0.000;0.038;0.000;12;29.221;125.551;3;0;0;0;0;0;0;0
8;1;1;1;0.000000;0.000000;1.000000;3366.959173;3367.036781;3367.168096;775463;26508;137746;21;1722;26508;28944;100.000;0.778;0.847;528.957;567.793;6.947;154865;147231;137746;0.187;0.109;0.066;2.373;2.215;0.545;43.495;41.215;131.279;131.316;129.081;33.123;31.930;1.703;0.212;0.097;77.608;208.924;150.455;37.793;4.460;1.771;0.000;0.036;0.000;14;38.908;126.670;3;0;0;0;0;0;0;0
9;1;1;1;0.000000;0.000000;1.000000;3366.992421;3367.071302;3367.200785;775698;26320;138024;20;1726;26320;28640;100.000;0.924;1.002;530.025;568.951;6.874;154536;147397;138024;0.186;0.108;0.067;2.650;1.893;0.130;37.249;35.289;129.441;129.484;127.553;28.767;27.666;1.906;0.270;0.113;78.880;208.364;149.811;34.521;1.188;1.735;0.000;0.042;0.000;19;32.705;124.851;2;0;0;0;0;0;0;0
10;1;1;1;0.000000;0.000000;1.000000;3367.025946;3367.101778;3367.229709;778020;25568;138278;20;1729;25568;27888;100.000;0.711;0.773;531.000;569.994;6.693;154048;146829;138278;0.184;0.108;0.066;2.076;1.450;0.340;33.470;31.955;127.803;127.931;126.451;26.163;25.270;1.456;0.185;0.077;75.833;203.764;145.402;30.476;2.857;1.805;0.000;0.128;0.000;19;29.945;124.245;2;0;0;0;0;0;0;0
11;1;1;1;0.000000;0.000000;1.000000;3367.059179;3367.137933;3367.263465;778554;23876;139114;19;1739;23876;26080;100.000;0.701;0.763;534.210;573.430;6.259;154631;147856;139114;0.183;0.104;0.065;2.031;1.262;0.071;37.293;35.966;125.509;125.532;124.253;29.708;28.946;1.427;0.181;0.071;78.755;204.286;145.824;36.155;2.822;1.869;0.000;0.023;0.000;9;34.000;122.198;3;0;0;0;0;0;0;0
12;1;1;1;0.000000;0.000000;1.000000;3367.092588;3367.172184;3367.297920;779986;25756;140496;20;1757;25756;28076;100.000;0.932;1.013;539.517;579.143;6.738;155390;148887;140496;0.181;0.104;0.065;2.133;1.633;0.108;37.732;36.035;125.686;125.736;124.073;30.009;29.044;1.434;0.262;0.087;79.597;205.332;146.946;34.251;0.918;1.809;0.000;0.049;0.000;19;33.966;121.889;2;0;0;0;0;0;0;0
13;1;1;1;0.000000;0.000000;1.000000;3367.126540;3367.202573;3367.329091;780926;26132;142868;20;1786;26132;28452;100.000;0.756;0.820;548.626;588.905;6.828;157628;151036;142868;0.272;0.106;0.067;3.513;1.605;0.484;34.937;33.265;126.478;126.518;124.886;27.614;26.637;2.771;0.191;0.106;76.033;202.551;144.784;30.389;2.944;1.880;0.000;0.040;0.000;10;29.819;121.332;3;0;0;0;0;0;0;0
14;1;1;1;0.000000;0.000000;1.000000;3367.160412;3367.237329;3367.366933;782770;26884;144928;21;1812;26884;29320;100.000;0.817;0.888;556.536;597.402;7.037;159237;152878;144928;0.181;0.108;0.066;2.249;2.092;0.138;42.948;40.791;129.575;129.604;127.478;33.138;31.998;1.503;0.286;0.105;76.917;206.521;149.292;34.756;1.422;1.852;0.000;0.028;0.000;11;38.608;125.199;3;0;0;0;0;0;0;0
15;1;1;1;0.000000;0.000000;1.000000;3367.192446;3367.270407;3367.403138;784474;27448;146044;21;1826;27448;29884;100.000;0.973;1.056;560.821;602.004;7.172;159802;153172;146044;0.187;0.108;0.067;2.792;1.457;0.232;40.548;39.024;132.679;132.731;131.246;30.549;29.733;2.055;0.263;0.113;77.961;210.692;152.164;33.078;0.256;1.752;0.000;0.052;0.001;20;36.299;128.399;2;0;0;0;0;0;0;0
16;1;1;1;0.000000;0.000000;1.000000;3367.226885;3367.298732;3367.426925;785193;131976;145822;101;1823;131976;143692;100.000;3.273;3.561;559.969;601.083;34.486;177968;156948;145822;0.228;0.113;0.071;2.547;1.995;0.624;28.029;25.964;128.085;128.194;126.170;21.865;20.579;1.733;0.260;0.144;71.846;200.040;142.618;28.325;5.009;1.955;0.000;0.109;0.000;33;23.487;123.511;8;0;0;0;0;0;0;0
17;1;1;1;0.000000;0.000000;1.000000;3367.259900;3367.339128;3367.465864;782720;28952;144126;22;1802;28952;31504;100.000;701.310;760.815;553.456;594.097;7.561;169048;155711;144126;0.178;0.105;0.065;2.137;1.904;0.107;43.466;41.498;126.686;126.736;124.792;34.297;33.254;1.422;0.266;0.100;79.228;205.964;148.223;40.396;7.063;2.275;0.000;0.051;0.000;22;39.426;122.603;1;0;0;0;0;0;0;0
18;1;1;1;0.000000;0.000000;1.000000;3367.292608;3367.371596;3367.499963;781613;23312;141930;18;1775;23312;25400;100.000;0.844;0.916;545.024;585.055;6.096;164438;152319;141930;0.182;0.108;0.066;2.450;2.133;0.363;38.140;35.942;128.320;128.366;126.196;29.712;28.481;1.746;0.253;0.096;78.989;207.355;148.988;32.468;0.865;2.186;0.000;0.046;0.000;17;33.557;123.699;2;0;0;0;0;0;0;0
19;1;1;1;0.000000;0.000000;1.000000;3367.326322;3367.399383;3367.527330;780006;22184;139740;17;1747;22184;24156;100.000;0.566;0.614;536.614;576.014;5.797;160724;150232;139740;0.185;0.105;0.065;2.057;1.599;0.429;31.955;30.291;127.884;127.947;126.328;24.975;23.978;1.424;0.182;0.096;73.061;201.008;143.023;27.787;5.546;2.396;0.000;0.063;0.000;16;28.298;124.196;2;0;0;0;0;0;0;0
20;1;1;1;0.000000;0.000000;1.000000;3367.360359;3367.438784;3367.562062;780302;22748;138346;18;1730;22748;24836;100.000;0.695;0.755;531.261;570.277;5.961;158111;148368;138346;0.183;0.104;0.065;2.020;1.317;0.077;38.386;37.004;123.231;123.278;121.942;31.138;30.345;1.416;0.180;0.072;78.425;201.703;144.421;39.401;6.067;2.626;0.000;0.047;0.000;17;35.048;119.873;2;0;0;0;0;0;0;0
21;1;1;1;0.000000;0.000000;1.000000;3367.392916;3367.471741;3367.595843;779066;24816;137844;19;1724;24816;27020;100.000;0.911;0.988;529.333;568.214;6.485;156169;147318;137844;0.181;0.106;0.063;2.024;1.333;0.364;37.100;35.703;124.073;124.101;122.734;29.895;29.089;1.398;0.194;0.081;78.825;202.926;144.868;32.957;0.376;2.485;0.000;0.028;0.000;11;33.742;120.680;3;0;0;0;0;0;0;0
22;1;1;1;0.000000;0.000000;1.000000;3367.427108;3367.501245;3367.624981;778280;24816;138092;19;1727;24816;27020;100.000;0.698;0.757;530.286;569.234;6.485;156257;148169;138092;0.224;0.109;0.063;3.415;1.106;0.068;32.506;31.337;123.699;123.736;122.609;26.271;25.558;2.478;0.184;0.358;74.137;197.873;140.673;29.504;3.830;2.569;0.000;0.037;0.000;10;27.985;119.156;3;0;0;0;0;0;0;0
23;1;1;1;0.000000;0.000000;1.000000;3367.460339;3367.537007;3367.663192;778907;25756;138240;20;1728;25756;28076;100.000;0.796;0.865;530.854;569.825;6.738;155625;148274;138240;0.179;0.106;0.065;2.009;1.358;0.163;42.732;41.310;126.156;126.185;124.809;33.865;33.098;1.405;0.181;0.073;76.668;202.853;145.551;35.762;2.429;2.561;0.000;0.030;0.000;7;39.365;122.769;6;0;0;0;0;0;0;0
24;1;1;1;0.000000;0.000000;1.000000;3367.492389;3367.569535;3367.695457;779289;24064;138556;19;1732;24064;26268;100.000;0.875;0.952;532.068;571.129;6.304;155068;147825;138556;0.227;0.104;0.065;2.110;1.576;0.498;35.629;33.988;125.890;125.923;124.327;28.294;27.338;1.416;0.184;0.114;77.145;203.068;144.483;32.528;0.806;2.451;0.000;0.033;0.000;10;31.943;122.184;3;0;0;0;0;0;0;0
