frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
21;1;1;1;IDLE;0.000;0.000;1.000;3116.476015;3116.479313;3116.514299;3116.571917;779066;779066;779066;9739;19;12465056;12465096;100.000;868.724;868.724;5.977;6.549;2991.623;4.383;4.994;2.596;4.809;7.577;0.002;24.359;16.769;78.255;92.604;34.986;26.304;47.930;2.083;0.822;0.455;1.420;0.029;3.298;95.902;93.903;33.409;0.076;0.482;0.076;0.003;0.656;12.783;0.383;0;2;33.230;33.231;nan;nan;nan;24816;1;0;0;0;0;0;0
22;1;1;1;IDLE;0.000;0.000;1.000;3116.509663;3116.512851;3116.550820;3116.571955;778280;778280;778280;9729;19;12452480;12452520;100.000;890.539;890.539;6.022;6.594;2988.605;4.390;4.624;2.362;6.104;10.025;0.001;27.505;20.519;45.121;59.104;37.969;46.536;54.041;3.427;0.771;0.432;1.437;0.038;3.187;62.291;60.608;33.537;0.204;0.465;0.204;0.003;0.866;12.865;0.386;0;2;31.119;31.120;nan;nan;nan;25004;1;0;0;0;0;0;0
23;1;1;1;IDLE;0.000;0.000;1.000;3116.542287;3116.545260;3116.578444;3116.640810;778907;778907;778907;9737;20;12462512;12462552;100.000;981.274;981.274;6.293;6.896;2991.012;4.160;4.915;2.345;4.914;7.571;0.002;23.905;16.645;82.849;95.550;33.183;25.018;50.161;2.109;0.761;0.472;1.543;0.030;2.973;98.523;96.130;32.410;0.924;0.494;0.924;0.004;0.733;12.695;0.381;0;2;34.639;34.640;nan;nan;nan;26132;1;0;0;0;0;0;0
24;1;1;1;IDLE;0.000;0.000;1.000;3116.575874;3116.579449;3116.613963;3116.671593;779289;779289;779289;9742;19;12468624;12468664;100.000;928.865;928.865;5.751;6.323;2992.479;4.267;4.632;2.419;5.570;8.022;0.002;24.909;17.858;78.720;92.144;34.515;27.033;51.741;2.972;0.741;0.438;1.389;0.028;3.575;95.719;93.579;34.188;0.855;0.516;0.855;0.003;0.444;12.680;0.380;0;2;34.865;34.866;nan;nan;nan;23876;1;0;0;0;0;0;0
25;1;1;1;IDLE;0.000;0.000;1.000;3116.609313;3116.613773;3116.651047;3116.706173;779739;779739;779739;9747;20;12475824;12475864;100.000;932.299;932.299;6.067;6.670;2994.207;4.174;5.011;2.421;6.189;10.023;0.002;27.817;20.385;79.018;92.400;37.273;30.105;54.691;3.546;0.741;0.437;1.432;0.032;4.460;96.860;94.826;34.324;0.991;0.546;0.991;0.002;0.244;12.920;0.388;0;2;30.564;30.567;nan;nan;nan;25192;1;0;0;0;0;0;0
26;1;1;1;IDLE;0.000;0.000;1.000;3116.642157;3116.645727;3116.678102;3116.706235;779364;779364;779364;9743;20;12469824;12469864;100.000;997.916;997.916;6.338;6.941;2992.767;4.009;4.779;2.339;4.843;7.646;0.001;23.616;16.498;48.012;60.508;32.375;39.030;50.959;2.094;0.764;0.478;1.476;0.031;3.570;64.078;61.555;31.954;1.379;0.598;1.379;0.004;0.267;12.684;0.381;0;2;35.713;35.714;nan;nan;nan;26320;1;0;0;0;0;0;0
27;1;1;1;IDLE;0.000;0.000;1.000;3116.675942;3116.679795;3116.714193;3116.772070;780025;780025;780025;9751;20;12480400;12480440;100.000;911.378;911.378;6.338;6.941;2995.306;4.357;4.566;2.355;5.721;8.020;0.002;25.019;18.097;78.581;92.275;34.397;27.113;52.612;3.022;0.737;0.475;1.453;0.034;3.853;96.128;94.056;34.068;0.735;0.607;0.735;0.002;0.037;12.680;0.380;0;2;34.753;34.755;nan;nan;nan;26320;1;0;0;0;0;0;0
28;1;1;1;IDLE;0.000;0.000;1.000;3116.709194;3116.714340;3116.750115;3116.805273;780373;780373;780373;9755;21;12485968;12486008;100.000;901.488;901.488;6.428;7.062;2996.642;4.167;4.589;2.344;5.771;8.861;0.002;25.733;18.799;77.082;90.932;35.775;28.299;52.548;3.113;0.735;0.435;1.456;0.031;5.147;96.079;93.926;34.545;1.212;0.644;1.212;0.002;0.355;12.691;0.381;0;2;30.812;30.815;nan;nan;nan;26696;1;0;0;0;0;0;0
29;1;1;1;IDLE;0.000;0.000;1.000;3116.742113;3116.745640;3116.778654;3116.840710;781651;781651;781651;9771;22;12506416;12506456;100.000;1000.422;1000.422;6.744;7.409;3001.549;3.936;4.850;2.371;4.982;7.724;0.002;23.864;16.643;82.569;95.070;33.014;25.101;50.411;2.111;0.753;0.470;1.619;0.030;3.527;98.597;96.030;31.300;2.034;0.731;2.034;0.020;0.564;12.572;0.377;0;2;34.339;34.340;nan;nan;nan;28012;1;0;0;0;0;0;0
30;1;1;1;IDLE;0.000;0.000;1.000;3116.775947;3116.779555;3116.813416;3116.873674;781375;781375;781375;9768;21;12502000;12502040;100.000;916.966;916.966;6.383;7.017;3000.490;4.456;4.842;2.361;4.859;8.020;0.003;24.537;17.335;80.485;94.119;33.861;26.070;51.194;2.175;0.763;0.454;1.435;0.031;3.608;97.727;95.661;33.915;0.582;0.722;0.582;0.003;0.141;12.448;0.373;0;2;35.310;35.311;nan;nan;nan;26508;1;0;0;0;0;0;0
