frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
1;1;1;0.000000;0.000000;1.000000;3366.725032;3366.927634;3366.929785;784142;178911;159140;146318;146318;1829;2341088;100.000;1089.479;561.874;603.123;22.816;88.949;18.660;0.000;123.436;0.871;2.150;40.507;202.602;204.753;204.751;2.150;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
2;1;1;0.000000;0.000000;1.000000;3366.758706;3366.963537;3366.973020;783406;169393;156499;144182;144182;1803;2306912;100.000;243.308;553.671;594.335;21.623;92.388;18.405;0.000;0.000;8.806;9.482;92.867;204.832;214.314;214.313;12.052;35.903;2.570;0.161;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
3;1;1;0.000000;0.000000;1.000000;3366.791888;3366.995244;3367.022689;780200;164369;153953;141754;141754;1772;2268064;100.000;82.644;544.348;584.312;21.068;93.663;18.169;0.000;0.000;5.674;27.446;20.675;203.356;230.802;230.800;28.389;31.706;1.627;0.252;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
4;1;1;0.000000;0.000000;1.000000;3366.826496;3367.024304;3367.038880;778467;160176;150044;139430;139430;1743;2230880;100.000;153.065;535.424;574.733;20.576;93.674;17.911;0.000;100.170;14.097;14.577;96.710;197.808;212.385;212.383;11.246;29.060;4.273;0.504;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
5;1;1;0.000000;0.000000;1.000000;3366.859097;3367.074904;3367.095884;776427;157416;147596;137802;137802;1723;2204832;100.000;105.100;529.172;568.031;20.274;93.762;17.748;0.001;0.000;0.963;20.980;4.589;215.807;236.787;236.785;34.916;50.600;17.267;1.551;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
6;1;1;0.000000;0.000000;1.000000;3366.892011;3367.098874;3367.123951;774893;155670;146710;137230;137230;1716;2195680;100.000;87.565;526.976;565.676;20.089;94.244;17.710;0.000;0.000;0.996;25.077;3.972;206.864;231.940;231.939;29.650;23.971;9.363;2.039;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
7;1;1;0.000000;0.000000;1.000000;3366.925117;3367.138524;3367.145273;775949;155681;147307;137590;137590;1720;2201440;100.000;326.315;528.358;567.149;20.063;94.621;17.732;0.000;74.471;1.150;6.749;17.034;213.407;220.156;220.154;17.639;39.650;6.317;2.307;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
8;1;1;0.000000;0.000000;1.000000;3366.959173;3367.165948;3367.178582;775463;154865;147231;137746;137746;1722;2203936;100.000;174.448;528.957;567.793;19.971;95.071;17.763;0.000;0.000;1.061;12.635;8.395;206.775;219.409;219.409;17.615;27.423;5.910;2.532;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
9;1;1;0.000000;0.000000;1.000000;3366.992421;3367.199483;3367.228191;775698;154536;147397;138024;138024;1726;2208384;100.000;76.930;530.025;568.951;19.922;95.380;17.794;0.001;0.000;2.224;28.708;7.748;207.061;235.769;235.768;33.890;33.535;0.202;2.386;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
10;1;1;0.000000;0.000000;1.000000;3367.025946;3367.228322;3367.229755;778020;154048;146829;138278;138278;1729;2212448;100.000;1545.292;531.000;569.994;19.800;95.314;17.773;0.000;68.453;0.683;1.433;47.672;202.376;203.809;203.808;2.120;28.839;4.494;2.518;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
