frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
278;1;1;1;3128.759642;3128.762384;3128.777094;817500;817500;817500;10219;10219;13080000;13080040;100.000;1326.209;1326.209;3139.210;3526.704;3139.210;14.694;0.982;10.146;5.865;2.735;129.124;114.414;14.710;68.971;11.392;2.742;25859.190;129.333;96.000;96.334;0;0;0;0;0;0;0;0
279;1;1;1;3128.903998;3128.906948;3128.922240;824803;824803;824803;10311;10311;13196848;13196888;100.000;1269.801;1269.801;3167.253;3558.237;3167.253;15.277;1.352;10.623;5.961;2.753;145.146;129.854;15.292;69.466;10.536;2.950;25971.002;144.564;111.230;97.265;0;0;0;0;0;0;0;0
280;1;1;1;3129.044732;3129.047516;3129.062198;813944;813944;813944;10175;10175;13023104;13023144;100.000;1321.112;1321.112;3125.555;3511.381;3125.555;14.665;1.026;10.131;5.844;2.712;139.957;125.275;14.682;69.005;10.490;2.784;26077.626;140.568;107.235;97.888;0;0;0;0;0;0;0;0
281;1;1;1;3129.168686;3129.171546;3129.187173;815307;815307;815307;10192;10192;13044912;13044952;100.000;1212.014;1212.014;3130.788;3517.260;3130.788;15.611;1.423;10.588;5.859;2.743;124.976;109.349;15.627;67.753;12.504;2.860;26169.268;124.031;90.697;97.439;0;0;0;0;0;0;0;0
282;1;1;1;3129.292462;3129.295336;3129.310481;816329;816329;816329;10205;10205;13061264;13061304;100.000;1270.218;1270.218;3134.713;3521.677;3134.713;15.129;1.006;10.214;5.913;2.734;123.308;108.163;15.145;67.444;12.282;2.874;26259.243;123.790;90.457;97.002;0;0;0;0;0;0;0;0
283;1;1;1;3129.445709;3129.448447;3129.463437;813249;813249;813249;10166;10166;13011984;13012024;100.000;1278.384;1278.384;3122.886;3508.371;3122.886;14.973;1.348;10.445;5.858;2.706;152.955;137.966;14.989;69.682;9.800;2.738;26378.865;153.111;119.778;98.426;0;0;0;0;0;0;0;0
284;1;1;1;3129.592822;3129.595662;3129.610515;809333;809333;809333;10117;10117;12949328;12949368;100.000;1288.349;1288.349;3107.848;3491.475;3107.848;14.836;1.038;10.099;5.826;2.694;147.078;132.225;14.853;67.996;10.098;2.840;26492.610;147.215;113.881;99.392;0;0;0;0;0;0;0;0
285;1;1;1;3129.721674;3129.724610;3129.739898;815482;815482;815482;10194;10194;13047712;13047752;100.000;1247.874;1247.874;3131.460;3518.007;3131.460;15.271;1.350;10.500;5.855;2.724;129.383;114.096;15.288;68.681;11.816;2.936;26588.660;128.948;95.615;99.156;0;0;0;0;0;0;0;0
286;1;1;1;3129.839578;3129.842485;3129.857475;814633;814633;814633;10183;10183;13034128;13034168;100.000;1282.384;1282.384;3128.200;3514.330;3128.200;14.974;1.030;10.164;5.856;2.709;117.578;102.588;14.990;67.807;12.749;2.908;26672.904;117.875;84.542;98.242;0;0;0;0;0;0;0;0
287;1;1;1;3129.966111;3129.968917;3129.984347;814941;814941;814941;10187;10187;13039056;13039096;100.000;1230.685;1230.685;3129.383;3515.664;3129.383;15.414;1.373;10.537;5.874;2.723;126.872;111.441;15.430;68.286;12.162;2.806;26766.442;126.432;93.098;97.921;0;0;0;0;0;0;0;0
288;1;1;1;3130.098392;3130.101146;3130.115918;818847;818847;818847;10236;10236;13101552;13101592;100.000;1322.738;1322.738;3144.382;3532.522;3144.382;14.756;1.006;10.194;5.903;2.735;131.571;116.799;14.772;69.009;11.227;2.754;26864.680;132.229;98.896;97.982;0;0;0;0;0;0;0;0
289;1;1;1;3130.228590;3130.231368;3130.246480;824052;824052;824052;10301;10301;13184832;13184872;100.000;1288.847;1288.847;3164.369;3554.974;3164.369;15.096;1.306;10.518;5.929;2.740;130.562;115.450;15.112;69.597;11.575;2.778;26961.909;130.222;96.888;97.913;0;0;0;0;0;0;0;0
290;1;1;1;3130.365328;3130.368151;3130.383170;835458;835458;835458;10444;10444;13367328;13367368;100.000;1328.164;1328.164;3208.168;3604.195;3208.168;15.003;0.971;10.324;6.003;2.793;136.690;121.671;15.019;68.741;10.987;2.824;27065.265;136.783;103.450;98.260;0;0;0;0;0;0;0;0
