frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
1;1;1;0.000000;0.000000;1.000000;3115.809072;3116.027100;3116.028883;784142;178911;159140;146318;146318;1829;2341088;100.000;1313.339;561.874;603.123;22.816;88.949;18.660;0.000;137.404;1.165;1.783;65.341;218.029;219.812;219.811;1.783;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
2;1;1;0.000000;0.000000;1.000000;3115.842167;3116.060720;3116.066684;783406;169393;156499;144182;144182;1803;2306912;100.000;386.977;553.671;594.335;21.623;92.388;18.405;0.000;0.000;1.621;5.964;27.180;218.553;224.516;224.514;6.250;33.620;0.287;0.018;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
3;1;1;0.000000;0.000000;1.000000;3115.875410;3116.093830;3116.099729;780200;164369;153953;141754;141754;1772;2268064;100.000;384.599;544.348;584.312;21.068;93.663;18.169;0.000;0.000;5.197;5.899;88.109;218.420;224.319;224.318;5.962;33.110;0.223;0.031;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
4;1;1;0.000000;0.000000;1.000000;3115.910324;3116.108078;3116.111670;778467;160176;150044;139430;139430;1743;2230880;100.000;621.237;535.424;574.733;20.576;93.674;17.911;0.000;0.000;3.063;3.592;85.274;197.754;201.346;201.345;-15.430;14.248;19.085;1.222;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
5;1;1;0.000000;0.000000;1.000000;3115.942900;3116.137879;3116.142047;776427;157416;147596;137802;137802;1723;2204832;100.000;529.216;529.172;568.031;20.274;93.762;17.748;0.001;121.160;3.722;4.168;89.309;194.979;199.147;199.145;-18.387;29.801;3.532;1.366;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
6;1;1;0.000000;0.000000;1.000000;3115.975485;3116.190833;3116.206749;774893;155704;146684;137230;137230;1716;2195680;100.000;137.957;526.976;565.676;20.094;94.207;17.710;0.000;0.000;15.140;15.916;95.124;215.348;231.264;231.264;12.982;52.954;19.620;2.507;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
7;1;1;0.000000;0.000000;1.000000;3116.010196;3116.206838;3116.228135;775949;155769;147285;137590;137590;1720;2201440;100.000;103.378;528.358;567.149;20.075;94.553;17.732;0.001;0.000;0.950;21.297;4.461;196.643;217.940;217.938;1.035;16.006;17.328;3.433;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
8;1;1;0.000000;0.000000;1.000000;3116.042324;3116.248162;3116.263548;775463;154945;147291;137746;137746;1722;2203936;100.000;143.253;528.957;567.793;19.981;95.060;17.763;0.000;79.873;2.116;15.386;13.755;205.838;221.225;221.223;3.115;41.323;7.990;3.718;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
9;1;1;0.000000;0.000000;1.000000;3116.076247;3116.298267;3116.302554;775698;154624;147515;138024;138024;1726;2208384;100.000;515.400;530.025;568.951;19.934;95.402;17.794;0.001;0.000;0.882;4.287;20.574;222.020;226.307;226.305;8.787;50.105;16.772;4.534;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
10;1;1;0.000000;0.000000;1.000000;3116.109444;3116.307196;3116.329470;778020;153992;146840;138278;138278;1729;2212448;100.000;99.330;531.000;569.994;19.793;95.356;17.773;0.000;165.395;0.923;22.275;4.144;197.751;220.026;220.025;2.370;8.929;24.405;5.776;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
11;1;1;0.000000;0.000000;1.000000;3116.142406;3116.343430;3116.345078;778554;154581;147771;139114;139114;1739;2225824;100.000;1352.618;534.210;573.430;19.855;95.595;17.868;0.000;0.000;1.060;1.647;64.367;201.024;202.671;202.670;-15.356;36.235;2.901;5.596;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
12;1;1;0.000000;0.000000;1.000000;3116.176575;3116.374433;3116.382184;779986;155588;149026;140496;140496;1757;2247936;100.000;290.092;539.517;579.143;19.948;95.782;18.013;0.001;0.000;6.946;7.752;89.603;197.857;205.609;205.607;-11.582;31.003;2.331;5.392;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
13;1;1;0.000000;0.000000;1.000000;3116.209640;3116.405509;3116.428813;780926;157785;151108;142868;142868;1786;2285888;100.000;98.095;548.626;588.905;20.205;95.768;18.295;0.000;0.000;2.939;23.304;12.610;195.869;219.173;219.172;1.713;31.076;2.257;5.196;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
14;1;1;0.000000;0.000000;1.000000;3116.242600;3116.436979;3116.438312;782770;159421;153009;144928;144928;1812;2318848;100.000;1740.934;556.536;597.402;20.366;95.978;18.515;0.000;0.000;0.813;1.333;60.982;194.380;195.712;195.712;-22.121;31.470;1.863;4.988;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
15;1;1;0.000000;0.000000;1.000000;3116.276740;3116.480721;3116.495389;784474;159965;153314;146044;146044;1826;2336704;100.000;159.310;560.821;602.004;20.391;95.842;18.617;0.000;140.225;1.746;14.669;11.903;203.981;218.649;218.648;1.623;43.741;10.408;5.327;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
16;1;1;0.000000;0.000000;1.000000;3116.309264;3116.506353;3116.534957;785193;177968;156948;145822;145822;1823;2333152;100.000;81.574;559.969;601.083;22.666;88.189;18.571;0.000;0.000;5.755;28.604;20.119;197.090;225.694;225.692;7.857;25.633;7.701;5.475;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
17;1;1;0.000000;0.000000;1.000000;3116.342687;3116.541120;3116.551295;782720;169127;155796;144126;144126;1802;2306016;100.000;226.716;553.456;594.097;21.608;92.118;18.413;0.001;0.000;4.587;10.175;45.083;198.433;208.608;208.605;-9.138;34.767;1.433;5.222;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
18;1;1;0.000000;0.000000;1.000000;3116.376052;3116.570413;3116.575853;781613;164376;152343;141930;141930;1775;2270880;100.000;417.535;545.024;585.055;21.030;92.680;18.159;0.000;0.000;4.992;5.440;91.766;194.361;199.801;199.800;-17.913;29.293;4.040;5.148;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
19;1;1;0.000000;0.000000;1.000000;3116.409221;3116.607188;3116.608770;780006;160684;150225;139740;139740;1747;2235840;100.000;1414.158;536.614;576.014;20.600;93.491;17.915;0.000;96.739;1.042;1.582;65.852;197.967;199.549;199.548;-18.330;36.774;3.441;5.042;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
20;1;1;0.000000;0.000000;1.000000;3116.442428;3116.636307;3116.642761;780302;157894;148300;138346;138346;1730;2213536;100.000;343.033;531.261;570.277;20.235;93.924;17.730;0.000;0.000;5.473;6.454;84.796;193.879;200.333;200.332;-17.672;29.120;4.214;4.990;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
21;1;1;0.000000;0.000000;1.000000;3116.476015;3116.674452;3116.690459;779066;156303;147479;137844;137844;1724;2205504;100.000;137.798;529.333;568.214;20.063;94.355;17.693;0.000;0.000;1.034;16.006;6.457;198.437;214.443;214.443;-3.308;38.145;4.812;4.979;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
22;1;1;0.000000;0.000000;1.000000;3116.509663;3116.705284;3116.706957;778280;156434;148303;138092;138092;1727;2209472;100.000;1321.304;530.286;569.234;20.100;94.802;17.743;0.000;88.663;1.077;1.673;64.360;195.621;197.294;197.293;-20.143;30.832;2.501;4.824;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
23;1;1;0.000000;0.000000;1.000000;3116.542287;3116.739590;3116.744372;778907;155826;148511;138240;138240;1728;2211840;100.000;462.676;530.854;569.825;20.006;95.306;17.748;0.000;0.000;1.140;4.782;23.849;197.302;202.084;202.083;-16.062;34.306;0.972;4.583;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
24;1;1;0.000000;0.000000;1.000000;3116.575874;3116.770645;3116.775918;779289;155133;147900;138556;138556;1732;2216896;100.000;420.521;532.068;571.129;19.907;95.338;17.780;0.000;92.349;4.587;5.273;86.995;194.771;200.044;200.043;-17.849;31.055;2.278;4.439;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
25;1;1;0.000000;0.000000;1.000000;3116.609313;3116.821113;3116.826306;779739;154951;148061;138952;138952;1737;2223232;100.000;428.313;533.588;572.762;19.872;95.553;17.820;0.001;0.000;4.188;5.193;80.639;211.799;216.993;216.990;-0.794;50.468;17.135;5.233;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
26;1;1;0.000000;0.000000;1.000000;3116.642157;3116.839991;3116.847818;779364;155091;148214;139454;139454;1744;2231264;100.000;285.117;535.516;574.848;19.900;95.566;17.893;0.000;92.172;7.199;7.828;91.962;197.833;205.661;205.659;-12.615;18.878;14.456;5.809;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
27;1;1;0.000000;0.000000;1.000000;3116.675942;3116.873709;3116.892974;780025;155666;148911;140520;140520;1757;2248320;100.000;116.709;539.609;579.235;19.957;95.661;18.015;0.000;0.000;7.022;19.266;36.447;197.767;217.032;217.031;-0.792;33.718;0.385;5.470;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
28;1;1;0.000000;0.000000;1.000000;3116.709194;3116.906492;3116.908166;780373;156450;150058;141820;141820;1773;2269120;100.000;1356.554;544.601;584.588;20.048;95.914;18.173;0.000;120.003;1.091;1.674;65.179;197.299;198.973;198.971;-18.934;32.783;0.550;5.163;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
29;1;1;0.000000;0.000000;1.000000;3116.742113;3116.954337;3116.966133;781651;158178;151821;143812;143812;1798;2300992;100.000;195.074;552.251;592.801;20.236;95.981;18.398;0.000;0.000;10.722;11.796;90.891;212.224;224.020;224.020;5.699;47.845;14.511;5.747;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
