frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
42;1;1;0.087266;0.087266;1.000000;2627.640759;2628.078156;2628.079479;789348;163190;156459;148106;148106;1852;2369696;100.000;1791.899;568.740;610.508;20.674;95.875;18.763;0.000;79.967;0.689;1.323;52.093;437.397;438.720;438.719;3818.316;120.248;86.915;86.799;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
43;1;1;0.087266;0.087266;1.000000;2627.770002;2628.182923;2628.184292;792714;164183;157597;149298;149298;1867;2388768;100.000;1745.453;573.317;615.424;20.712;95.989;18.834;0.000;60.370;0.897;1.369;65.530;412.921;414.290;414.290;3889.796;104.767;71.434;85.839;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
44;1;1;0.087266;0.087266;1.000000;2627.886803;2628.306167;2628.307545;790865;165393;158411;150365;150365;1880;2405840;100.000;1747.239;577.414;619.814;20.913;95.779;19.013;0.000;52.199;0.648;1.378;47.071;419.364;420.742;420.741;3979.716;123.245;89.911;86.093;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
45;1;1;0.087266;0.087266;1.000000;2628.006183;2628.437867;2628.439019;787976;166115;159428;151606;151606;1896;2425696;100.000;2106.382;582.180;624.941;21.081;95.974;19.240;0.000;74.883;0.688;1.152;59.675;431.684;432.836;432.835;4077.856;131.700;98.366;86.860;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
46;1;1;0.087266;0.174533;1.000000;2628.115890;2628.547484;2628.548641;789717;188890;165163;151650;151650;1896;2426400;100.000;2098.056;582.348;625.110;23.919;87.439;19.203;0.000;68.444;0.726;1.157;62.701;431.594;432.751;432.750;4154.145;109.617;76.283;86.199;7;62.840;62.840;130.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
47;1;1;0.087266;0.174533;1.000000;2628.233747;2628.673859;2628.675236;784950;179115;163191;150558;150558;1882;2408928;100.000;1751.164;578.155;620.601;22.819;91.110;19.181;0.000;59.052;0.656;1.377;47.635;440.112;441.488;441.487;4247.406;126.375;93.042;86.627;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
48;1;1;0.087266;0.174533;1.000000;2628.366791;2628.789805;2628.792369;781130;174491;161518;148538;148538;1857;2376608;100.000;927.248;570.398;612.280;22.338;92.565;19.016;0.000;86.566;0.735;2.564;28.667;423.014;425.578;425.577;4331.206;115.946;82.612;86.376;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
49;1;1;0.087266;0.174533;1.000000;2628.482708;2628.905994;2628.907340;780468;169683;158314;147276;147276;1841;2356416;100.000;1751.736;565.552;607.073;21.741;93.300;18.870;0.000;61.024;0.625;1.346;46.463;423.286;424.632;424.631;4412.844;116.189;82.856;86.156;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
50;1;1;0.087266;0.174533;1.000000;2628.602566;2629.042919;2629.044110;783376;166714;156688;146748;146748;1835;2347968;100.000;1973.046;563.525;604.910;21.281;93.986;18.733;0.000;61.421;0.829;1.190;69.596;440.353;441.544;441.543;4516.280;136.925;103.592;87.246;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
51;1;1;0.087266;0.174533;1.000000;2628.718455;2629.164214;2629.165886;787237;163927;154647;145970;145970;1825;2335520;100.000;1397.639;560.537;601.697;20.823;94.339;18.542;0.000;61.959;1.167;1.672;69.757;445.758;447.431;447.429;4604.723;121.295;87.961;87.290;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
