frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
21;1;1;1;IDLE;0.000;0.000;1.000;3107.923343;3107.928206;3107.959620;3108.019095;779066;779066;779066;9739;19;12465056;12465096;100.000;657.224;657.224;5.977;6.549;2991.623;4.010;0.000;0.000;5.357;6.757;0.001;16.124;16.124;71.922;90.889;31.413;17.741;51.330;2.372;0.749;0.463;1.742;0.032;4.863;95.752;93.778;35.546;2.213;0.801;2.213;0.002;0.329;5.656;0.170;0;2;33.437;33.438;nan;nan;nan;24816;1;0;0;0;0;0;0
22;1;1;1;IDLE;0.000;0.000;1.000;3107.956740;3107.960317;3107.993917;3108.019134;778280;778280;778280;9729;19;12452480;12452520;100.000;611.949;611.949;6.022;6.594;2988.605;4.003;0.000;0.000;5.614;6.983;0.001;16.600;16.600;38.468;58.817;33.600;28.223;49.403;3.013;0.740;0.437;1.392;0.032;3.577;62.394;60.484;32.110;1.223;0.828;1.223;0.003;0.650;5.648;0.169;0;2;32.158;32.159;nan;nan;nan;25004;1;0;0;0;0;0;0
23;1;1;1;IDLE;0.000;0.000;1.000;3107.989990;3107.993288;3108.028031;3108.086410;778907;778907;778907;9737;20;12462512;12462552;100.000;621.850;621.850;6.203;6.805;2991.012;4.135;0.000;0.000;5.744;8.020;0.002;17.898;17.898;73.081;93.122;34.743;19.220;51.515;3.132;0.748;0.437;1.394;0.032;3.298;96.420;94.427;32.971;0.363;0.798;0.363;0.002;0.936;5.675;0.170;0;2;32.330;32.331;nan;nan;nan;25756;1;0;0;0;0;0;0
24;1;1;1;IDLE;0.000;0.000;1.000;3108.023433;3108.027275;3108.060050;3108.119255;779289;779289;779289;9742;19;12468624;12468664;100.000;636.653;636.653;5.842;6.413;2992.479;3.841;0.000;0.000;5.456;6.962;0.001;16.260;16.260;72.395;91.980;32.774;17.678;49.611;2.859;0.738;0.435;1.396;0.028;3.843;95.822;93.938;33.988;0.654;0.789;0.654;0.002;0.768;5.625;0.169;0;2;33.320;33.321;nan;nan;nan;24252;1;0;0;0;0;0;0
25;1;1;1;IDLE;0.000;0.000;1.000;3108.056765;3108.060759;3108.095188;3108.152761;779739;779739;779739;9747;20;12475824;12475864;100.000;627.347;627.347;6.067;6.670;2994.207;3.977;0.000;0.000;5.744;8.020;0.001;17.741;17.741;72.114;92.001;34.429;19.283;51.528;3.138;0.742;0.444;1.391;0.028;3.994;95.995;94.111;33.484;0.151;0.750;0.151;0.002;0.776;5.658;0.170;0;2;32.083;32.084;nan;nan;nan;25192;1;0;0;0;0;0;0
26;1;1;1;IDLE;0.000;0.000;1.000;3108.089913;3108.092955;3108.128268;3108.152797;779364;779364;779364;9743;20;12469824;12469864;100.000;613.721;613.721;6.338;6.941;2992.767;4.177;0.000;0.000;5.951;8.015;0.000;18.142;18.142;39.524;59.842;35.313;30.317;51.375;3.319;0.774;0.435;1.390;0.033;3.042;62.884;60.813;32.195;1.138;0.774;1.138;0.002;1.026;5.737;0.172;0;2;32.505;32.506;nan;nan;nan;26320;1;0;0;0;0;0;0
27;1;1;1;IDLE;0.000;0.000;1.000;3108.123456;3108.127029;3108.160128;3108.219607;780025;780025;780025;9751;21;12480400;12480440;100.000;622.938;622.938;6.383;7.017;2995.306;4.026;0.000;0.000;5.679;6.806;0.001;16.511;16.511;72.543;92.578;33.099;17.835;49.883;3.067;0.740;0.444;1.395;0.033;3.573;96.151;94.290;34.074;0.741;0.772;0.741;0.002;0.577;5.725;0.172;0;2;33.097;33.098;nan;nan;nan;26508;1;0;0;0;0;0;0
28;1;1;1;IDLE;0.000;0.000;1.000;3108.156750;3108.160375;3108.195031;3108.253064;780373;780373;780373;9755;21;12485968;12486008;100.000;618.902;618.902;6.428;7.062;2996.642;3.996;0.000;0.000;5.852;7.626;0.001;17.474;17.474;72.515;92.689;34.657;18.852;50.421;3.246;0.743;0.441;1.390;0.031;3.625;96.314;94.414;33.346;0.012;0.724;0.012;0.002;1.001;5.759;0.173;0;2;32.198;32.201;nan;nan;nan;26696;1;0;0;0;0;0;0
29;1;1;1;IDLE;0.000;0.000;1.000;3108.190095;3108.193452;3108.228500;3108.286604;781651;781651;781651;9771;22;12506416;12506456;100.000;617.924;617.924;6.699;7.364;3001.549;4.076;0.000;0.000;5.885;8.014;0.001;17.975;17.975;72.912;93.152;35.048;19.297;51.288;3.058;0.758;0.441;1.595;0.032;3.357;96.509;94.620;33.077;0.256;0.695;0.256;0.012;0.896;5.793;0.174;0;2;32.575;32.576;nan;nan;nan;27824;1;0;0;0;0;0;0
30;1;1;1;IDLE;0.000;0.000;1.000;3108.223563;3108.226802;3108.260580;3108.319926;781375;781375;781375;9768;21;12502000;12502040;100.000;613.710;613.710;6.428;7.062;3000.490;4.198;0.000;0.000;5.863;7.022;0.002;17.083;17.083;72.752;93.124;33.778;18.344;50.574;3.241;0.749;0.442;1.397;0.034;3.239;96.363;94.609;33.350;0.017;0.653;0.017;0.002;0.519;5.815;0.174;0;2;33.043;33.044;nan;nan;nan;26696;1;0;0;0;0;0;0
31;1;1;1;IDLE;0.000;0.000;1.000;3108.256712;3108.260008;3108.293521;3108.353310;784392;784392;784392;9805;100;12550272;12550312;100.000;604.206;604.206;31.425;34.524;3012.075;3.991;0.000;0.000;5.801;6.887;0.006;16.679;16.679;72.530;93.302;33.513;17.876;49.769;3.197;0.746;0.436;1.390;0.032;3.296;96.598;94.660;33.206;0.127;0.620;0.127;0.002;0.050;5.815;0.174;0;2;33.286;33.290;nan;nan;nan;130848;1;0;0;0;0;0;0
32;1;1;1;IDLE;0.000;0.000;1.000;3108.290035;3108.293130;3108.328171;3108.386094;782671;782671;782671;9784;22;12522736;12522776;100.000;617.619;617.619;6.924;7.590;3005.466;4.206;0.000;0.000;6.496;7.448;0.001;18.150;18.150;72.688;92.964;35.041;19.523;51.796;3.313;1.105;0.430;1.615;0.033;3.095;96.059;94.111;33.122;0.212;0.594;0.212;0.002;0.818;5.988;0.180;0;2;32.583;32.585;nan;nan;nan;28764;1;0;0;0;0;0;0
33;1;1;1;IDLE;0.000;0.000;1.000;3108.323545;3108.326713;3108.361810;3108.419828;776999;776999;776999;9713;18;12431984;12432024;100.000;597.016;597.016;5.706;6.247;2983.686;3.971;0.000;0.000;5.749;8.020;0.002;17.739;17.739;72.292;93.116;35.098;19.051;50.543;3.126;0.742;0.441;1.407;0.033;3.167;96.283;94.512;33.583;0.249;0.573;0.249;0.002;0.502;5.932;0.178;0;2;32.299;32.301;nan;nan;nan;23688;1;0;0;0;0;0;0
34;1;1;1;IDLE;0.000;0.000;1.000;3108.356549;3108.359439;3108.394890;3108.451658;778650;778650;778650;9734;18;12458400;12458440;100.000;622.288;622.288;5.571;6.111;2990.026;3.947;0.000;0.000;6.611;8.010;0.002;18.568;18.568;72.199;92.219;35.451;20.134;52.376;3.443;1.071;0.432;1.631;0.034;2.889;95.109;93.008;32.726;0.607;0.575;0.607;0.002;0.807;6.105;0.183;0;2;32.945;32.947;nan;nan;nan;23124;1;0;0;0;0;0;0
35;1;1;1;IDLE;0.000;0.000;1.000;3108.390127;3108.393551;3108.426469;3108.480144;778007;778007;778007;9726;18;12448112;12448152;100.000;616.870;616.870;5.571;6.111;2987.556;4.068;0.000;0.000;6.075;6.524;0.002;16.666;16.666;66.413;86.593;32.918;19.246;50.628;3.457;0.753;0.441;1.391;0.032;3.424;90.017;88.160;34.112;0.779;0.588;0.779;0.002;0.137;6.100;0.183;0;2;31.709;31.710;nan;nan;nan;23124;1;0;0;0;0;0;0
36;1;1;1;IDLE;0.000;0.000;1.000;3108.423431;3108.426583;3108.458682;3108.516223;776483;776483;776483;9707;20;12423728;12423768;100.000;613.411;613.411;6.067;6.670;2981.704;3.877;0.000;0.000;4.801;6.656;0.002;15.335;15.335;69.386;89.640;32.099;17.107;47.774;2.000;0.745;0.461;1.568;0.027;3.152;92.792;90.906;33.032;0.301;0.570;0.301;0.002;0.385;5.778;0.173;0;2;28.114;28.115;nan;nan;nan;25192;1;0;0;0;0;0;0
