frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
21;1;1;1;3096.200258;3096.644615;3096.645866;779066;137844;137844;1724;1724;2205504;2205556;100.000;1772.550;1772.550;529.333;568.214;529.333;1.247;0.503;0.551;129.007;127.756;1.251;44.078;0.970;444.357;1837.943;128.796;95.463;66.463;0;0;0;0;0;0;0;0
22;1;1;1;3096.326465;3096.758623;3096.759674;778280;138092;138092;1727;1727;2209472;2209524;100.000;2119.489;2119.489;530.286;569.234;530.286;1.048;0.592;0.639;113.808;112.757;1.052;60.784;0.924;432.157;1918.419;114.008;80.674;67.352;0;0;0;0;0;0;0;0
23;1;1;1;3096.447701;3096.882426;3096.883453;778907;138240;138240;1728;1728;2211840;2211892;100.000;2173.267;2173.267;530.854;569.825;530.854;1.022;0.607;0.654;123.778;122.752;1.027;63.751;0.829;434.725;2008.863;123.804;90.470;68.797;0;0;0;0;0;0;0;0
24;1;1;1;3096.575122;3097.008774;3097.010062;779289;138556;138556;1732;1732;2216896;2216948;100.000;1723.704;1723.704;532.068;571.129;532.068;1.283;0.566;0.613;126.609;125.322;1.288;47.641;1.017;433.652;2102.139;126.348;93.015;70.310;0;0;0;0;0;0;0;0
25;1;1;1;3096.689950;3097.178095;3097.179143;779739;138952;138952;1737;1737;2223232;2223284;100.000;2126.721;2126.721;533.588;572.762;533.588;1.032;0.582;0.630;169.081;168.033;1.048;60.111;0.620;488.145;2237.887;169.321;135.987;74.415;0;0;0;0;0;0;0;0
26;1;1;1;3096.814387;3097.308530;3097.309770;779364;139454;139454;1744;1744;2231264;2231316;100.000;1807.704;1807.704;535.516;574.848;535.516;1.235;0.526;0.573;130.627;129.387;1.239;46.266;0.949;494.143;2335.180;130.435;97.102;75.833;0;0;0;0;0;0;0;0
27;1;1;1;3096.939987;3097.452957;3097.454005;780025;140520;140520;1757;1757;2248320;2248372;100.000;2163.139;2163.139;539.609;579.235;539.609;1.044;0.614;0.662;144.236;143.187;1.048;63.141;0.727;512.970;2446.083;144.427;111.094;78.037;0;0;0;0;0;0;0;0
28;1;1;1;3097.109654;3097.573854;3097.575140;780373;141820;141820;1773;1773;2269120;2269172;100.000;1769.650;1769.650;544.601;584.588;544.601;1.282;0.622;0.671;121.135;119.849;1.286;52.170;1.062;464.200;2533.884;120.897;87.564;78.632;0;0;0;0;0;0;0;0
29;1;1;1;3097.240324;3097.684048;3097.685000;781651;143812;143812;1798;1798;2300992;2301044;100.000;2421.198;2421.198;552.251;592.801;552.251;0.948;0.594;0.643;109.860;108.908;0.952;67.511;0.867;443.724;2610.411;110.194;76.861;78.521;0;0;0;0;0;0;0;0
30;1;1;1;3097.384288;3097.798011;3097.799137;781375;144756;144756;1810;1810;2316096;2316148;100.000;2064.953;2064.953;555.876;596.697;555.876;1.121;0.662;0.712;114.136;113.010;1.126;63.232;0.987;413.722;2691.214;113.962;80.629;78.653;0;0;0;0;0;0;0;0
31;1;1;1;3097.504243;3097.925324;3097.926647;784392;143948;143948;1800;1800;2303168;2303220;100.000;1744.243;1744.243;552.773;593.368;552.773;1.319;0.624;0.682;127.510;126.187;1.323;51.513;1.038;421.081;2785.391;127.313;93.980;79.611;0;0;0;0;0;0;0;0
32;1;1;1;3097.613547;3098.043089;3098.044170;782671;141972;141972;1775;1775;2271552;2271604;100.000;2109.814;2109.814;545.185;585.216;545.185;1.077;0.608;0.656;117.523;116.443;1.081;60.706;0.920;429.542;2869.581;117.766;84.432;79.912;0;0;0;0;0;0;0;0
33;1;1;1;3097.728383;3098.155902;3098.157194;776999;139814;139814;1748;1748;2237024;2237076;100.000;1738.014;1738.014;536.898;576.321;536.898;1.288;0.554;0.602;113.024;111.732;1.292;46.615;1.144;427.519;2949.272;112.813;79.479;79.885;0;0;0;0;0;0;0;0
34;1;1;1;3097.856272;3098.288118;3098.289157;778650;137648;137648;1721;1721;2202368;2202420;100.000;2133.221;2133.221;528.581;567.394;528.581;1.035;0.557;0.605;131.963;130.924;1.039;58.208;0.787;431.846;3047.901;132.216;98.883;81.073;0;0;0;0;0;0;0;0
35;1;1;1;3097.975030;3098.411905;3098.413145;778007;137154;137154;1715;1715;2194464;2194516;100.000;1777.024;1777.024;526.684;565.362;526.684;1.236;0.526;0.574;123.988;122.748;1.240;46.258;1.000;436.874;3138.555;123.787;90.453;81.659;0;0;0;0;0;0;0;0
36;1;1;1;3098.087308;3098.532221;3098.533180;776483;138046;138046;1726;1726;2208736;2208788;100.000;2322.585;2322.585;530.109;569.035;530.109;0.955;0.604;0.651;120.035;119.076;0.959;67.853;0.799;444.912;3225.257;120.316;86.983;81.992;0;0;0;0;0;0;0;0
37;1;1;1;3098.219351;3098.652226;3098.653289;781287;139346;139346;1742;1742;2229536;2229588;100.000;2107.842;2107.842;535.101;574.388;535.101;1.058;0.621;0.669;120.109;119.046;1.062;63.018;0.884;432.876;3312.033;120.006;86.672;82.284;0;0;0;0;0;0;0;0
38;1;1;1;3098.344055;3098.775565;3098.776860;780329;141098;141098;1764;1764;2257568;2257620;100.000;1744.670;1744.670;541.829;581.612;541.829;1.291;0.593;0.642;123.571;122.276;1.295;49.529;1.048;431.510;3402.271;123.338;90.005;82.767;0;0;0;0;0;0;0;0
39;1;1;1;3098.463453;3098.913174;3098.914259;780785;142238;142238;1778;1778;2275808;2275860;100.000;2107.132;2107.132;546.206;586.306;546.206;1.080;0.600;0.649;137.399;136.314;1.085;59.843;0.790;449.721;3506.336;137.609;104.276;84.111;0;0;0;0;0;0;0;0
40;1;1;1;3098.582476;3099.043727;3099.045028;785430;143844;143844;1799;1799;2301504;2301556;100.000;1772.265;1772.265;552.373;592.946;552.373;1.296;0.584;0.634;130.769;129.468;1.301;48.725;0.995;461.251;3603.772;130.553;97.220;84.930;0;0;0;0;0;0;0;0
41;1;1;1;3098.706584;3099.167725;3099.168841;789479;146416;146416;1831;1831;2342656;2342708;100.000;2103.132;2103.132;562.250;603.545;562.250;1.112;0.633;0.684;123.814;122.698;1.116;61.253;0.901;461.141;3694.252;123.998;90.665;85.289;0;0;0;0;0;0;0;0
42;1;1;1;3098.843868;3099.286982;3099.288319;789348;148106;148106;1852;1852;2369696;2369748;100.000;1781.518;1781.518;568.740;610.508;568.740;1.323;0.661;0.712;119.478;118.140;1.338;53.205;1.120;443.114;3780.397;119.256;85.923;85.328;0;0;0;0;0;0;0;0
43;1;1;1;3098.975295;3099.397665;3099.398798;792714;149298;149298;1867;1867;2388768;2388820;100.000;2113.226;2113.226;573.317;615.424;573.317;1.129;0.629;0.681;110.479;109.346;1.133;60.075;1.026;422.370;3857.543;110.683;77.350;84.830;0;0;0;0;0;0;0;0
44;1;1;1;3099.098307;3099.515316;3099.516690;790865;150365;150365;1880;1880;2405840;2405892;100.000;1758.128;1758.128;577.414;619.814;577.414;1.370;0.607;0.660;117.892;116.517;1.375;47.982;1.166;417.009;3942.101;117.651;84.317;84.798;0;0;0;0;0;0;0;0
45;1;1;1;3099.217603;3099.646049;3099.647205;787976;151606;151606;1896;1896;2425696;2425748;100.000;2103.064;2103.064;582.180;624.941;582.180;1.152;0.654;0.750;130.515;129.359;1.156;64.864;0.886;428.447;4039.283;130.733;97.400;85.585;0;0;0;0;0;0;0;0
46;1;1;1;3099.327328;3099.762940;3099.764076;789717;151650;151650;1896;1896;2426400;2426452;100.000;2141.738;2141.738;582.348;625.110;582.348;1.131;0.636;0.689;116.871;115.735;1.135;60.692;0.972;435.613;4122.820;116.891;83.558;85.459;0;0;0;0;0;0;0;0
47;1;1;1;3099.445149;3099.883714;3099.885171;784950;150558;150558;1882;1882;2408928;2408980;100.000;1662.553;1662.553;578.155;620.601;578.155;1.452;0.593;0.644;121.095;119.639;1.456;44.198;1.203;438.565;4210.582;120.774;87.441;85.583;0;0;0;0;0;0;0;0
48;1;1;1;3099.577983;3099.999473;3100.000596;781130;148538;148538;1857;1857;2376608;2376660;100.000;2117.101;2117.101;570.398;612.280;570.398;1.119;0.612;0.664;115.425;114.302;1.123;59.126;0.973;421.490;4292.673;115.758;82.425;85.385;0;0;0;0;0;0;0;0
49;1;1;1;3099.694134;3100.121737;3100.123064;780468;147276;147276;1841;1841;2356416;2356468;100.000;1783.188;1783.188;565.552;607.073;565.552;1.322;0.569;0.620;122.468;121.142;1.327;46.763;1.083;427.603;4381.808;122.265;88.931;85.607;0;0;0;0;0;0;0;0
50;1;1;1;3099.813958;3100.293482;3100.294583;783376;146748;146748;1835;1835;2347968;2348020;100.000;2140.090;2140.090;563.525;604.910;563.525;1.096;0.630;0.680;171.519;170.419;1.101;61.793;0.642;479.524;4519.994;171.745;138.412;88.907;0;0;0;0;0;0;0;0
51;1;1;1;3099.929853;3100.410528;3100.411851;787237;145970;145970;1825;1825;2335520;2335572;100.000;1766.306;1766.306;560.537;601.697;560.537;1.318;0.595;0.646;117.268;115.945;1.323;48.829;1.128;480.675;4603.928;117.046;83.712;88.582;0;0;0;0;0;0;0;0
52;1;1;1;3100.053021;3100.524819;3100.525905;787734;147302;147302;1842;1842;2356832;2356884;100.000;2179.425;2179.425;565.652;607.195;565.652;1.081;0.586;0.637;114.054;112.968;1.086;58.649;0.952;471.798;4684.649;114.291;80.958;88.106;0;0;0;0;0;0;0;0
53;1;1;1;3100.225160;3100.653195;3100.654535;787059;148046;148046;1851;1851;2368736;2368788;100.000;1778.486;1778.486;568.509;610.255;568.509;1.335;0.588;0.639;128.630;127.290;1.339;47.721;1.041;428.035;4779.946;128.376;95.043;88.539;0;0;0;0;0;0;0;0
54;1;1;1;3100.341858;3100.783534;3100.784657;786051;148712;148712;1859;1859;2379392;2379444;100.000;2119.360;2119.360;571.067;612.993;571.067;1.120;0.648;0.699;130.122;128.999;1.124;62.170;0.864;441.676;4876.735;130.338;97.005;89.069;0;0;0;0;0;0;0;0
55;1;1;1;3100.455541;3100.906106;3100.907317;796213;148706;148706;1859;1859;2379296;2379348;100.000;1966.618;1966.618;571.044;612.970;571.044;1.207;0.608;0.659;122.659;121.449;1.211;54.386;0.987;450.565;4966.061;122.572;89.239;89.079;0;0;0;0;0;0;0;0
56;1;1;1;3100.584095;3101.024436;3101.025568;790191;148654;148654;1859;1859;2378464;2378516;100.000;2101.077;2101.077;570.844;612.770;570.844;1.125;0.625;0.681;118.252;117.119;1.133;60.137;0.958;440.341;5050.979;118.330;84.997;88.824;0;0;0;0;0;0;0;0
57;1;1;1;3100.714033;3101.142173;3101.143285;798808;148762;148762;1860;1860;2380192;2380244;100.000;2143.971;2143.971;571.259;613.208;571.259;1.108;0.611;0.662;117.717;116.605;1.112;59.570;0.944;428.140;5135.362;117.738;84.404;88.548;0;0;0;0;0;0;0;0
58;1;1;1;3100.837305;3101.277987;3101.279352;797924;149280;149280;1866;1866;2388480;2388532;100.000;1754.665;1754.665;573.248;615.332;573.248;1.352;0.584;0.636;136.067;134.702;1.365;46.589;1.003;440.682;5238.096;135.814;102.481;89.419;0;0;0;0;0;0;0;0
59;1;1;1;3100.955269;3101.398706;3101.399819;794477;149798;149798;1873;1873;2396768;2396820;100.000;2163.605;2163.605;575.237;617.479;575.237;1.109;0.638;0.690;120.467;119.355;1.113;62.037;0.924;443.437;5325.230;120.719;87.386;89.292;0;0;0;0;0;0;0;0
60;1;1;1;3101.073244;3101.508102;3101.509469;789053;150698;150698;1884;1884;2411168;2411220;100.000;1773.598;1773.598;578.693;621.183;578.693;1.363;0.644;0.695;109.650;108.283;1.367;50.857;1.247;434.858;5401.547;109.396;76.062;88.465;0;0;0;0;0;0;0;0
61;1;1;1;3101.207796;3101.632243;3101.633364;783874;149328;149328;1867;1867;2389248;2389300;100.000;2135.668;2135.668;573.432;615.539;573.432;1.118;0.618;0.670;123.895;122.773;1.122;59.710;0.905;424.447;5492.108;124.140;90.807;88.611;0;0;0;0;0;0;0;0
62;1;1;1;3101.329641;3101.764575;3101.765914;782785;146986;146986;1838;1838;2351776;2351828;100.000;1761.424;1761.424;564.439;605.892;564.439;1.335;0.591;0.642;132.549;131.211;1.339;47.961;1.010;434.934;5591.325;132.332;98.999;89.260;0;0;0;0;0;0;0;0
63;1;1;1;3101.439288;3101.880134;3101.881235;782791;145010;145010;1813;1813;2320160;2320212;100.000;2118.470;2118.470;556.851;597.740;556.851;1.097;0.642;0.692;115.322;114.220;1.101;62.854;0.955;440.846;5673.313;115.559;82.226;88.821;0;0;0;0;0;0;0;0
64;1;1;1;3101.563871;3102.003686;3102.004904;782127;143356;143356;1792;1792;2293696;2293748;100.000;1898.953;1898.953;550.500;590.915;550.500;1.214;0.633;0.682;123.669;122.451;1.218;56.023;0.985;439.815;5763.648;123.553;90.219;88.908;0;0;0;0;0;0;0;0
65;1;1;1;3101.695987;3102.120138;3102.121108;785507;142428;142428;1781;1781;2278848;2278900;100.000;2363.495;2363.495;546.936;587.103;546.936;0.967;0.617;0.665;116.204;115.234;0.971;68.527;0.835;424.151;5846.519;116.451;83.118;88.546;0;0;0;0;0;0;0;0
66;1;1;1;3101.810822;3102.242732;3102.244075;789017;142296;142296;1779;1779;2276736;2276788;100.000;1701.341;1701.341;546.429;586.551;546.429;1.339;0.589;0.638;122.967;121.623;1.343;47.489;1.092;431.909;5936.152;122.594;89.261;88.591;0;0;0;0;0;0;0;0
67;1;1;1;3101.934390;3102.362283;3102.363357;789641;142550;142550;1782;1782;2280800;2280852;100.000;2136.253;2136.253;547.404;587.594;547.404;1.070;0.588;0.644;119.282;118.208;1.074;59.981;0.901;427.893;6022.101;119.551;86.218;88.443;0;0;0;0;0;0;0;0
68;1;1;1;3102.051254;3102.481732;3102.482805;784718;142638;142638;1783;1783;2282208;2282260;100.000;2139.601;2139.601;547.742;587.954;547.742;1.068;0.629;0.680;119.448;118.376;1.073;63.346;0.898;430.478;6108.216;119.450;86.117;88.297;0;0;0;0;0;0;0;0
69;1;1;1;3102.172843;3102.654829;3102.656212;778159;142942;142942;1787;1787;2287072;2287124;100.000;1663.833;1663.833;548.910;589.212;548.910;1.379;0.622;0.680;173.407;172.024;1.383;49.147;0.797;481.987;6248.290;173.097;139.764;91.514;0;0;0;0;0;0;0;0
70;1;1;1;3102.293459;3102.788736;3102.789846;776327;143886;143886;1799;1799;2302176;2302228;100.000;2077.047;2077.047;552.535;593.108;552.535;1.106;0.613;0.663;133.634;132.524;1.110;59.737;0.831;495.277;6348.590;133.906;100.573;92.080;0;0;0;0;0;0;0;0
71;1;1;1;3102.412388;3102.908189;3102.909529;786883;145096;145096;1814;1814;2321536;2321588;100.000;1740.632;1740.632;557.181;598.092;557.181;1.336;0.610;0.660;119.683;118.344;1.340;49.262;1.119;495.801;6434.940;119.454;86.120;91.708;0;0;0;0;0;0;0;0
72;1;1;1;3102.585975;3103.019373;3103.020506;787146;146492;146492;1832;1832;2343872;2343924;100.000;2072.193;2072.193;562.542;603.859;562.542;1.130;0.652;0.703;110.977;109.844;1.134;62.001;1.021;433.397;6512.584;111.183;77.850;90.841;0;0;0;0;0;0;0;0
73;1;1;1;3102.719550;3103.144850;3103.146206;781047;148748;148748;1860;1860;2379968;2380020;100.000;1757.617;1757.617;571.205;613.154;571.205;1.351;0.664;0.715;125.699;124.344;1.355;52.777;1.078;425.300;6604.950;125.478;92.144;90.923;0;0;0;0;0;0;0;0
74;1;1;1;3102.839017;3103.275770;3103.276920;782459;150270;150270;1879;1879;2404320;2404372;100.000;2102.232;2102.232;577.049;619.427;577.049;1.147;0.652;0.704;130.715;129.564;1.151;61.187;0.880;436.753;6702.331;130.919;97.586;91.339;0;0;0;0;0;0;0;0
75;1;1;1;3102.950208;3103.393492;3103.394913;781579;150762;150762;1885;1885;2412192;2412244;100.000;1706.074;1706.074;578.939;621.452;578.939;1.406;0.663;0.714;117.993;116.572;1.421;50.222;1.205;443.284;6786.991;117.722;84.389;90.905;0;0;0;0;0;0;0;0
76;1;1;1;3103.075016;3103.512530;3103.513594;784181;151052;151052;1889;1889;2416832;2416884;100.000;2270.681;2270.681;580.052;622.656;580.052;1.061;0.658;0.710;118.681;117.616;1.065;66.687;0.897;437.513;6872.339;119.038;85.704;90.580;0;0;0;0;0;0;0;0
77;1;1;1;3103.206693;3103.642904;3103.644026;782861;150492;150492;1882;1882;2407872;2407924;100.000;2160.371;2160.371;577.902;620.347;577.902;1.118;0.666;0.718;130.432;129.309;1.122;64.001;0.860;436.211;6969.437;130.374;97.041;90.984;0;0;0;0;0;0;0;0
78;1;1;1;3103.324699;3103.774626;3103.776013;779451;148910;148910;1862;1862;2382560;2382612;100.000;1720.647;1720.647;571.827;613.821;571.827;1.383;0.618;0.670;131.987;130.600;1.387;48.301;1.051;449.927;7068.090;131.722;98.389;91.447;0;0;0;0;0;0;0;0
79;1;1;1;3103.443731;3103.897480;3103.898583;784719;147042;147042;1839;1839;2352672;2352724;100.000;2140.144;2140.144;564.654;606.129;564.654;1.099;0.623;0.676;122.570;121.467;1.103;61.260;0.900;453.749;7157.327;122.854;89.520;91.326;0;0;0;0;0;0;0;0
80;1;1;1;3103.574388;3104.007374;3104.008720;780701;146382;146382;1830;1830;2342112;2342164;100.000;1741.843;1741.843;562.119;603.392;562.119;1.342;0.577;0.628;110.137;108.791;1.346;46.658;1.222;432.986;7234.131;109.894;76.561;90.403;0;0;0;0;0;0;0;0
81;1;1;1;3103.705421;3104.132505;3104.133501;785754;145442;145442;1819;1819;2327072;2327124;100.000;2352.842;2352.842;558.510;599.534;558.510;0.992;0.603;0.654;124.781;123.785;0.996;65.630;0.798;427.084;7325.578;125.131;91.798;90.490;0;0;0;0;0;0;0;0
82;1;1;1;3103.828188;3104.259714;3104.261085;783308;145720;145720;1822;1822;2331520;2331572;100.000;1711.393;1711.393;559.577;600.669;559.577;1.366;0.612;0.662;127.584;126.213;1.370;48.310;1.074;431.526;7419.829;127.209;93.876;90.702;0;0;0;0;0;0;0;0
83;1;1;1;3103.937620;3104.417929;3104.419035;782737;145846;145846;1824;1824;2333536;2333588;100.000;2125.578;2125.578;560.061;601.198;560.061;1.102;0.647;0.697;157.950;156.845;1.106;63.053;0.700;480.309;7544.446;158.215;124.882;92.838;0;0;0;0;0;0;0;0
84;1;1;1;3104.062609;3104.534287;3104.535628;781874;146012;146012;1826;1826;2336192;2336244;100.000;1743.371;1743.371;560.699;601.881;560.699;1.337;0.615;0.666;116.593;115.252;1.341;49.661;1.150;471.678;7627.705;116.358;83.025;92.225;0;0;0;0;0;0;0;0
85;1;1;1;3104.191134;3104.666235;3104.667334;780545;146308;146308;1829;1829;2340928;2340980;100.000;2132.303;2132.303;561.835;603.085;561.835;1.095;0.615;0.665;131.707;130.607;1.100;60.506;0.835;475.100;7726.078;131.948;98.614;92.624;0;0;0;0;0;0;0;0
86;1;1;1;3104.349225;3104.788694;3104.789779;778343;146104;146104;1827;1827;2337664;2337716;100.000;2156.092;2156.092;561.052;602.256;561.052;1.081;0.665;0.716;122.445;121.360;1.085;66.021;0.886;439.468;7815.190;122.459;89.126;92.406;0;0;0;0;0;0;0;0
87;1;1;1;3104.464925;3104.911865;3104.912943;778458;145634;145634;1821;1821;2330144;2330196;100.000;2177.747;2177.747;559.247;600.316;559.247;1.074;0.640;0.690;123.164;122.086;1.078;63.984;0.875;446.940;7905.021;123.171;89.838;92.245;0;0;0;0;0;0;0;0
88;1;1;1;3104.598527;3105.030622;3105.031609;778592;145652;145652;1821;1821;2330432;2330484;100.000;2380.614;2380.614;559.316;600.385;559.316;0.983;0.679;0.730;118.666;117.679;0.987;73.925;0.832;432.095;7990.353;118.756;85.423;91.819;0;0;0;0;0;0;0;0
89;1;1;1;3104.720648;3105.144368;3105.145719;779952;146464;146464;1831;1831;2343424;2343476;100.000;1737.985;1737.985;562.434;603.729;562.434;1.346;0.591;0.642;114.110;112.759;1.350;47.544;1.183;423.720;8071.129;113.746;80.413;91.106;0;0;0;0;0;0;0;0
90;1;1;1;3104.842406;3105.265977;3105.267098;779674;148650;148650;1859;1859;2378400;2378452;100.000;2123.618;2123.618;570.828;612.755;570.828;1.118;0.649;0.708;121.380;120.258;1.122;63.116;0.924;423.571;8159.176;121.608;88.275;90.929;0;0;0;0;0;0;0;0
91;1;1;1;3104.960784;3105.380786;3105.382193;781083;149974;149974;1875;1875;2399584;2399636;100.000;1711.823;1711.823;575.913;618.200;575.913;1.394;0.698;0.748;115.094;113.687;1.407;53.194;1.222;420.002;8240.937;114.809;81.476;90.338;0;0;0;0;0;0;0;0
92;1;1;1;3105.074958;3105.493694;3105.494843;780537;150044;150044;1876;1876;2400704;2400756;100.000;2099.114;2099.114;576.181;618.492;576.181;1.145;0.641;0.706;112.650;111.501;1.149;61.444;1.020;418.735;8320.254;112.908;79.574;89.665;0;0;0;0;0;0;0;0
