frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_media_bytes;tx_media_bytes;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
1;1;1;1;3366.725032;3366.927568;3366.929748;784142;146318;146318;0;0;1829;1829;2341088;2341140;100.000;1074.713;1074.713;561.874;606.635;561.874;2.177;0.706;0.746;2.181;0.000;2.181;34.222;100.000;202.536;2.181;0.000;0.000;0.000;0;0;0;0;0;0;0;0
2;1;1;1;3366.758706;3366.960678;3366.961941;783406;144182;144182;0;0;1803;1803;2306912;2306964;100.000;1829.047;1829.047;553.671;597.796;553.671;1.259;0.493;0.533;32.193;30.929;1.263;42.211;3.925;201.972;1.040;33.110;0.223;0.014;0;0;0;0;0;0;0;0
3;1;1;1;3366.791888;3366.995209;3366.998200;780200;141754;141754;0;0;1772;1772;2268064;2268116;100.000;759.347;759.347;544.348;587.714;544.348;2.987;0.685;0.726;36.259;33.268;2.991;24.292;8.248;203.321;3.965;34.531;1.198;0.088;0;0;0;0;0;0;0;0
4;1;1;1;3366.826496;3367.024261;3367.025512;778467;139430;139430;0;0;1743;1743;2230880;2230932;100.000;1789.729;1789.729;535.424;578.080;535.424;1.247;0.574;0.612;27.312;26.062;1.251;48.912;4.579;197.766;-2.056;29.052;4.281;0.350;0;0;0;0;0;0;0;0
5;1;1;1;3366.859097;3367.068943;3367.071056;776427;137802;137802;0;0;1723;1723;2204832;2204884;100.000;1046.391;1046.391;529.172;571.339;529.172;2.109;0.546;0.587;45.544;43.431;2.113;27.765;4.639;209.846;10.155;44.682;11.349;1.037;0;0;0;0;0;0;0;0
6;1;1;1;3366.892011;3367.098608;3367.101162;774893;137230;137230;0;0;1716;1716;2195680;2195732;100.000;861.460;861.460;526.976;568.971;526.976;2.551;0.676;0.715;30.106;27.552;2.554;27.990;8.484;206.597;6.928;29.665;3.669;1.202;0;0;0;0;0;0;0;0
7;1;1;1;3366.925117;3367.126693;3367.127964;775949;137590;137590;0;0;1720;1720;2201440;2201492;100.000;1739.582;1739.582;528.358;570.451;528.358;1.268;0.461;0.498;26.802;25.531;1.272;39.169;4.745;201.576;0.397;28.085;5.249;1.455;0;0;0;0;0;0;0;0
8;1;1;1;3366.959173;3367.165887;3367.168594;775463;137746;137746;0;0;1722;1722;2203936;2203988;100.000;816.413;816.413;528.957;571.099;528.957;2.690;0.692;0.739;40.630;37.923;2.707;27.286;6.663;206.714;7.693;39.195;5.861;1.730;0;0;0;0;0;0;0;0
9;1;1;1;3366.992421;3367.198899;3367.201608;775698;138024;138024;0;0;1726;1726;2208384;2208436;100.000;818.073;818.073;530.025;572.265;530.025;2.705;0.727;0.765;33.014;30.304;2.710;28.217;8.208;206.477;7.374;33.011;0.322;1.642;0;0;0;0;0;0;0;0
10;1;1;1;3367.025946;3367.228277;3367.229721;778020;138278;138278;0;0;1729;1729;2212448;2212500;100.000;1532.444;1532.444;531.000;573.313;531.000;1.439;0.541;0.580;28.112;26.668;1.444;40.137;5.137;202.331;2.153;29.378;3.955;1.787;0;0;0;0;0;0;0;0
