frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_media_bytes;tx_media_bytes;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
1;1;1;1;3366.725032;3366.727265;3366.741041;784142;784142;784142;0;0;9802;9802;12546272;12546312;100.000;910.940;910.940;3011.115;3354.567;3011.115;13.760;2.815;3.020;13.776;0.000;13.776;21.921;100.000;2.233;13.776;0.000;0.000;0.000;0;0;0;0;0;0;0;0
2;1;1;1;3366.758706;3366.762455;3366.776341;783406;783406;783406;0;0;9793;9793;12534496;12534536;100.000;902.747;902.747;3008.289;3351.426;3008.289;13.882;2.813;3.012;35.300;21.414;13.886;21.692;39.338;3.749;15.742;35.189;1.856;0.116;0;0;0;0;0;0;0;0
3;1;1;1;3366.791888;3366.795720;3366.814734;780200;780200;780200;0;0;9753;9753;12483200;12483240;100.000;656.767;656.767;2995.978;3337.713;2995.978;19.008;5.522;5.826;38.393;19.379;19.014;30.641;49.524;3.832;20.802;33.265;0.068;0.113;0;0;0;0;0;0;0;0
4;1;1;1;3366.826496;3366.830111;3366.846570;778467;778467;778467;0;0;9731;9731;12455472;12455512;100.000;756.972;756.972;2989.323;3330.288;2989.323;16.453;3.840;4.100;31.836;15.378;16.459;24.910;51.698;3.616;19.305;34.391;1.058;0.172;0;0;0;0;0;0;0;0
5;1;1;1;3366.859097;3366.861912;3366.876681;776427;776427;776427;0;0;9706;9706;12422832;12422872;100.000;841.738;841.738;2981.489;3321.578;2981.489;14.765;2.745;2.950;30.111;15.342;14.769;19.977;49.047;2.816;16.083;31.801;1.532;0.257;0;0;0;0;0;0;0;0
6;1;1;1;3366.892011;3366.894632;3366.909000;774893;774893;774893;0;0;9687;9687;12398288;12398328;100.000;863.472;863.472;2975.599;3315.022;2975.599;14.366;2.749;2.964;32.319;17.951;14.369;20.631;44.459;2.621;15.069;32.719;0.614;0.279;0;0;0;0;0;0;0;0
7;1;1;1;3366.925117;3366.928154;3366.942395;775949;775949;775949;0;0;9700;9700;12415184;12415224;100.000;871.939;871.939;2979.654;3319.532;2979.654;14.238;3.698;4.014;33.395;19.153;14.241;28.186;42.646;3.037;15.130;33.522;0.189;0.274;0;0;0;0;0;0;0;0
8;1;1;1;3366.959173;3366.962369;3366.977236;775463;775463;775463;0;0;9694;9694;12407408;12407448;100.000;835.667;835.667;2977.788;3317.456;2977.788;14.863;2.904;3.105;34.841;19.974;14.867;20.888;42.670;3.197;16.637;34.216;0.882;0.312;0;0;0;0;0;0;0;0
9;1;1;1;3366.992421;3366.995458;3367.010951;775698;775698;775698;0;0;9697;9697;12411168;12411208;100.000;801.367;801.367;2978.690;3318.463;2978.690;15.490;3.157;3.360;33.715;18.222;15.493;21.688;45.952;3.037;17.019;33.089;0.245;0.308;0;0;0;0;0;0;0;0
10;1;1;1;3367.025946;3367.028655;3367.042341;778020;778020;778020;0;0;9726;9726;12448320;12448360;100.000;910.150;910.150;2987.606;3328.396;2987.606;13.682;2.897;3.100;31.390;17.704;13.685;22.650;43.598;2.710;15.075;33.197;0.136;0.297;0;0;0;0;0;0;0;0
11;1;1;1;3367.059179;3367.062568;3367.080088;778554;778554;778554;0;0;9732;9732;12456864;12456904;100.000;711.299;711.299;2989.657;3330.657;2989.657;17.514;4.240;4.478;37.748;20.228;17.520;25.559;46.414;3.389;19.490;33.913;0.579;0.315;0;0;0;0;0;0;0;0
12;1;1;1;3367.092588;3367.096025;3367.111574;779986;779986;779986;0;0;9750;9750;12479776;12479816;100.000;803.276;803.276;2995.156;3336.786;2995.156;15.544;3.284;3.482;31.486;15.936;15.550;22.391;49.386;3.437;17.642;33.456;0.123;0.303;0;0;0;0;0;0;0;0
13;1;1;1;3367.126540;3367.129855;3367.143677;780926;780926;780926;0;0;9762;9762;12494816;12494856;100.000;904.192;904.192;2998.765;3340.816;2998.765;13.818;2.952;3.163;32.102;18.281;13.821;22.886;43.054;3.315;16.412;33.831;0.497;0.315;0;0;0;0;0;0;0;0
