frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
170;1;1;1;3286.847726;3286.851442;3286.860058;794863;794863;794863;9936;9936;12717808;12717848;100.000;1476.587;1476.587;3052.284;3429.047;3052.284;8.612;1.990;2.264;0.000;0.000;33.983;25.367;8.616;26.272;25.354;3.716;11.696;33.447;0.113;0.576;0;0;0;0;0;0;0;0
171;1;1;1;3286.880945;3286.884466;3286.894911;794885;794885;794885;9937;9937;12718160;12718200;100.000;1218.032;1218.032;3052.368;3429.169;3052.368;10.440;1.861;2.142;0.000;0.000;34.853;24.408;10.445;20.510;29.968;3.522;13.216;33.024;0.309;0.559;0;0;0;0;0;0;0;0
172;1;1;1;3286.914107;3286.917488;3286.928019;788905;788905;788905;9862;9862;12622480;12622520;100.000;1198.732;1198.732;3029.405;3403.362;3029.405;10.526;1.759;2.011;0.000;0.000;33.108;22.577;10.531;19.093;31.808;3.381;12.990;33.021;0.312;0.544;0;0;0;0;0;0;0;0
173;1;1;1;3286.946943;3286.950340;3286.961382;787376;787376;787376;9843;9843;12598016;12598056;100.000;1141.346;1141.346;3023.533;3396.770;3023.533;11.036;1.995;2.239;0.000;0.000;33.363;22.321;11.042;20.281;33.097;3.397;13.020;32.852;0.481;0.540;0;0;0;0;0;0;0;0
174;1;1;1;3286.979276;3286.982531;3286.991141;791921;791921;791921;9900;9900;12670736;12670776;100.000;1471.674;1471.674;3040.986;3416.385;3040.986;8.607;1.651;1.888;0.000;0.000;29.759;21.149;8.610;21.924;28.933;3.255;9.446;32.191;1.142;0.578;0;0;0;0;0;0;0;0
175;1;1;1;3287.013420;3287.016773;3287.026120;785044;785044;785044;9814;9814;12560704;12560744;100.000;1343.912;1343.912;3014.579;3386.716;3014.579;9.343;1.216;1.453;0.000;0.000;34.979;25.632;9.347;15.546;26.722;3.353;11.091;34.242;0.909;0.598;0;0;0;0;0;0;0;0
176;1;1;1;3287.046636;3287.049477;3287.058797;785759;785759;785759;9822;9822;12572144;12572184;100.000;1349.257;1349.257;3017.324;3389.765;3017.324;9.315;1.920;2.182;0.000;0.000;32.677;23.357;9.320;23.417;28.520;2.841;10.435;32.704;0.629;0.600;0;0;0;0;0;0;0;0
177;1;1;1;3287.079617;3287.082374;3287.090123;782963;782963;782963;9788;9788;12527408;12527448;100.000;1616.968;1616.968;3006.588;3377.739;3006.588;7.745;1.254;1.509;0.000;0.000;31.326;23.578;7.748;19.479;24.735;2.757;8.427;32.897;0.436;0.590;0;0;0;0;0;0;0;0
178;1;1;1;3287.113201;3287.116515;3287.125164;783666;783666;783666;9796;9796;12538656;12538696;100.000;1450.219;1450.219;3009.287;3380.742;3009.287;8.645;1.404;1.652;0.000;0.000;35.041;26.393;8.649;19.097;24.681;3.315;10.135;34.141;0.808;0.604;0;0;0;0;0;0;0;0
179;1;1;1;3287.146522;3287.149333;3287.159098;786714;786714;786714;9834;9834;12587424;12587464;100.000;1289.070;1289.070;3020.991;3393.887;3020.991;9.753;1.831;2.070;0.000;0.000;33.934;24.169;9.765;21.196;28.777;2.811;10.736;32.818;0.516;0.598;0;0;0;0;0;0;0;0
180;1;1;1;3287.179414;3287.182209;3287.190223;787583;787583;787583;9845;9845;12601328;12601368;100.000;1572.639;1572.639;3024.328;3397.641;3024.328;8.010;1.301;1.537;0.000;0.000;31.125;23.111;8.014;19.183;25.747;2.795;8.527;32.876;0.457;0.589;0;0;0;0;0;0;0;0
181;1;1;1;3287.213169;3287.215946;3287.224884;793719;793719;793719;9922;9922;12699504;12699544;100.000;1420.848;1420.848;3047.891;3424.123;3047.891;8.935;1.604;1.865;0.000;0.000;34.661;25.723;8.938;20.865;25.788;2.776;9.855;33.736;0.403;0.578;0;0;0;0;0;0;0;0
182;1;1;1;3287.246346;3287.249190;3287.257215;792329;792329;792329;9905;9905;12677264;12677304;100.000;1579.723;1579.723;3042.553;3418.141;3042.553;8.022;1.269;1.505;0.000;0.000;32.331;24.306;8.026;18.747;24.823;2.843;8.853;33.244;0.089;0.547;0;0;0;0;0;0;0;0
183;1;1;1;3287.279784;3287.282538;3287.290268;801464;801464;801464;10019;10019;12823424;12823464;100.000;1658.950;1658.950;3077.631;3457.542;3077.631;7.727;1.584;1.837;0.000;0.000;33.053;25.323;7.730;23.759;23.387;2.754;8.573;33.348;0.015;0.514;0;0;0;0;0;0;0;0
184;1;1;1;3287.314954;3287.318530;3287.326531;796948;796948;796948;9962;9962;12751168;12751208;100.000;1593.778;1593.778;3060.290;3438.039;3060.290;7.997;1.089;1.365;0.000;0.000;36.263;28.262;8.001;17.055;22.064;3.576;11.502;35.992;2.659;0.648;0;0;0;0;0;0;0;0
185;1;1;1;3287.347619;3287.351816;3287.361069;802598;802598;802598;10033;10033;12841568;12841608;100.000;1388.267;1388.267;3081.986;3462.428;3081.986;9.250;1.698;1.968;0.000;0.000;34.538;25.285;9.253;21.270;26.790;4.197;12.707;33.286;0.047;0.610;0;0;0;0;0;0;0;0
186;1;1;1;3287.380474;3287.384284;3287.394871;797039;797039;797039;9963;9963;12752624;12752664;100.000;1204.817;1204.817;3060.639;3438.427;3060.639;10.583;1.963;2.237;0.000;0.000;33.802;23.215;10.587;21.130;31.321;3.810;13.176;32.467;0.866;0.626;0;0;0;0;0;0;0;0
187;1;1;1;3287.414254;3287.417830;3287.428475;797511;797511;797511;9969;9969;12760176;12760216;100.000;1198.953;1198.953;3062.452;3440.467;3062.452;10.642;1.929;2.206;0.000;0.000;33.604;22.959;10.646;20.721;31.679;3.576;13.447;33.546;0.212;0.601;0;0;0;0;0;0;0;0
188;1;1;1;3287.447285;3287.450866;3287.462152;794879;794879;794879;9936;9936;12718064;12718104;100.000;1127.211;1127.211;3052.345;3429.108;3052.345;11.282;1.792;2.027;0.000;0.000;33.677;22.391;11.286;17.960;33.513;3.581;13.790;33.037;0.297;0.582;0;0;0;0;0;0;0;0
189;1;1;1;3287.479741;3287.482979;3287.491492;793590;793590;793590;9920;9920;12697440;12697480;100.000;1491.608;1491.608;3047.395;3423.552;3047.395;8.510;1.586;1.823;0.000;0.000;29.340;20.826;8.514;21.408;29.017;3.238;9.797;32.112;1.221;0.621;0;0;0;0;0;0;0;0
190;1;1;1;3287.513801;3287.517062;3287.525945;788938;788938;788938;9862;9862;12623008;12623048;100.000;1421.074;1421.074;3029.532;3403.489;3029.532;8.880;1.523;1.777;0.000;0.000;34.453;25.570;8.883;20.004;25.784;3.261;10.916;34.083;0.750;0.630;0;0;0;0;0;0;0;0
191;1;1;1;3287.546527;3287.550132;3287.559794;784846;784846;784846;9811;9811;12557536;12557576;100.000;1299.745;1299.745;3013.818;3385.842;3013.818;9.658;1.803;2.038;0.000;0.000;33.849;24.187;9.662;21.097;28.545;3.604;11.432;33.070;0.263;0.607;0;0;0;0;0;0;0;0
192;1;1;1;3287.579957;3287.582850;3287.592210;788004;788004;788004;9851;9851;12608064;12608104;100.000;1347.179;1347.179;3025.945;3399.485;3025.945;9.357;1.403;1.637;0.000;0.000;32.416;23.056;9.360;17.488;28.875;2.893;10.514;32.718;0.615;0.607;0;0;0;0;0;0;0;0
193;1;1;1;3287.612868;3287.615731;3287.625727;795964;795964;795964;9950;9950;12735424;12735464;100.000;1274.058;1274.058;3056.511;3433.806;3056.511;9.993;1.812;2.072;0.000;0.000;33.517;23.521;9.997;20.725;29.825;2.863;10.699;32.881;0.452;0.598;0;0;0;0;0;0;0;0
194;1;1;1;3287.646011;3287.648816;3287.657668;799207;799207;799207;9991;9991;12787312;12787352;100.000;1444.657;1444.657;3068.964;3447.814;3068.964;8.848;1.495;1.727;0.000;0.000;31.941;23.089;8.852;19.512;27.713;2.805;9.306;33.085;0.248;0.576;0;0;0;0;0;0;0;0
195;1;1;1;3287.679313;3287.682098;3287.691786;799402;799402;799402;9993;9993;12790432;12790472;100.000;1389.750;1389.750;3069.713;3448.638;3069.713;9.672;1.663;1.921;0.000;0.000;34.118;24.431;9.688;19.825;28.394;2.785;10.091;33.282;0.051;0.543;0;0;0;0;0;0;0;0
196;1;1;1;3287.712762;3287.715633;3287.724884;800483;800483;800483;10007;10007;12807728;12807768;100.000;1384.551;1384.551;3073.864;3453.320;3073.864;9.247;1.336;1.580;0.000;0.000;33.098;23.847;9.251;17.078;27.951;2.871;9.855;33.534;0.201;0.522;0;0;0;0;0;0;0;0
197;1;1;1;3287.745984;3287.748785;3287.757915;798336;798336;798336;9980;9980;12773376;12773416;100.000;1399.103;1399.103;3065.620;3444.052;3065.620;9.126;1.162;1.405;0.000;0.000;33.031;23.901;9.131;15.391;27.642;2.801;9.553;33.152;0.181;0.500;0;0;0;0;0;0;0;0
