frame_id;selected;tx_complete;current_skip;last_control_frame;temporal_control_ms;camera_send_timestamp;tx_start_timestamp;inter_departure_ms;tx_points;tx_packets;payload_bytes;reference_size_bytes;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;disk_io_ms;serialization_ms;tx_duration_ms;active_tx_ms;active_process_ms;total_residency_ms;node_efficiency_pct;reference_efficiency_pct;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
27;1;1;1;0;0.000;2722.133800;2722.136630;34.101;780025;9751;12480400;12480400;2108.030;2108.030;2995.306;3187.196;2995.306;3.313;2.830;5.920;1.707;12.064;12.064;99.999;76.537;0;0;0;0;0
28;1;1;1;0;0.000;2722.167235;2722.169587;32.957;780373;9755;12485968;12485968;1523.940;1523.940;2996.642;3188.611;2996.642;3.415;2.353;8.193;2.326;13.961;13.962;99.998;83.146;0;0;0;0;0
29;1;1;1;0;0.000;2722.200022;2722.202261;32.674;781651;9771;12506416;12506416;2130.223;2130.223;3001.549;3193.833;3001.549;2.870;2.239;5.871;1.723;10.980;10.980;99.999;79.610;0;0;0;0;0
30;1;1;1;0;0.000;2722.233915;2722.236524;34.263;781375;9768;12502000;12502000;2068.349;2068.349;3000.490;3192.714;3000.490;3.430;2.609;6.044;1.721;12.083;12.083;99.999;78.410;0;0;0;0;0
31;1;1;1;0;0.000;2722.267292;2722.269558;33.034;784392;9805;12550272;12550272;1582.764;1582.764;3012.075;3205.028;3012.075;3.473;2.265;7.929;2.297;13.667;13.668;100.000;83.425;0;0;0;0;0
32;1;1;1;0;0.000;2722.299965;2722.302065;32.508;782671;9784;12522736;12522736;2159.910;2159.910;3005.466;3198.006;3005.466;2.812;2.100;5.798;1.703;10.710;10.711;99.995;80.387;0;0;0;0;0
33;1;1;1;0;0.000;2722.333730;2722.336557;34.492;776999;9713;12431984;12431984;1994.459;1994.459;2983.686;3174.828;2983.686;3.245;2.827;6.233;1.825;12.305;12.305;99.997;77.024;0;0;0;0;0
34;1;1;1;0;0.000;2722.367417;2722.369606;33.049;778650;9734;12458400;12458400;1748.293;1748.293;2990.026;3181.581;2990.026;3.598;2.189;7.126;2.150;12.913;12.913;99.998;83.046;0;0;0;0;0
35;1;1;1;0;0.000;2722.399870;2722.401949;32.343;778007;9726;12448112;12448112;2128.416;2128.416;2987.556;3178.955;2987.556;2.718;2.079;5.849;1.655;10.645;10.645;99.998;80.470;0;0;0;0;0
36;1;1;1;0;0.000;2722.433881;2722.436532;34.583;776483;9707;12423728;12423728;2021.908;2021.908;2981.704;3172.728;2981.704;3.395;2.651;6.145;1.738;12.191;12.191;99.998;78.256;0;0;0;0;0
37;1;1;1;0;0.000;2722.467356;2722.469503;32.971;781287;9767;12500592;12500592;1457.537;1457.537;3000.152;3192.357;3000.152;3.537;2.146;8.577;2.438;14.260;14.260;99.998;84.946;0;0;0;0;0
38;1;1;1;0;0.000;2722.499928;2722.502058;32.555;780329;9755;12485264;12485264;2062.950;2062.950;2996.473;3188.442;2996.473;2.776;2.129;6.052;1.791;10.957;10.957;100.000;80.567;0;0;0;0;0
39;1;1;1;0;0.000;2722.534128;2722.536829;34.771;780785;9760;12492560;12492560;1886.190;1886.190;2998.224;3190.291;2998.224;3.642;2.700;6.623;2.044;12.966;12.966;99.999;79.173;0;0;0;0;0
40;1;1;1;0;0.000;2722.567440;2722.569716;32.887;785430;9818;12566880;12566880;1641.187;1641.187;3016.061;3209.269;3016.061;3.621;2.275;7.657;2.264;13.554;13.554;99.998;83.211;0;0;0;0;0
41;1;1;1;0;0.000;2722.600151;2722.602239;32.523;789479;9869;12631664;12631664;2144.460;2144.460;3031.609;3225.821;3031.609;2.997;2.088;5.890;1.702;10.976;10.976;99.998;80.971;0;0;0;0;0
42;1;1;1;0;0.000;2722.633978;2722.636671;34.431;789348;9867;12629568;12629568;1856.473;1856.473;3031.106;3225.279;3031.106;3.491;2.692;6.803;1.778;12.986;12.987;99.996;79.267;0;0;0;0;0
43;1;1;1;0;0.000;2722.667487;2722.669693;33.023;792714;9909;12683424;12683424;1622.898;1622.898;3044.031;3239.031;3044.031;3.668;2.206;7.815;2.164;13.689;13.690;99.997;83.882;0;0;0;0;0
44;1;1;1;0;0.000;2722.699961;2722.702053;32.360;790865;9886;12653840;12653840;2055.722;2055.722;3036.931;3231.478;3036.931;2.809;2.092;6.155;1.828;11.056;11.056;99.999;81.079;0;0;0;0;0
45;1;1;1;0;0.000;2722.734053;2722.736287;34.234;787976;9850;12607616;12607616;2104.976;2104.976;3025.837;3219.676;3025.837;3.567;2.234;5.989;1.779;11.790;11.790;99.998;81.054;0;0;0;0;0
46;1;1;1;0;0.000;2722.767294;2722.769553;33.266;789717;9872;12635472;12635472;1534.806;1534.806;3032.523;3226.794;3032.523;3.474;2.260;8.233;2.403;13.966;13.967;99.998;83.820;0;0;0;0;0
47;1;1;1;0;0.000;2722.799947;2722.802060;32.507;784950;9812;12559200;12559200;2157.290;2157.290;3014.218;3207.308;3014.218;2.795;2.112;5.822;1.718;10.729;10.730;99.990;80.308;0;0;0;0;0
48;1;1;1;0;0.000;2722.833901;2722.836523;34.463;781130;9765;12498080;12498080;2004.492;2004.492;2999.549;3191.714;2999.549;3.415;2.622;6.235;1.785;12.272;12.272;99.999;78.634;0;0;0;0;0
49;1;1;1;0;0.000;2722.867529;2722.869893;33.370;780468;9756;12487488;12487488;1652.738;1652.738;2997.007;3188.995;2997.007;3.709;2.364;7.556;2.244;13.629;13.629;99.998;82.654;0;0;0;0;0
50;1;1;1;0;0.000;2722.899923;2722.902186;32.293;783376;9793;12534016;12534016;2038.876;2038.876;3008.173;3200.890;3008.173;2.770;2.263;6.148;1.759;11.181;11.181;99.997;79.760;0;0;0;0;0
51;1;1;1;0;0.000;2722.933860;2722.936836;34.650;787237;9841;12595792;12595792;1996.468;1996.468;3023.000;3216.661;3023.000;3.374;2.976;6.309;1.794;12.659;12.659;99.999;76.492;0;0;0;0;0
52;1;1;1;0;0.000;2722.967324;2722.969848;33.012;787734;9847;12603744;12603744;1460.380;1460.380;3024.908;3218.688;3024.908;3.504;2.524;8.630;2.436;14.658;14.659;99.997;82.781;0;0;0;0;0
53;1;1;1;0;0.000;2723.000648;2723.002780;32.932;787059;9839;12592944;12592944;2134.542;2134.542;3022.316;3215.938;3022.316;3.496;2.131;5.900;1.779;11.527;11.527;99.997;81.509;0;0;0;0;0
54;1;1;1;0;0.000;2723.033889;2723.036751;33.971;786051;9826;12576816;12576816;1968.774;1968.774;3018.445;3211.812;3018.445;3.403;2.862;6.388;1.903;12.653;12.653;99.999;77.384;0;0;0;0;0
55;1;1;1;0;0.000;2723.067659;2723.070036;33.285;796213;9953;12739408;12739408;1573.393;1573.393;3057.468;3253.333;3057.468;3.840;2.376;8.097;2.300;14.313;14.314;99.997;83.395;0;0;0;0;0
56;1;1;1;0;0.000;2723.099885;2723.102099;32.062;790191;9878;12643056;12643056;2135.699;2135.699;3034.343;3228.732;3034.343;2.733;2.214;5.920;1.760;10.866;10.866;99.997;79.627;0;0;0;0;0
57;1;1;1;0;0.000;2723.133762;2723.136660;34.561;798808;9986;12780928;12780928;2083.409;2083.409;3067.432;3263.947;3067.432;3.276;2.898;6.135;1.784;12.309;12.309;99.997;76.453;0;0;0;0;0
58;1;1;1;0;0.000;2723.167138;2723.169576;32.916;797924;9975;12766784;12766784;1565.031;1565.031;3064.038;3260.336;3064.038;3.319;2.438;8.158;2.441;13.914;13.915;99.998;82.481;0;0;0;0;0
59;1;1;1;0;0.000;2723.199919;2723.202133;32.557;794477;9931;12711632;12711632;2128.666;2128.666;3050.801;3246.234;3050.801;2.765;2.214;5.972;1.751;10.951;10.951;99.998;79.777;0;0;0;0;0
60;1;1;1;0;0.000;2723.233861;2723.236627;34.493;789053;9864;12624848;12624848;2021.492;2021.492;3029.973;3224.087;3029.973;3.375;2.766;6.245;1.870;12.386;12.386;99.996;77.668;0;0;0;0;0
61;1;1;1;0;0.000;2723.267345;2723.269635;33.008;783874;9799;12541984;12541984;1651.674;1651.674;3010.086;3202.920;3010.086;3.526;2.290;7.594;2.256;13.409;13.409;99.999;82.922;0;0;0;0;0
62;1;1;1;0;0.000;2723.299861;2723.302032;32.398;782785;9785;12524560;12524560;2136.149;2136.149;3005.904;3198.463;3005.904;2.709;2.171;5.863;1.720;10.743;10.743;99.999;79.788;0;0;0;0;0
63;1;1;1;0;0.000;2723.333871;2723.336481;34.448;782791;9785;12524656;12524656;1919.493;1919.493;3005.927;3198.486;3005.927;3.385;2.610;6.525;1.927;12.520;12.520;99.998;79.151;0;0;0;0;0
64;1;1;1;0;0.000;2723.367331;2723.369547;33.066;782127;9777;12514032;12514032;1752.349;1752.349;3003.377;3195.779;3003.377;3.509;2.216;7.141;2.204;12.867;12.867;99.997;82.775;0;0;0;0;0
65;1;1;1;0;0.000;2723.399861;2723.402044;32.496;785507;9819;12568112;12568112;2094.449;2094.449;3016.356;3209.585;3016.356;2.709;2.182;6.001;1.787;10.892;10.892;99.994;79.965;0;0;0;0;0
66;1;1;1;0;0.000;2723.433738;2723.436563;34.519;789017;9863;12624272;12624272;1945.444;1945.444;3029.835;3223.929;3029.835;3.251;2.825;6.489;1.943;12.566;12.566;99.999;77.516;0;0;0;0;0
67;1;1;1;0;0.000;2723.467382;2723.469630;33.067;789641;9871;12634256;12634256;1543.515;1543.515;3032.231;3226.483;3032.231;3.562;2.248;8.185;2.333;13.996;13.996;99.998;83.936;0;0;0;0;0
68;1;1;1;0;0.000;2723.499920;2723.502103;32.473;784718;9809;12555488;12555488;2104.444;2104.444;3013.327;3206.358;3013.327;2.767;2.182;5.966;1.729;10.915;10.916;99.997;80.005;0;0;0;0;0
69;1;1;1;0;0.000;2723.533571;2723.536514;34.411;778159;9727;12450544;12450544;2059.813;2059.813;2988.140;3179.558;2988.140;3.085;2.943;6.045;1.764;12.072;12.072;99.999;75.620;0;0;0;0;0
70;1;1;1;0;0.000;2723.567172;2723.569486;32.972;776327;9705;12421232;12421232;1556.837;1556.837;2981.105;3172.090;2981.105;3.353;2.313;7.979;2.319;13.645;13.645;99.999;83.046;0;0;0;0;0
71;1;1;1;0;0.000;2723.599860;2723.602035;32.550;786883;9837;12590128;12590128;2113.124;2113.124;3021.640;3215.223;3021.640;2.708;2.174;5.958;1.758;10.840;10.841;99.992;79.936;0;0;0;0;0
72;1;1;1;0;0.000;2723.634147;2723.636455;34.419;787146;9840;12594336;12594336;2029.733;2029.733;3022.650;3216.292;3022.650;3.661;2.308;6.205;1.775;12.174;12.174;99.996;81.039;0;0;0;0;0
73;1;1;1;0;0.000;2723.667275;2723.669683;33.229;781047;9764;12496752;12496752;1474.092;1474.092;2999.230;3191.376;2999.230;3.455;2.409;8.478;2.412;14.341;14.342;99.998;83.204;0;0;0;0;0
74;1;1;1;0;0.000;2723.700211;2723.702387;32.703;782459;9781;12519344;12519344;2117.906;2117.906;3004.652;3197.133;3004.652;3.058;2.176;5.911;1.761;11.145;11.145;99.999;80.475;0;0;0;0;0
75;1;1;1;0;0.000;2723.733641;2723.736508;34.121;781579;9770;12505264;12505264;1897.482;1897.482;3001.273;3193.537;3001.273;3.155;2.867;6.590;1.890;12.612;12.612;99.998;77.269;0;0;0;0;0
76;1;1;1;0;0.000;2723.767371;2723.769583;33.076;784181;9803;12546896;12546896;1594.246;1594.246;3011.265;3204.178;3011.265;3.552;2.212;7.870;2.359;13.634;13.634;99.997;83.772;0;0;0;0;0
77;1;1;1;0;0.000;2723.799827;2723.801995;32.411;782861;9786;12525776;12525776;2094.282;2094.282;3006.196;3198.775;3006.196;2.675;2.167;5.981;1.752;10.823;10.823;99.999;79.976;0;0;0;0;0
78;1;1;1;0;0.000;2723.833598;2723.836518;34.524;779451;9744;12471216;12471216;1984.980;1984.980;2993.101;3184.854;2993.101;3.112;2.920;6.283;1.801;12.314;12.315;99.998;76.287;0;0;0;0;0
79;1;1;1;0;0.000;2723.867359;2723.869861;33.343;784719;9809;12555504;12555504;1474.837;1474.837;3013.331;3206.362;3013.331;3.538;2.502;8.513;2.463;14.554;14.554;99.996;82.804;0;0;0;0;0
80;1;1;1;0;0.000;2723.899821;2723.901914;32.052;780701;9759;12491216;12491216;2047.562;2047.562;2997.901;3189.949;2997.901;2.668;2.093;6.101;1.884;10.861;10.862;99.994;80.728;0;0;0;0;0
81;1;1;1;0;0.000;2723.933698;2723.936704;34.790;785754;9822;12572064;12572064;1991.186;1991.186;3017.305;3210.592;3017.305;3.213;3.005;6.314;1.799;12.532;12.532;99.999;76.017;0;0;0;0;0
82;1;1;1;0;0.000;2723.967187;2723.969630;32.926;783308;9792;12532928;12532928;1485.798;1485.798;3007.912;3200.609;3007.912;3.368;2.443;8.435;2.415;14.246;14.246;100.000;82.853;0;0;0;0;0
83;1;1;1;0;0.000;2723.999844;2724.001932;32.302;782737;9785;12523792;12523792;2090.135;2090.135;3005.720;3198.279;3005.720;2.691;2.088;5.992;1.839;10.771;10.771;99.997;80.608;0;0;0;0;0
84;1;1;1;0;0.000;2724.033640;2724.036510;34.578;781874;9774;12509984;12509984;2045.003;2045.003;3002.406;3194.748;3002.406;3.153;2.870;6.117;1.833;12.140;12.140;99.999;76.359;0;0;0;0;0
85;1;1;1;0;0.000;2724.067341;2724.069606;33.096;780545;9757;12488720;12488720;1573.233;1573.233;2997.302;3189.311;2997.302;3.522;2.265;7.938;2.367;13.725;13.725;99.997;83.497;0;0;0;0;0
86;1;1;1;0;0.000;2724.099826;2724.101879;32.273;778343;9730;12453488;12453488;2080.374;2080.374;2988.847;3180.324;2988.847;2.673;2.054;5.986;1.723;10.713;10.713;99.999;80.830;0;0;0;0;0
87;1;1;1;0;0.000;2724.133854;2724.136474;34.595;778458;9731;12455328;12455328;2045.938;2045.938;2989.288;3180.785;2989.288;3.367;2.620;6.088;1.803;12.076;12.076;100.000;78.301;0;0;0;0;0
88;1;1;1;0;0.000;2724.167207;2724.169560;33.085;778592;9733;12457472;12457472;1590.994;1590.994;2989.803;3181.339;2989.803;3.387;2.353;7.830;2.319;13.570;13.570;100.000;82.663;0;0;0;0;0
