frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
15;1;1;1;3107.723756;3107.918557;3107.935136;784474;146044;146044;1826;1826;2336704;2336756;100.000;140.970;140.970;560.821;602.004;560.821;16.574;15.933;15.975;48.518;31.939;16.579;96.361;34.170;194.801;20.843;33.269;0.064;3.624;0;0;0;0;0;0;0;0
16;1;1;1;3107.757123;3107.952826;3107.969981;785193;145822;145822;1823;1823;2333152;2333204;100.000;136.246;136.246;559.969;601.083;559.969;17.151;1.837;16.501;34.845;17.691;17.155;96.188;49.231;195.704;22.355;34.269;0.936;3.456;0;0;0;0;0;0;0;0
17;1;1;1;3107.790679;3107.983100;3107.984597;782720;144126;144126;1802;1802;2306016;2306068;100.000;1543.092;1543.092;553.456;594.097;553.456;1.492;0.649;0.699;14.616;13.119;1.497;46.693;10.244;192.420;3.638;30.273;3.060;3.431;0;0;0;0;0;0;0;0
18;1;1;1;3107.823419;3108.016613;3108.017570;781613;141930;141930;1775;1775;2270880;2270932;100.000;2385.010;2385.010;545.024;585.055;545.024;0.953;0.592;0.640;32.973;32.016;0.956;66.905;2.900;193.194;3.277;33.514;0.180;3.228;0;0;0;0;0;0;0;0
19;1;1;1;3107.857269;3108.048743;3108.050296;780006;139740;139740;1747;1747;2235840;2235892;100.000;1445.017;1445.017;536.614;576.014;536.614;1.547;0.874;0.928;32.726;31.174;1.552;59.780;4.743;191.475;2.670;32.130;1.203;3.101;0;0;0;0;0;0;0;0
20;1;1;1;3107.889625;3108.082556;3108.084024;780302;138346;138346;1730;1730;2213536;2213588;100.000;1507.755;1507.755;531.261;570.277;531.261;1.464;0.807;0.855;33.729;32.260;1.469;58.181;4.355;192.930;3.065;33.812;0.479;2.938;0;0;0;0;0;0;0;0
21;1;1;1;3107.923343;3108.119539;3108.136309;779066;137844;137844;1724;1724;2205504;2205556;100.000;131.858;131.858;529.333;568.214;529.333;16.766;1.002;1.048;52.285;35.515;16.770;6.248;32.074;196.196;22.017;36.983;3.650;2.982;0;0;0;0;0;0;0;0
22;1;1;1;3107.956740;3108.149800;3108.150964;778280;138092;138092;1727;1727;2209472;2209524;100.000;1912.000;1912.000;530.286;569.234;530.286;1.157;0.795;0.843;14.655;13.491;1.164;72.416;7.942;193.060;3.338;30.261;3.073;2.988;0;0;0;0;0;0;0;0
23;1;1;1;3107.989990;3108.182592;3108.183951;778907;138240;138240;1728;1728;2211840;2211892;100.000;1638.557;1638.557;530.854;569.825;530.854;1.355;0.827;0.874;32.988;31.628;1.359;64.295;4.120;192.603;2.992;32.792;0.541;2.835;0;0;0;0;0;0;0;0
24;1;1;1;3108.023433;3108.219305;3108.236242;779289;138556;138556;1732;1732;2216896;2216948;100.000;130.925;130.925;532.068;571.129;532.068;16.933;16.165;16.214;52.291;35.353;16.938;95.724;32.391;195.872;21.950;36.713;3.379;2.869;0;0;0;0;0;0;0;0
25;1;1;1;3108.056765;3108.250494;3108.251461;779739;138952;138952;1737;1737;2223232;2223284;100.000;2306.306;2306.306;533.588;572.762;533.588;0.869;0.575;0.622;15.219;14.252;0.967;64.369;6.354;193.729;3.835;31.189;2.144;2.824;0;0;0;0;0;0;0;0
26;1;1;1;3108.089913;3108.283832;3108.285110;779364;139454;139454;1744;1744;2231264;2231316;100.000;1752.548;1752.548;535.516;574.848;535.516;1.273;0.549;0.598;33.649;32.371;1.278;46.829;3.797;193.920;4.151;33.338;0.005;2.647;0;0;0;0;0;0;0;0
27;1;1;1;3108.123456;3108.319586;3108.336524;780025;140520;140520;1757;1757;2248320;2248372;100.000;133.029;133.029;539.609;579.235;539.609;16.934;16.387;16.437;51.414;34.476;16.939;97.040;32.946;196.130;22.232;35.753;2.420;2.633;0;0;0;0;0;0;0;0
28;1;1;1;3108.156750;3108.350739;3108.352058;780373;141820;141820;1773;1773;2269120;2269172;100.000;1726.374;1726.374;544.601;584.588;544.601;1.315;0.653;0.702;15.533;14.215;1.319;53.223;8.489;193.989;4.432;31.154;2.180;2.605;0;0;0;0;0;0;0;0
29;1;1;1;3108.190095;3108.385749;3108.402313;781651;143812;143812;1798;1798;2300992;2301044;100.000;138.971;138.971;552.251;592.801;552.251;16.559;0.840;16.063;50.255;33.691;16.564;96.978;32.959;195.654;21.354;35.010;1.677;2.547;0;0;0;0;0;0;0;0
30;1;1;1;3108.223563;3108.417351;3108.418408;781375;144756;144756;1810;1810;2316096;2316148;100.000;2200.822;2200.822;555.876;596.697;555.876;1.054;0.534;0.593;16.096;15.038;1.057;56.094;6.569;193.788;4.116;31.602;1.731;2.496;0;0;0;0;0;0;0;0
31;1;1;1;3108.256712;3108.451905;3108.468222;784392;143948;143948;1800;1800;2303168;2303220;100.000;141.192;141.192;552.773;593.368;552.773;16.313;15.625;15.668;49.814;33.497;16.317;96.021;32.756;195.193;20.597;34.554;1.221;2.416;0;0;0;0;0;0;0;0
32;1;1;1;3108.290035;3108.482755;3108.484238;782671;141972;141972;1775;1775;2271552;2271604;100.000;1535.815;1535.815;545.185;585.216;545.185;1.478;0.847;0.897;16.016;14.532;1.484;60.443;9.263;192.719;3.279;30.849;2.484;2.420;0;0;0;0;0;0;0;0
33;1;1;1;3108.323545;3108.509049;3108.511146;776999;139814;139814;1748;1748;2237024;2237076;100.000;1070.676;1070.676;536.898;576.321;536.898;2.091;1.037;1.084;26.908;24.811;2.097;51.727;7.792;185.504;-3.146;26.295;7.039;2.709;0;0;0;0;0;0;0;0
34;1;1;1;3108.356549;3108.547116;3108.548189;778650;137648;137648;1721;1721;2202368;2202420;100.000;2068.191;2068.191;528.581;567.394;528.581;1.069;0.645;0.698;37.043;35.970;1.072;65.094;2.895;190.567;0.563;38.067;4.734;2.836;0;0;0;0;0;0;0;0
35;1;1;1;3108.390127;3108.583553;3108.584486;778007;137154;137154;1715;1715;2194464;2194516;100.000;2363.863;2363.863;526.684;565.362;526.684;0.930;0.553;0.600;36.298;35.364;0.934;64.259;2.572;193.426;3.528;36.436;3.103;2.852;0;0;0;0;0;0;0;0
36;1;1;1;3108.423431;3108.634055;3108.636805;776483;138046;138046;1726;1726;2208736;2208788;100.000;809.093;809.093;530.109;569.035;530.109;2.739;2.015;2.053;52.318;49.568;2.750;74.656;5.257;210.623;22.513;50.502;17.168;3.747;0;0;0;0;0;0;0;0
37;1;1;1;3108.456645;3108.651512;3108.652538;781287;139346;139346;1742;1742;2229536;2229588;100.000;2184.628;2184.628;535.101;574.388;535.101;1.020;0.699;0.755;15.733;14.707;1.025;73.636;6.518;194.867;4.912;17.458;15.876;4.505;0;0;0;0;0;0;0;0
38;1;1;1;3108.492432;3108.679659;3108.681046;780329;141098;141098;1764;1764;2257568;2257620;100.000;1628.964;1628.964;541.829;581.612;541.829;1.383;0.680;0.734;28.508;27.121;1.387;52.947;4.866;187.227;0.087;28.146;5.187;4.548;0;0;0;0;0;0;0;0
39;1;1;1;3108.523289;3108.716022;3108.717057;780785;142238;142238;1778;1778;2275808;2275860;100.000;2207.417;2207.417;546.206;586.306;546.206;1.032;0.597;0.646;36.012;34.976;1.036;62.331;2.876;192.733;2.765;36.363;3.030;4.453;0;0;0;0;0;0;0;0
40;1;1;1;3108.556548;3108.749760;3108.751460;785430;143844;143844;1799;1799;2301504;2301556;100.000;1355.683;1355.683;552.373;592.946;552.373;1.695;0.839;0.888;34.403;32.703;1.700;52.217;4.942;193.212;3.834;33.738;0.405;4.200;0;0;0;0;0;0;0;0
41;1;1;1;3108.590093;3108.777071;3108.778977;789479;146416;146416;1831;1831;2342656;2342708;100.000;1230.520;1230.520;562.250;603.545;562.250;1.901;0.988;1.039;27.517;25.610;1.906;54.489;6.927;186.978;-1.982;27.311;6.023;4.314;0;0;0;0;0;0;0;0
42;1;1;1;3108.623885;3108.818464;3108.835057;789348;148106;148106;1852;1852;2369696;2369748;100.000;143.040;143.040;568.740;610.508;568.740;16.577;15.888;15.933;56.080;39.487;16.592;96.027;29.587;194.579;20.764;41.394;8.060;4.548;0;0;0;0;0;0;0;0
43;1;1;1;3108.657479;3108.867452;3108.870084;792714;149298;149298;1867;1867;2388768;2388820;100.000;910.745;910.745;573.317;615.424;573.317;2.622;1.936;1.975;35.027;32.396;2.632;75.057;7.513;209.974;22.458;48.988;15.655;5.242;0;0;0;0;0;0;0;0
44;1;1;1;3108.689889;3108.883121;3108.884767;790865;150365;150365;1880;1880;2405840;2405892;100.000;1466.772;1466.772;577.414;619.814;577.414;1.641;0.902;0.953;14.683;13.037;1.646;57.918;11.210;193.231;3.808;15.668;17.665;6.019;0;0;0;0;0;0;0;0
45;1;1;1;3108.723622;3108.912241;3108.913681;787976;151606;151606;1896;1896;2425696;2425748;100.000;1687.963;1687.963;582.180;624.941;582.180;1.436;0.771;0.829;28.915;27.475;1.440;57.579;4.980;188.619;-0.611;29.121;4.213;5.906;0;0;0;0;0;0;0;0
46;1;1;1;3108.759292;3108.965407;3108.968530;789717;151650;151650;1896;1896;2426400;2426452;100.000;779.492;779.492;582.348;625.110;582.348;3.113;2.323;2.368;54.849;51.726;3.122;75.846;5.693;206.115;20.904;53.166;19.833;6.776;0;0;0;0;0;0;0;0
47;1;1;1;3108.789512;3108.982653;3108.984567;784950;150558;150558;1882;1882;2408928;2408980;100.000;1263.426;1263.426;578.155;620.601;578.155;1.908;0.821;0.873;16.037;14.123;1.914;45.589;11.934;193.141;3.608;17.246;16.088;7.358;0;0;0;0;0;0;0;0
48;1;1;1;3108.823262;3109.008982;3109.011193;781130;148538;148538;1857;1857;2376608;2376660;100.000;1075.169;1075.169;570.398;612.280;570.398;2.206;1.028;1.114;26.626;24.415;2.211;50.379;8.305;185.720;-3.100;26.328;7.005;7.336;0;0;0;0;0;0;0;0
49;1;1;1;3108.857581;3109.053035;3109.070222;780468;147276;147276;1841;1841;2356416;2356468;100.000;137.245;137.245;565.552;607.073;565.552;17.182;1.587;1.633;59.029;41.842;17.187;9.501;29.116;195.455;22.596;44.054;10.720;7.548;0;0;0;0;0;0;0;0
50;1;1;1;3108.890960;3109.083283;3109.084791;783376;146748;146748;1835;1835;2347968;2348020;100.000;1559.682;1559.682;563.525;604.910;563.525;1.503;0.808;0.859;14.569;13.061;1.508;56.965;10.353;192.322;3.832;30.247;3.086;7.269;0;0;0;0;0;0;0;0
51;1;1;1;3108.923439;3109.117822;3109.119447;787237;145970;145970;1825;1825;2335520;2335572;100.000;1437.730;1437.730;560.537;601.697;560.537;1.621;0.897;0.948;34.656;33.031;1.625;58.348;4.689;194.383;5.155;34.540;1.206;6.890;0;0;0;0;0;0;0;0
52;1;1;1;3108.957209;3109.152476;3109.169347;787734;147302;147302;1842;1842;2356832;2356884;100.000;139.849;139.849;565.652;607.195;565.652;16.868;16.198;16.242;49.900;33.029;16.871;96.273;33.810;195.268;21.722;34.654;1.321;6.542;0;0;0;0;0;0;0;0
53;1;1;1;3108.992271;3109.183002;3109.184668;787059;148046;148046;1851;1851;2368736;2368788;100.000;1428.534;1428.534;568.509;610.255;568.509;1.660;0.836;0.915;15.320;13.655;1.665;54.912;10.871;190.731;3.709;30.526;2.807;6.308;0;0;0;0;0;0;0;0
54;1;1;1;3109.023190;3109.234789;3109.237938;786051;148712;148712;1859;1859;2379392;2379444;100.000;756.485;756.485;571.067;612.993;571.067;3.135;2.392;2.436;53.270;50.121;3.149;77.360;5.911;211.599;23.645;51.786;18.453;7.067;0;0;0;0;0;0;0;0
55;1;1;1;3109.056877;3109.251235;3109.252551;796213;148706;148706;1859;1859;2379296;2379348;100.000;1810.392;1810.392;571.044;612.970;571.044;1.309;0.706;0.757;14.613;13.298;1.315;57.554;9.002;194.358;4.925;16.447;16.887;7.681;0;0;0;0;0;0;0;0
56;1;1;1;3109.089927;3109.285461;3109.302643;790191;148654;148654;1859;1859;2378464;2378516;100.000;138.448;138.448;570.844;612.770;570.844;17.178;1.497;1.539;50.092;32.910;17.182;8.960;34.301;195.534;21.684;34.226;0.892;7.257;0;0;0;0;0;0;0;0
57;1;1;1;3109.123174;3109.319979;3109.337671;798808;148762;148762;1860;1860;2380192;2380244;100.000;134.571;134.571;571.259;613.208;571.259;17.688;17.014;17.060;35.028;17.336;17.692;96.427;50.508;196.805;23.379;34.518;1.185;6.877;0;0;0;0;0;0;0;0
58;1;1;1;3109.156694;3109.350955;3109.352412;797924;149280;149280;1866;1866;2388480;2388532;100.000;1644.010;1644.010;573.248;615.332;573.248;1.444;0.665;0.716;14.741;13.284;1.457;49.156;9.881;194.261;4.786;30.976;2.357;6.595;0;0;0;0;0;0;0;0
59;1;1;1;3109.189984;3109.386378;3109.404406;794477;149798;149798;1873;1873;2396768;2396820;100.000;133.115;133.115;575.237;617.479;575.237;18.023;17.386;17.436;51.994;33.966;18.028;96.716;34.673;196.394;23.447;35.423;2.090;6.313;0;0;0;0;0;0;0;0
60;1;1;1;3109.223720;3109.420569;3109.438199;789053;150698;150698;1884;1884;2411168;2411220;100.000;136.923;136.923;578.693;621.183;578.693;17.625;1.104;1.149;33.793;16.163;17.630;6.515;52.171;196.849;23.906;34.190;0.857;5.972;0;0;0;0;0;0;0;0
61;1;1;1;3109.256470;3109.454705;3109.473233;783874;149328;149328;1867;1867;2389248;2389300;100.000;129.018;129.018;573.432;615.539;573.432;18.523;1.680;1.728;35.035;16.506;18.529;9.327;52.887;198.235;25.608;34.136;0.803;5.649;0;0;0;0;0;0;0;0
62;1;1;1;3109.290088;3109.486333;3109.503787;782785;146986;146986;1838;1838;2351776;2351828;100.000;134.833;134.833;564.439;605.892;564.439;17.450;1.791;16.790;30.553;13.100;17.453;96.201;57.124;196.246;22.828;31.629;1.705;5.403;0;0;0;0;0;0;0;0
63;1;1;1;3109.323700;3109.535807;3109.538123;782791;145010;145010;1813;1813;2320160;2320212;100.000;1007.895;1007.895;556.851;597.740;556.851;2.310;1.754;1.791;34.336;32.020;2.316;77.301;6.746;212.106;23.831;49.473;16.140;6.074;0;0;0;0;0;0;0;0
64;1;1;1;3109.356596;3109.551497;3109.552533;782127;143356;143356;1792;1792;2293696;2293748;100.000;2233.510;2233.510;550.500;590.915;550.500;1.032;0.583;0.632;14.410;13.374;1.036;61.000;7.190;194.901;4.907;15.690;17.643;6.797;0;0;0;0;0;0;0;0
65;1;1;1;3109.390453;3109.585301;3109.601762;785507;142428;142428;1781;1781;2278848;2278900;100.000;138.606;138.606;546.936;587.103;546.936;16.457;1.913;1.958;49.229;32.768;16.461;11.894;33.438;194.848;20.803;33.804;0.471;6.401;0;0;0;0;0;0;0;0
66;1;1;1;3109.423877;3109.620993;3109.639252;789017;142296;142296;1779;1779;2276736;2276788;100.000;124.787;124.787;546.429;586.551;546.429;18.254;1.054;17.707;37.490;19.231;18.259;96.975;48.705;197.116;24.960;35.692;2.359;6.149;0;0;0;0;0;0;0;0
67;1;1;1;3109.456749;3109.646777;3109.648201;789641;142550;142550;1782;1782;2280800;2280852;100.000;1609.862;1609.862;547.404;587.594;547.404;1.419;0.669;0.723;8.949;7.525;1.424;50.781;15.909;190.029;0.576;25.785;7.549;6.236;0;0;0;0;0;0;0;0
68;1;1;1;3109.490254;3109.696152;3109.698855;784718;142638;142638;1783;1783;2282208;2282260;100.000;851.566;851.566;547.742;587.954;547.742;2.696;1.948;1.984;50.654;47.951;2.703;73.408;5.336;205.898;17.896;49.375;16.042;6.849;0;0;0;0;0;0;0;0
69;1;1;1;3109.523614;3109.720896;3109.739086;778159;142942;142942;1787;1787;2287072;2287124;100.000;125.941;125.941;548.910;589.212;548.910;18.185;1.055;1.104;40.231;22.040;18.190;6.072;45.215;197.282;24.794;24.743;8.590;6.958;0;0;0;0;0;0;0;0
70;1;1;1;3109.556354;3109.746518;3109.747656;776327;143886;143886;1799;1799;2302176;2302228;100.000;2026.756;2026.756;552.535;593.108;552.535;1.134;0.690;0.745;8.570;7.432;1.138;65.435;13.281;190.163;0.030;25.622;7.711;7.005;0;0;0;0;0;0;0;0
71;1;1;1;3109.590198;3109.786154;3109.803441;786883;145096;145096;1814;1814;2321536;2321588;100.000;134.499;134.499;557.181;598.092;557.181;17.282;1.160;1.209;55.785;38.499;17.286;6.992;30.987;195.956;22.482;39.637;6.303;6.961;0;0;0;0;0;0;0;0
72;1;1;1;3109.624144;3109.833609;3109.836482;787146;146492;146492;1832;1832;2343872;2343924;100.000;817.316;817.316;562.542;603.859;562.542;2.864;2.173;2.214;33.042;30.168;2.873;77.075;8.696;209.466;22.190;47.455;14.121;7.409;0;0;0;0;0;0;0;0
73;1;1;1;3109.656205;3109.850388;3109.851888;781047;148748;148748;1860;1860;2379968;2380020;100.000;1587.955;1587.955;571.205;613.154;571.205;1.495;0.803;0.854;15.406;13.906;1.500;56.910;9.736;194.184;4.263;16.779;16.554;7.980;0;0;0;0;0;0;0;0
74;1;1;1;3109.690062;3109.878906;3109.880507;782459;150270;150270;1879;1879;2404320;2404372;100.000;1508.795;1508.795;577.049;619.427;577.049;1.597;0.651;0.706;28.619;27.018;1.601;44.107;5.594;188.844;-0.452;28.518;4.815;7.782;0;0;0;0;0;0;0;0
75;1;1;1;3109.724657;3109.933491;3109.936395;781579;150762;150762;1885;1885;2412192;2412244;100.000;838.819;838.819;578.939;621.452;578.939;2.878;2.163;2.207;55.888;52.983;2.905;75.998;5.197;208.833;22.103;54.584;21.251;8.624;0;0;0;0;0;0;0;0
76;1;1;1;3109.756657;3109.950497;3109.952329;784181;151052;151052;1889;1889;2416832;2416884;100.000;1320.152;1320.152;580.052;622.656;580.052;1.826;0.787;0.839;15.933;14.102;1.831;45.809;11.493;193.840;4.703;17.007;16.327;9.106;0;0;0;0;0;0;0;0
77;1;1;1;3109.790066;3109.977742;3109.978960;782861;150492;150492;1882;1882;2407872;2407924;100.000;1994.298;1994.298;577.902;620.347;577.902;1.213;0.848;0.906;26.631;25.414;1.217;74.459;4.570;187.676;-1.999;27.245;6.088;8.917;0;0;0;0;0;0;0;0
78;1;1;1;3109.824115;3110.019616;3110.036806;779451;148910;148910;1862;1862;2382560;2382612;100.000;138.639;138.639;571.827;613.821;571.827;17.186;16.452;16.497;57.847;40.656;17.190;95.966;29.717;195.501;22.514;41.873;8.540;8.893;0;0;0;0;0;0;0;0
79;1;1;1;3109.857564;3110.049812;3110.051351;784719;147042;147042;1839;1839;2352672;2352724;100.000;1532.440;1532.440;564.654;606.129;564.654;1.534;0.908;0.959;14.545;13.006;1.539;62.280;10.583;192.248;3.726;30.196;3.137;8.534;0;0;0;0;0;0;0;0
80;1;1;1;3109.890157;3110.099983;3110.102760;780701;146382;146382;1830;1830;2342112;2342164;100.000;845.316;845.316;562.119;603.392;562.119;2.766;2.082;2.125;51.409;48.632;2.777;76.493;5.403;209.826;21.801;50.171;16.838;9.053;0;0;0;0;0;0;0;0
81;1;1;1;3109.923743;3110.116987;3110.118222;785754;145442;145442;1819;1819;2327072;2327124;100.000;1896.402;1896.402;558.510;599.534;558.510;1.228;0.686;0.738;15.462;14.227;1.235;59.759;7.988;193.244;3.930;17.004;16.329;9.507;0;0;0;0;0;0;0;0
82;1;1;1;3109.958017;3110.153026;3110.170890;783308;145720;145720;1822;1822;2331520;2331572;100.000;130.793;130.793;559.577;600.669;559.577;17.859;17.140;17.190;52.668;34.804;17.864;96.223;33.919;195.008;23.264;36.039;2.705;9.082;0;0;0;0;0;0;0;0
83;1;1;1;3109.990073;3110.202449;3110.205039;782737;145846;145846;1824;1824;2333536;2333588;100.000;907.679;907.679;560.061;601.198;560.061;2.584;1.962;2.002;34.149;31.559;2.590;77.310;7.585;212.376;24.080;49.423;16.090;9.520;0;0;0;0;0;0;0;0
84;1;1;1;3110.023872;3110.217268;3110.218848;781874;146012;146012;1826;1826;2336192;2336244;100.000;1478.736;1478.736;560.699;601.881;560.699;1.577;0.914;0.964;13.809;12.229;1.581;61.000;11.446;193.396;4.556;14.819;18.515;10.082;0;0;0;0;0;0;0;0
85;1;1;1;3110.056787;3110.251622;3110.267890;780545;146308;146308;1829;1829;2340928;2340980;100.000;143.957;143.957;561.835;603.085;561.835;16.264;1.915;1.961;49.042;32.774;16.268;12.057;33.171;194.835;20.264;34.355;1.021;9.516;0;0;0;0;0;0;0;0
86;1;1;1;3110.090001;3110.282102;3110.283521;778343;146104;146104;1827;1827;2337664;2337716;100.000;1648.871;1648.871;561.052;602.256;561.052;1.413;0.791;0.842;15.631;14.212;1.419;59.331;9.076;192.101;2.562;30.480;2.854;9.100;0;0;0;0;0;0;0;0
87;1;1;1;3110.123207;3110.317711;3110.319141;778458;145634;145634;1821;1821;2330144;2330196;100.000;1643.321;1643.321;559.247;600.316;559.247;1.426;0.638;0.688;35.620;34.190;1.430;48.101;4.015;194.505;4.849;35.609;2.276;8.673;0;0;0;0;0;0;0;0
88;1;1;1;3110.157065;3110.344952;3110.346146;778592;145652;145652;1821;1821;2330432;2330484;100.000;1968.289;1968.289;559.316;600.385;559.316;1.190;0.712;0.783;27.005;25.811;1.194;65.559;4.421;187.887;-1.479;27.241;6.092;8.512;0;0;0;0;0;0;0;0
89;1;1;1;3110.190332;3110.385638;3110.402333;779952;146464;146464;1831;1831;2343424;2343476;100.000;140.427;140.427;562.434;603.729;562.434;16.691;16.093;16.144;56.187;39.492;16.695;96.697;29.714;195.306;21.374;40.685;7.352;8.439;0;0;0;0;0;0;0;0
90;1;1;1;3110.222907;3110.420863;3110.439147;779674;148650;148650;1859;1859;2378400;2378452;100.000;130.107;130.107;570.828;612.755;570.828;18.278;1.545;1.591;36.814;18.530;18.284;8.703;49.665;197.957;24.855;35.226;1.892;8.030;0;0;0;0;0;0;0;0
91;1;1;1;3110.256502;3110.467368;3110.470229;781083;149974;149974;1875;1875;2399584;2399636;100.000;842.828;842.828;575.913;618.200;575.913;2.827;2.097;2.140;31.082;28.220;2.861;74.811;9.205;210.865;22.603;46.504;13.171;8.351;0;0;0;0;0;0;0;0
92;1;1;1;3110.290053;3110.483746;3110.485277;780537;150044;150044;1876;1876;2400704;2400756;100.000;1573.612;1573.612;576.181;618.492;576.181;1.525;0.822;0.874;15.048;13.517;1.531;57.092;10.174;193.693;4.318;16.378;16.955;8.889;0;0;0;0;0;0;0;0
93;1;1;1;3110.324654;3110.519734;3110.537559;773046;148126;148126;1852;1852;2370016;2370068;100.000;133.126;133.126;568.816;610.585;568.816;17.821;17.166;17.210;52.283;34.457;17.826;96.544;34.095;195.080;23.267;35.988;2.654;8.500;0;0;0;0;0;0;0;0
