frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
262;1;1;1;2655.488976;2655.492081;2655.507163;804900;804900;804900;10062;10062;12878400;12878440;100.000;1248.519;1248.519;3090.826;3472.367;3090.826;15.065;1.059;10.135;5.844;2.677;122.500;107.418;15.082;67.200;12.312;3.105;24359.104;122.877;89.543;94.385;0;0;0;0;0;0;0;0
263;1;1;1;2655.608208;2655.611286;2655.626266;801032;801032;801032;10013;10013;12816512;12816552;100.000;1253.242;1253.242;3075.972;3455.656;3075.972;14.963;1.062;10.104;5.793;2.678;119.104;104.124;14.980;67.448;12.577;3.078;24444.874;119.206;85.872;93.853;0;0;0;0;0;0;0;0
264;1;1;1;2655.733430;2655.736176;2655.751186;793638;793638;793638;9921;9921;12698208;12698248;100.000;1231.904;1231.904;3047.580;3423.774;3047.580;14.994;1.435;10.366;5.751;2.643;124.920;109.909;15.010;69.062;12.016;2.746;24536.460;124.889;91.556;93.710;0;0;0;0;0;0;0;0
265;1;1;1;2655.854015;2655.856844;2655.871616;801156;801156;801156;10015;10015;12818496;12818536;100.000;1279.401;1279.401;3076.449;3456.208;3076.449;14.755;1.102;10.101;5.791;2.668;120.430;105.659;14.772;68.380;12.266;2.829;24623.557;120.669;87.335;93.311;0;0;0;0;0;0;0;0
266;1;1;1;2655.972191;2655.974984;2655.990522;804749;804749;804749;10060;10060;12875984;12876024;100.000;1199.731;1199.731;3090.246;3471.711;3090.246;15.522;1.410;10.539;5.854;2.701;118.906;103.368;15.538;67.824;13.068;2.793;24709.130;118.140;84.806;92.780;0;0;0;0;0;0;0;0
267;1;1;1;2656.097395;2656.100507;2656.115479;805449;805449;805449;10069;10069;12887184;12887224;100.000;1264.024;1264.024;3092.934;3474.741;3092.934;14.956;1.125;10.189;5.818;2.697;124.956;109.985;14.972;68.055;11.982;3.112;24800.753;125.523;92.189;92.743;0;0;0;0;0;0;0;0
268;1;1;1;2656.218258;2656.221086;2656.236251;805329;805329;805329;10067;10067;12885264;12885304;100.000;1246.106;1246.106;3092.473;3474.204;3092.473;15.149;1.417;10.499;5.832;2.692;120.773;105.607;15.166;69.230;12.557;2.827;24888.192;120.579;87.245;92.399;0;0;0;0;0;0;0;0
269;1;1;1;2656.416918;2656.419671;2656.434153;805419;805419;805419;10068;10068;12886704;12886744;100.000;1326.954;1326.954;3092.819;3474.588;3092.819;14.467;1.018;10.045;5.809;2.687;197.902;183.420;14.483;69.362;7.318;2.753;25052.761;198.585;165.252;96.953;0;0;0;0;0;0;0;0
270;1;1;1;2656.541344;2656.544314;2656.559622;804474;804474;804474;10056;10056;12871584;12871624;100.000;1220.495;1220.495;3089.190;3470.504;3089.190;15.292;1.442;10.468;5.796;2.678;125.468;110.160;15.308;68.382;12.201;2.969;25144.896;124.643;91.309;96.600;0;0;0;0;0;0;0;0
271;1;1;1;2656.678404;2656.681218;2656.695597;796101;796101;796101;9952;9952;12737616;12737656;100.000;1318.180;1318.180;3057.037;3434.408;3057.037;14.363;1.006;9.950;5.756;2.658;135.975;121.596;14.379;69.197;10.575;2.814;25247.539;136.905;103.571;97.036;0;0;0;0;0;0;0;0
272;1;1;1;2656.816034;2656.818784;2656.833586;805073;805073;805073;10064;10064;12881168;12881208;100.000;1283.219;1283.219;3091.490;3473.107;3091.490;14.776;1.322;10.333;5.790;2.685;137.989;123.186;14.802;69.810;10.727;2.750;25352.194;137.566;104.232;97.485;0;0;0;0;0;0;0;0
273;1;1;1;2656.947330;2656.950159;2656.965218;797204;797204;797204;9966;9966;12755264;12755304;100.000;1235.447;1235.447;3061.273;3439.174;3061.273;15.043;1.166;10.145;5.740;2.686;131.632;116.573;15.059;67.366;11.440;2.828;25450.492;131.375;98.042;97.520;0;0;0;0;0;0;0;0
274;1;1;1;2657.066563;2657.069391;2657.084122;805139;805139;805139;10065;10065;12882224;12882264;100.000;1294.911;1294.911;3091.743;3473.399;3091.743;14.715;1.035;10.082;5.802;2.699;118.904;104.173;14.731;68.440;12.389;2.828;25536.063;119.232;85.899;96.794;0;0;0;0;0;0;0;0
275;1;1;1;2657.188167;2657.190993;2657.206530;808073;808073;808073;10101;10101;12929168;12929208;100.000;1204.262;1204.262;3103.010;3486.030;3103.010;15.521;1.447;10.564;5.840;2.698;122.408;106.871;15.537;67.991;12.693;2.826;25625.138;121.602;88.268;96.261;0;0;0;0;0;0;0;0
276;1;1;1;2657.318719;2657.321508;2657.336621;813584;813584;813584;10170;10170;13017344;13017384;100.000;1262.944;1262.944;3124.172;3509.809;3124.172;15.097;1.060;10.165;5.838;2.712;130.091;114.978;15.113;67.257;11.618;2.788;25721.896;130.515;97.182;96.319;0;0;0;0;0;0;0;0
277;1;1;1;2657.452319;2657.455086;2657.470551;812306;812306;812306;10154;10154;12996896;12996936;100.000;1218.378;1218.378;3119.265;3504.295;3119.265;15.448;1.413;10.501;5.832;2.704;133.930;118.465;15.464;67.905;11.547;2.768;25822.492;133.579;100.245;96.564;0;0;0;0;0;0;0;0
278;1;1;1;2657.581719;2657.584593;2657.599305;817500;817500;817500;10219;10219;13080000;13080040;100.000;1327.912;1327.912;3139.210;3526.704;3139.210;14.696;1.025;10.209;5.904;2.740;128.754;114.042;14.712;69.390;11.427;2.873;25917.913;129.507;96.173;96.540;0;0;0;0;0;0;0;0
279;1;1;1;2657.709509;2657.712521;2657.727959;824803;824803;824803;10311;10311;13196848;13196888;100.000;1250.493;1250.493;3167.253;3558.237;3167.253;15.421;1.399;10.633;5.917;2.756;128.654;113.216;15.438;68.873;12.000;3.011;26013.234;127.928;94.595;96.418;0;0;0;0;0;0;0;0
280;1;1;1;2657.850010;2657.852874;2657.867556;813944;813944;813944;10175;10175;13023104;13023144;100.000;1321.326;1321.326;3125.555;3511.381;3125.555;14.666;1.025;10.159;5.877;2.718;139.597;124.915;14.682;69.194;10.517;2.864;26119.497;140.353;107.020;97.081;0;0;0;0;0;0;0;0
281;1;1;1;2657.974080;2657.977194;2657.992219;815307;815307;815307;10192;10192;13044912;13044952;100.000;1280.242;1280.242;3130.788;3517.260;3130.788;15.009;1.367;10.499;5.854;2.724;124.663;109.638;15.024;69.882;12.052;3.115;26210.827;124.320;90.987;96.700;0;0;0;0;0;0;0;0
282;1;1;1;2658.097751;2658.100600;2658.116059;816329;816329;816329;10205;10205;13061264;13061304;100.000;1231.793;1231.793;3134.713;3521.677;3134.713;15.443;1.096;10.324;5.911;2.736;123.840;108.381;15.459;66.781;12.483;2.849;26301.334;123.406;90.072;96.286;0;0;0;0;0;0;0;0
