frame_id;rx_complete;tx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_media_bytes;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;arrived_points;eroded_points;valid_points;erosion_ms;reconstruction_ms;pose_ms;reconstruction_pipeline_ms;tx_duration_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;pose_control_ms;codec_queue_ms;frame_queue_ms;codec_backlog;decode_service_ms;decode_h265_ms;ffmpeg_write_calls;ffmpeg_write_failures;codec_queue_drops;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
23;1;1;1;0.087266;0.087266;1.000000;3096.447701;3096.494189;3096.883427;778907;26132;138240;20;1728;26132;28452;100.000;0.203;0.221;530.854;569.825;6.828;155826;148511;138240;0.210;0.122;0.075;2.036;1.030;0.059;126.851;125.746;389.213;389.239;388.188;32.589;32.393;1.369;0.183;0.077;46.488;435.726;2407.895;121.276;87.943;69.319;0.000;0.026;0.000;12;123.785;386.126;5;0;0;0;0;0;0;0
24;1;1;1;0.087266;0.087266;1.000000;3096.575122;3096.623119;3097.010038;779289;24064;138556;19;1732;24064;26268;100.000;0.212;0.230;532.068;571.129;6.304;155133;147900;138556;0.209;0.123;0.075;2.022;1.301;0.346;129.679;128.303;386.900;386.919;385.602;33.516;33.273;1.369;0.182;0.064;47.997;434.916;2501.173;128.931;95.597;70.961;0.000;0.019;0.000;7;126.356;383.560;4;0;0;0;0;0;0;0
25;1;1;1;-0.000000;0.087266;1.000000;3096.689950;3096.737261;3097.179122;779739;25004;138952;19;1737;25004;27208;100.000;767.257;831.959;533.588;572.762;6.530;154951;148061;138952;0.206;0.122;0.075;2.016;1.055;0.057;172.403;171.274;441.819;441.861;440.790;39.018;38.856;1.367;0.182;0.065;47.310;489.172;2636.923;114.141;80.808;71.577;75.294;0.043;0.000;19;169.332;438.730;1;0;0;0;0;0;0;0
26;1;1;1;-0.000000;0.087266;1.000000;3096.814387;3096.861026;3097.309746;779364;26508;139454;21;1744;26508;28944;100.000;0.211;0.229;535.516;574.848;6.947;155091;148214;139454;0.207;0.121;0.076;2.032;1.244;0.306;133.692;132.373;448.691;448.720;447.459;29.794;29.583;1.373;0.184;0.071;46.639;495.360;2734.214;123.765;90.432;72.755;0.000;0.029;0.000;13;130.417;445.397;4;0;0;0;0;0;0;0
27;1;1;1;-0.000000;0.087266;1.000000;3096.939987;3096.987311;3097.453980;780025;26320;140520;20;1757;26320;28640;100.000;0.156;0.169;539.609;579.235;6.874;155666;148911;140520;0.214;0.122;0.076;2.036;1.050;0.057;147.508;146.382;466.627;466.669;465.602;31.609;31.439;1.373;0.185;0.067;47.324;513.993;2845.115;126.285;92.952;74.017;0.000;0.042;0.000;19;144.422;463.523;2;0;0;0;0;0;0;0
28;1;1;1;-0.000000;0.087266;1.000000;3097.109654;3097.156715;3097.575119;780373;26696;141820;21;1773;26696;29132;100.000;0.206;0.224;544.601;584.588;6.992;156450;150058;141820;0.209;0.123;0.076;2.036;1.291;0.313;124.223;122.856;418.394;418.404;417.097;29.690;29.455;1.375;0.187;0.067;47.061;465.465;2932.920;169.404;136.070;77.896;0.000;0.010;0.000;18;120.896;415.049;3;0;0;0;0;0;0;0
29;1;1;1;-0.000000;0.087266;1.000000;3097.240324;3097.287005;3097.684977;781651;27824;143812;22;1798;27824;30376;100.000;0.193;0.211;552.251;592.801;7.290;158178;151821;143812;0.260;0.123;0.077;2.116;0.959;0.056;113.176;112.141;397.940;397.973;396.996;28.438;28.247;1.392;0.190;0.075;46.680;444.653;3009.445;130.290;96.957;79.087;0.000;0.033;0.000;19;110.101;394.840;3;0;0;0;0;0;0;0
30;1;1;1;-0.000000;0.087266;1.000000;3097.384288;3097.431329;3097.799109;781375;26320;144756;20;1810;26320;28640;100.000;0.219;0.237;555.876;596.697;6.874;158959;152458;144756;0.215;0.124;0.077;2.052;1.138;0.063;117.204;115.989;367.753;367.781;366.625;31.868;31.637;1.372;0.192;0.073;47.040;414.821;3090.244;144.324;110.991;81.081;0.000;0.028;0.000;12;114.014;364.544;4;0;0;0;0;0;0;0
31;1;1;1;-0.000000;0.087266;1.000000;3097.504243;3097.552249;3097.926618;784392;130660;143948;100;1800;130660;142260;100.000;1.199;1.304;552.773;593.368;34.142;176776;155937;143948;0.210;0.123;0.077;2.033;1.320;0.325;130.697;129.300;374.352;374.369;373.031;34.911;34.662;1.369;0.189;0.065;48.006;422.375;3184.419;120.920;87.587;81.488;0.000;0.017;0.000;44;127.344;370.980;6;0;0;0;0;0;0;0
32;1;1;1;-0.000000;0.087266;1.000000;3097.613547;3097.661372;3098.044147;782671;28764;141972;22;1775;28764;31316;100.000;0.252;0.274;545.185;585.216;7.516;167802;154013;141972;0.213;0.123;0.077;2.033;1.084;0.058;120.881;119.721;382.755;382.775;381.675;31.580;31.367;1.370;0.188;0.062;47.825;430.599;3268.615;109.123;75.790;81.132;0.000;0.020;0.000;14;117.765;379.622;3;0;0;0;0;0;0;0
