frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
11;1;1;1;IDLE;0.000;0.000;1.000;3094.942096;3094.944853;3094.969668;3095.112459;778554;778554;778554;9732;19;12456864;12456904;100.000;885.527;885.527;5.796;6.368;2989.657;2.897;0.000;0.000;4.219;6.056;0.001;13.172;13.172;153.539;167.606;24.815;7.859;53.079;1.399;0.892;0.499;1.401;0.028;2.757;170.363;1094.481;120.033;86.700;43.697;86.700;0.009;0.464;4.241;0.127;0;1;25.541;25.542;nan;nan;nan;24064;1;0;0;0;0;0;0
12;1;1;1;IDLE;0.000;0.000;1.000;3095.065208;3095.067933;3095.093001;3095.242701;779986;779986;779986;9750;20;12479776;12479816;100.000;904.714;904.714;6.157;6.760;2995.156;2.899;0.000;0.000;4.238;6.105;0.002;13.242;13.242;160.974;174.768;25.068;7.577;52.824;1.420;0.892;0.508;1.390;0.027;2.725;177.493;1191.390;123.080;89.747;46.575;89.747;0.002;0.928;4.242;0.127;0;1;25.560;25.561;nan;nan;nan;25568;1;0;0;0;0;0;0
13;1;1;1;IDLE;0.000;0.000;1.000;3095.196317;3095.199073;3095.223194;3095.374039;780926;780926;780926;9762;20;12494816;12494856;100.000;908.606;908.606;6.293;6.896;2998.765;2.871;0.000;0.000;4.300;6.001;0.001;13.172;13.172;161.214;174.966;24.121;7.528;54.609;1.452;0.908;0.505;1.407;0.029;2.756;177.723;1289.395;131.140;97.807;49.777;97.807;0.002;0.065;4.259;0.128;0;1;25.505;25.507;nan;nan;nan;26132;1;0;0;0;0;0;0
14;1;1;1;IDLE;0.000;0.000;1.000;3095.325903;3095.328970;3095.354527;3095.505451;782770;782770;782770;9785;21;12524320;12524360;100.000;867.057;867.057;6.473;7.107;3005.846;3.018;0.000;0.000;4.317;6.036;0.001;13.370;13.370;162.036;176.481;25.557;7.576;52.314;1.490;0.903;0.505;1.391;0.027;3.068;179.549;1387.473;129.897;96.564;52.701;96.564;0.002;0.758;4.275;0.128;0;1;25.544;25.546;nan;nan;nan;26884;1;0;0;0;0;0;0
15;1;1;1;IDLE;0.000;0.000;1.000;3095.458688;3095.461412;3095.485990;3095.632675;784474;784474;784474;9806;21;12551584;12551624;100.000;905.238;905.238;6.564;7.198;3012.390;2.888;0.000;0.000;4.381;6.198;0.001;13.467;13.467;157.396;171.262;24.578;7.863;54.791;1.529;0.907;0.508;1.410;0.028;2.724;173.986;1481.363;132.442;99.109;55.602;99.109;0.002;0.131;4.304;0.129;0;1;25.656;25.657;nan;nan;nan;27260;1;0;0;0;0;0;0
16;1;1;1;IDLE;0.000;0.000;1.000;3095.584268;3095.586957;3095.613096;3095.750454;785193;785193;785193;9815;101;12563088;12563128;100.000;884.633;884.633;31.650;34.780;3015.151;2.985;0.000;0.000;4.367;7.016;0.003;14.369;14.369;149.295;163.497;26.140;8.788;54.969;1.531;0.901;0.501;1.403;0.031;2.689;166.186;1565.809;125.545;92.211;57.890;92.211;0.002;0.552;4.322;0.130;0;1;26.591;26.592;nan;nan;nan;131788;1;0;0;0;0;0;0
17;1;1;1;IDLE;0.000;0.000;1.000;3095.703480;3095.706319;3095.731290;3095.878734;782720;782720;782720;9784;22;12523520;12523560;100.000;898.762;898.762;6.924;7.590;3005.654;2.912;0.000;0.000;4.757;5.939;0.002;13.607;13.607;158.480;172.415;24.970;7.892;54.494;1.618;1.198;0.503;1.409;0.030;2.840;175.255;1660.756;119.363;86.029;59.648;86.029;0.002;0.338;4.433;0.133;0;1;25.099;25.100;nan;nan;nan;28764;1;0;0;0;0;0;0
18;1;1;1;IDLE;0.000;0.000;1.000;3095.832099;3095.834753;3095.859559;3096.003023;781613;781613;781613;9771;18;12505808;12505848;100.000;893.440;893.440;5.571;6.111;3001.404;2.942;0.000;0.000;4.247;5.915;0.001;13.103;13.103;154.272;168.270;24.806;7.787;52.821;1.428;0.898;0.505;1.389;0.027;2.654;170.924;1751.712;128.434;95.100;61.864;95.100;0.002;0.645;4.388;0.132;0;1;25.087;25.088;nan;nan;nan;23124;1;0;0;0;0;0;0
19;1;1;1;IDLE;0.000;0.000;1.000;3095.956371;3095.959089;3095.983914;3096.003052;780006;780006;780006;9751;17;12480096;12480136;100.000;883.427;883.427;5.390;5.900;2995.233;2.894;0.000;0.000;4.508;5.986;0.000;13.389;13.389;29.836;43.963;24.825;30.454;53.931;1.424;0.898;0.504;1.410;0.273;2.718;46.681;1718.407;124.336;91.002;63.685;91.002;0.002;0.202;4.421;0.133;0;1;25.091;25.092;nan;nan;nan;22372;1;0;0;0;0;0;0
20;1;1;1;IDLE;0.000;0.000;1.000;3096.078957;3096.081707;3096.106127;3096.248188;780302;780302;780302;9754;18;12484832;12484872;100.000;901.043;901.043;5.526;6.066;2996.369;2.871;0.000;0.000;4.357;5.919;0.002;13.148;13.148;152.625;166.481;24.420;7.897;53.840;1.527;0.897;0.505;1.401;0.028;2.750;169.231;1930.210;122.618;89.285;65.285;89.285;0.009;0.277;4.407;0.132;0;1;25.087;25.088;nan;nan;nan;22936;1;0;0;0;0;0;0
