frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;geometry_aggregation_ms;max_r_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
248;1;1;1;3374.962034;3374.965187;3374.983173;813416;813416;813416;10168;10168;13014656;13014696;100.000;997.785;997.785;3123.527;3509.088;3123.527;17.969;1.674;11.085;6.071;2.632;35.576;17.590;17.986;61.630;50.557;3.153;22.615;32.608;0.726;1.270;0;0;0;0;0;0;0;0
249;1;1;1;3374.993945;3374.997690;3375.015454;816251;816251;816251;10204;10204;13060016;13060056;100.000;1055.049;1055.049;3134.413;3521.340;3134.413;17.747;1.258;10.996;6.207;2.829;32.281;14.518;17.764;61.904;55.028;3.746;21.563;32.504;0.830;1.242;0;0;0;0;0;0;0;0
250;1;1;1;3375.027928;3375.031780;3375.047323;820584;820584;820584;10258;10258;13129344;13129384;100.000;1211.986;1211.986;3151.052;3540.026;3151.052;15.525;1.356;10.432;5.881;2.596;31.869;16.325;15.544;67.110;48.774;3.851;20.099;34.089;0.756;1.212;0;0;0;0;0;0;0;0
251;1;1;1;3375.061590;3375.066176;3375.084540;817535;817535;817535;10220;10220;13080560;13080600;100.000;993.434;993.434;3139.344;3526.877;3139.344;18.346;1.387;11.201;6.428;2.637;37.216;18.853;18.363;60.996;49.342;4.587;23.982;34.397;1.064;1.203;0;0;0;0;0;0;0;0
252;1;1;1;3375.093596;3375.097187;3375.115513;812707;812707;812707;10159;10159;13003312;13003352;100.000;1033.924;1033.924;3120.804;3506.024;3120.804;18.309;1.927;11.461;6.291;2.549;30.973;12.647;18.326;62.538;59.168;3.591;21.621;31.010;2.323;1.273;0;0;0;0;0;0;0;0
253;1;1;1;3375.126688;3375.131711;3375.147784;811017;811017;811017;10138;10138;12976272;12976312;100.000;1146.685;1146.685;3114.315;3498.738;3114.315;16.056;1.088;10.204;5.821;2.650;32.272;16.199;16.073;63.483;49.805;5.023;20.560;34.525;1.191;1.268;0;0;0;0;0;0;0;0
254;1;1;1;3375.160211;3375.166272;3375.183529;812416;812416;812416;10156;10156;12998656;12998696;100.000;1063.222;1063.222;3119.687;3504.793;3119.687;17.240;1.186;10.587;6.013;2.734;35.744;18.488;17.257;61.350;48.278;6.061;22.971;34.561;1.227;1.265;0;0;0;0;0;0;0;0
255;1;1;1;3375.194431;3375.198323;3375.217018;815874;815874;815874;10199;10199;13053984;13054024;100.000;995.202;995.202;3132.966;3519.702;3132.966;18.678;2.020;12.001;6.120;3.152;33.489;14.794;18.695;64.190;55.825;3.891;23.127;32.051;1.283;1.266;0;0;0;0;0;0;0;0
256;1;1;1;3375.227766;3375.232399;3375.248000;811813;811813;811813;10148;10148;12989008;12989048;100.000;1182.553;1182.553;3117.372;3502.174;3117.372;15.583;1.061;10.035;5.812;2.522;30.982;15.381;15.601;64.321;50.354;4.633;20.775;34.076;0.743;1.233;0;0;0;0;0;0;0;0
257;1;1;1;3375.261877;3375.266344;3375.283857;809323;809323;809323;10117;10117;12949168;12949208;100.000;1034.833;1034.833;3107.810;3491.437;3107.810;17.486;1.612;11.073;6.133;2.633;35.857;18.344;17.513;63.230;48.840;4.467;23.299;33.945;0.612;1.195;0;0;0;0;0;0;0;0
258;1;1;1;3375.292994;3375.297194;3375.313940;806066;806066;806066;10076;10076;12897056;12897096;100.000;1069.477;1069.477;3095.303;3477.375;3095.303;16.729;1.378;10.489;5.816;2.589;30.083;13.337;16.746;62.635;55.665;4.199;20.048;30.850;2.484;1.275;0;0;0;0;0;0;0;0
259;1;1;1;3375.327899;3375.332818;3375.348751;803994;803994;803994;10050;10050;12863904;12863944;100.000;1131.311;1131.311;3087.347;3468.433;3087.347;15.917;1.189;10.075;5.775;2.484;34.812;18.878;15.934;63.229;45.771;4.919;21.527;35.624;2.290;1.339;0;0;0;0;0;0;0;0
260;1;1;1;3375.361124;3375.366404;3375.384776;804675;804675;804675;10059;10059;12874800;12874840;100.000;952.207;952.207;3089.962;3471.389;3089.962;18.354;1.977;11.325;6.022;2.593;36.025;17.653;18.372;61.645;50.998;5.280;24.218;33.587;0.253;1.271;0;0;0;0;0;0;0;0
261;1;1;1;3375.393710;3375.397448;3375.414362;803023;803023;803023;10038;10038;12848368;12848408;100.000;1048.414;1048.414;3083.618;3464.249;3083.618;16.897;1.310;10.331;5.703;2.589;29.586;12.672;16.914;61.078;57.170;3.738;20.471;31.044;2.290;1.334;0;0;0;0;0;0;0;0
262;1;1;1;3375.427865;3375.432965;3375.449621;804900;804900;804900;10062;10062;12878400;12878440;100.000;1072.379;1072.379;3090.826;3472.367;3090.826;16.638;1.620;10.618;5.798;2.548;35.259;18.603;16.656;63.750;47.239;5.100;22.396;35.517;2.184;1.388;0;0;0;0;0;0;0;0
263;1;1;1;3375.461282;3375.466514;3375.483526;801032;801032;801032;10013;10013;12816512;12816552;100.000;1050.461;1050.461;3075.972;3455.656;3075.972;16.995;1.108;10.260;5.930;2.575;33.905;16.894;17.011;60.314;50.174;5.232;22.968;33.550;0.216;1.314;0;0;0;0;0;0;0;0
264;1;1;1;3375.494106;3375.497866;3375.516126;793638;793638;793638;9921;9921;12698208;12698248;100.000;1002.293;1002.293;3047.580;3423.774;3047.580;18.243;1.871;11.696;6.242;2.911;32.600;14.340;18.260;64.050;56.013;3.760;22.235;31.351;1.982;1.356;0;0;0;0;0;0;0;0
265;1;1;1;3375.527444;3375.531815;3375.547397;801156;801156;801156;10015;10015;12818496;12818536;100.000;1162.947;1162.947;3076.449;3456.208;3076.449;15.566;1.011;9.877;5.738;2.491;31.271;15.689;15.582;63.389;49.828;4.371;20.173;33.950;0.616;1.310;0;0;0;0;0;0;0;0
266;1;1;1;3375.561443;3375.565208;3375.581471;804749;804749;804749;10060;10060;12875984;12876024;100.000;1124.752;1124.752;3090.246;3471.711;3090.246;16.245;1.059;10.242;5.925;2.603;34.073;17.811;16.262;62.980;47.727;3.766;20.913;33.393;0.060;1.232;0;0;0;0;0;0;0;0
267;1;1;1;3375.593194;3375.596753;3375.614568;805449;805449;805449;10069;10069;12887184;12887224;100.000;1040.041;1040.041;3092.934;3474.741;3092.934;17.799;1.692;11.452;6.061;3.017;33.097;15.282;17.815;64.283;53.826;3.558;20.677;31.544;1.789;1.267;0;0;0;0;0;0;0;0
268;1;1;1;3375.628365;3375.631732;3375.646572;805329;805329;805329;10067;10067;12885264;12885304;100.000;1256.857;1256.857;3092.473;3474.204;3092.473;14.824;1.055;9.881;5.761;2.492;32.004;17.165;14.840;66.582;46.368;3.368;19.348;34.980;1.646;1.290;0;0;0;0;0;0;0;0
269;1;1;1;3375.661393;3375.664596;3375.680887;805419;805419;805419;10068;10068;12886704;12886744;100.000;1144.387;1144.387;3092.819;3474.588;3092.819;16.275;1.587;10.934;6.132;2.607;34.315;18.024;16.291;67.114;47.475;3.203;20.329;32.864;0.470;1.239;0;0;0;0;0;0;0;0
270;1;1;1;3375.692783;3375.696090;3375.713075;804474;804474;804474;10056;10056;12871584;12871624;100.000;1075.266;1075.266;3089.190;3470.504;3089.190;16.968;1.195;10.487;6.115;2.475;32.187;15.203;16.985;61.747;52.768;3.307;19.183;31.494;1.839;1.277;0;0;0;0;0;0;0;0
271;1;1;1;3375.728482;3375.731823;3375.748923;796101;796101;796101;9952;9952;12737616;12737656;100.000;1055.522;1055.522;3057.037;3434.408;3057.037;17.083;1.747;11.072;6.183;2.480;35.849;18.748;17.101;64.748;47.702;3.341;21.699;35.733;2.400;1.347;0;0;0;0;0;0;0;0
272;1;1;1;3375.761476;3375.764833;3375.781400;805073;805073;805073;10064;10064;12881168;12881208;100.000;1125.137;1125.137;3091.490;3473.107;3091.490;16.541;1.277;10.729;6.196;2.600;32.476;15.910;16.567;64.764;51.011;3.358;20.842;33.010;0.323;1.283;0;0;0;0;0;0;0;0
273;1;1;1;3375.793531;3375.797042;3375.814991;797204;797204;797204;9966;9966;12755264;12755304;100.000;1024.266;1024.266;3061.273;3439.174;3061.273;17.932;1.419;11.215;6.040;3.039;33.591;15.643;17.948;62.485;53.432;3.512;21.099;32.209;1.124;1.273;0;0;0;0;0;0;0;0
274;1;1;1;3375.827769;3375.832044;3375.846650;805139;805139;805139;10065;10065;12882224;12882264;100.000;1283.449;1283.449;3091.743;3473.399;3091.743;14.589;1.004;9.836;5.779;2.501;31.659;17.054;14.606;67.346;46.134;4.275;19.425;35.002;1.669;1.298;0;0;0;0;0;0;0;0
