frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
281;1;1;-2.530727;0.000000;1.000000;2430.207422;2430.406713;2430.416348;815307;166072;158776;150146;150146;1877;2402336;100.000;249.354;576.573;618.906;20.369;95.607;18.416;0.000;0.000;8.835;9.636;91.686;199.291;208.927;208.925;11.464;26.911;6.423;5.675;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
282;1;1;-2.530727;0.000000;1.000000;2430.240755;2430.447415;2430.454920;816329;165354;158391;149960;149960;1875;2399360;100.000;319.771;575.859;618.146;20.256;95.789;18.370;0.000;100.897;6.708;7.505;89.384;206.660;214.165;214.163;16.702;40.702;7.369;5.781;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
283;1;1;-2.530727;0.000000;1.000000;2430.274089;2430.471463;2430.472932;813249;163474;156550;148574;148574;1858;2377184;100.000;1618.381;570.537;612.441;20.101;95.764;18.269;0.000;0.000;0.637;1.469;43.379;197.374;198.843;198.843;1.381;24.048;9.286;6.000;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
284;1;1;-2.530727;0.000000;1.000000;2430.307423;2430.510671;2430.512971;809333;161238;154400;146866;146866;1836;2349856;100.000;1022.616;563.978;605.386;19.922;95.759;18.147;0.000;0.000;1.530;2.299;66.543;203.248;205.548;205.546;8.087;39.209;5.875;5.992;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
285;1;1;-2.530727;0.000000;1.000000;2430.340755;2430.539957;2430.567082;815482;159505;152633;145550;145550;1820;2328800;100.000;85.858;558.924;599.971;19.560;95.692;17.848;0.000;0.000;0.818;27.125;3.016;199.201;226.326;226.326;28.864;29.285;4.048;5.871;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
286;1;1;-2.530727;0.000000;1.000000;2430.374088;2430.569390;2430.585984;814633;181574;157734;144160;144160;1802;2306560;100.000;139.015;553.587;594.228;22.289;86.870;17.696;0.000;128.058;1.048;16.593;6.316;195.302;211.896;211.895;14.433;29.434;3.900;5.748;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
287;1;1;0.000000;0.000000;1.000000;2430.407423;2430.606940;2430.614033;814941;172050;156129;142853;142853;1786;2285648;100.000;322.345;548.568;588.848;21.112;90.746;17.529;0.001;0.000;6.612;7.092;93.222;199.518;206.610;206.608;9.149;37.550;4.217;5.652;30;11.020;11.020;208.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
288;1;1;0.000000;0.000000;1.000000;2430.440755;2430.643563;2430.654361;818847;168425;154558;142468;142468;1781;2279488;100.000;211.147;547.090;587.256;20.569;91.767;17.399;0.000;0.000;7.863;10.798;72.821;202.807;213.606;213.603;16.144;36.622;3.289;5.504;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
289;1;1;0.000000;0.000000;1.000000;2430.474088;2430.671924;2430.673241;824052;165750;153312;142484;142484;1782;2279744;100.000;1732.556;547.151;587.340;20.114;92.496;17.291;0.000;0.000;0.856;1.317;65.013;197.836;199.153;199.152;1.690;28.361;4.972;5.471;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
290;1;1;0.000000;0.000000;1.000000;2430.507422;2430.704849;2430.715733;835458;164896;153596;143172;143172;1790;2290752;100.000;210.510;549.793;590.163;19.737;93.147;17.137;0.000;90.209;10.327;10.884;94.882;197.427;208.311;208.309;10.849;32.925;0.409;5.155;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
