frame_id;rx_complete;tx_complete;current_skip;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_points;tx_points;rx_media_bytes;tx_media_bytes;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;tx_duration_ms;active_tx_ms;active_process_ms;cycle_ms;header_wait_ms;total_residency_ms;node_efficiency_pct;cycle_occupancy_pct;camera_node_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;eth_errors;ipv4_errors;udp_errors;nsh_errors;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets
1;1;1;1;3107.256263;3107.315915;3107.316457;784142;0;0;142128;142128;108;108;142128;142216;100.000;263.616;263.616;34.132;37.480;34.132;0.534;0.020;0.022;0.542;0.000;0.542;4.118;100.000;59.652;0.542;0.000;0.000;0.000;0;0;0;0;0;0;0;0
2;1;1;1;3107.289922;3107.348698;3107.348705;783406;0;0;28952;28952;22;22;28952;29040;100.000;16935.849;16935.849;6.970;7.635;6.970;0.005;0.005;0.005;32.247;32.241;0.007;77.054;0.021;58.776;-0.544;32.783;0.551;0.034;0;0;0;0;0;0;0;0
3;1;1;1;3107.323620;3107.383960;3107.414711;780200;0;0;23124;23124;18;18;23124;23212;100.000;0.755;0.755;5.571;6.111;5.571;30.748;0.010;0.012;66.007;35.255;30.751;0.038;46.588;60.340;32.129;35.262;1.929;0.153;0;0;0;0;0;0;0;0
4;1;1;1;3107.359077;3107.414742;3107.443712;778467;0;0;22748;22748;18;18;22748;22836;100.000;0.788;0.788;5.481;6.021;5.481;28.967;0.006;0.008;29.001;0.031;28.970;0.026;99.892;55.666;27.797;30.783;2.551;0.303;0;0;0;0;0;0;0;0
5;1;1;1;3107.390764;3107.443741;3107.485017;776427;0;0;22184;22184;17;17;22184;22272;100.000;0.540;0.540;5.345;5.855;5.345;41.274;0.003;0.004;41.305;0.029;41.276;0.010;99.931;52.977;35.768;28.998;4.335;0.555;0;0;0;0;0;0;0;0
6;1;1;1;3107.424831;3107.485042;3107.519163;774893;0;0;24628;24628;19;19;24628;24716;100.000;0.724;0.724;5.932;6.504;5.932;34.119;0.008;0.009;34.146;0.025;34.121;0.026;99.926;60.211;36.581;41.301;7.968;1.018;0;0;0;0;0;0;0;0
7;1;1;1;3107.457623;3107.519202;3107.519209;775949;0;0;25004;25004;19;19;25004;25092;100.000;12080.544;12080.544;6.022;6.594;6.022;0.004;0.004;0.005;0.046;0.039;0.007;72.073;14.660;61.579;3.294;34.160;0.827;1.006;0;0;0;0;0;0;0;0
8;1;1;1;3107.490032;3107.553168;3107.553205;775463;0;0;26320;26320;20;20;26320;26408;100.000;16271.693;16271.693;6.338;6.941;6.338;0.005;0.005;0.006;33.996;33.959;0.037;16.325;0.109;63.137;3.957;33.966;0.633;0.983;0;0;0;0;0;0;0;0
9;1;1;1;3107.523326;3107.586120;3107.618817;775698;0;0;26508;26508;21;21;26508;26596;100.000;0.814;0.814;6.383;7.017;6.383;32.694;0.011;0.015;65.612;32.915;32.697;0.046;49.834;62.793;36.235;32.951;0.382;0.945;0;0;0;0;0;0;0;0
10;1;1;1;3107.556806;3107.618850;3107.646847;778020;0;0;25568;25568;20;20;25568;25656;100.000;0.917;0.917;6.157;6.760;6.157;27.994;0.011;0.014;28.030;0.033;27.997;0.049;99.882;62.044;30.932;32.730;0.603;0.924;0;0;0;0;0;0;0;0
11;1;1;1;3107.590084;3107.646885;3107.686358;778554;0;0;24252;24252;19;19;24252;24340;100.000;0.617;0.617;5.842;6.413;5.842;39.468;0.008;0.010;39.510;0.038;39.472;0.024;99.904;56.801;37.109;28.035;5.298;1.197;0;0;0;0;0;0;0;0
12;1;1;1;3107.624270;3107.686395;3107.720525;779986;0;0;25568;25568;20;20;25568;25656;100.000;0.752;0.752;6.157;6.760;6.157;34.122;0.005;0.005;34.167;0.038;34.130;0.016;99.889;62.125;37.943;39.510;6.177;1.508;0;0;0;0;0;0;0;0
13;1;1;1;3107.657162;3107.720616;3107.753781;780926;0;0;26132;26132;20;20;26132;26220;100.000;0.791;0.791;6.293;6.896;6.293;33.164;0.009;0.011;33.256;0.091;33.166;0.032;99.727;63.453;37.866;34.220;0.887;1.470;0;0;0;0;0;0;0;0
14;1;1;1;3107.690312;3107.753848;3107.788936;782770;0;0;26508;26508;21;21;26508;26596;100.000;0.760;0.760;6.383;7.017;6.383;35.084;0.007;0.009;35.155;0.066;35.088;0.027;99.811;63.535;39.688;33.232;0.101;1.384;0;0;0;0;0;0;0;0
15;1;1;1;3107.723756;3107.788935;3107.820320;784474;0;0;27260;27260;21;21;27260;27348;100.000;0.871;0.871;6.564;7.198;6.564;30.575;0.013;0.014;31.384;0.000;31.385;0.046;100.005;65.179;37.738;35.087;1.753;1.407;0;0;0;0;0;0;0;0
16;1;1;1;3107.757123;3107.820423;3107.820713;785193;0;0;131600;131600;100;100;131600;131688;100.000;462.511;462.511;31.605;34.704;31.605;0.289;0.024;0.026;0.394;0.103;0.290;8.990;73.777;63.300;4.798;31.488;1.845;1.434;0;0;0;0;0;0;0;0
17;1;1;1;3107.790679;3107.853733;3107.853749;782720;0;0;28952;28952;22;22;28952;29040;100.000;7561.342;7561.342;6.970;7.635;6.970;0.012;0.012;0.014;33.036;33.019;0.017;84.598;0.051;63.053;4.501;33.310;0.024;1.346;0;0;0;0;0;0;0;0
18;1;1;1;3107.823419;3107.887834;3107.918981;781613;0;0;23124;23124;18;18;23124;23212;100.000;0.746;0.746;5.571;6.111;5.571;31.145;0.006;0.007;65.232;34.085;31.147;0.023;47.749;64.415;36.400;34.102;0.768;1.310;0;0;0;0;0;0;0;0
19;1;1;1;3107.857269;3107.919007;3107.919015;780006;0;0;22372;22372;17;17;22372;22460;100.000;11493.679;11493.679;5.390;5.900;5.390;0.005;0.005;0.006;0.033;0.025;0.008;77.207;23.178;61.738;3.100;31.173;2.161;1.363;0;0;0;0;0;0;0;0
20;1;1;1;3107.889625;3107.952593;3107.986306;780302;0;0;23124;23124;18;18;23124;23212;100.000;0.689;0.689;5.571;6.111;5.571;33.710;0.005;0.007;67.291;33.579;33.712;0.020;50.100;62.968;37.057;33.586;0.253;1.294;0;0;0;0;0;0;0;0
21;1;1;1;3107.923343;3107.986341;3108.019099;779066;0;0;24816;24816;19;19;24816;24904;100.000;0.760;0.760;5.977;6.549;5.977;32.756;0.005;0.006;32.793;0.035;32.758;0.019;99.892;62.998;36.517;33.748;0.414;1.239;0;0;0;0;0;0;0;0
22;1;1;1;3107.956740;3108.019139;3108.019146;778280;0;0;25004;25004;19;19;25004;25092;100.000;11754.312;11754.312;6.022;6.594;6.022;0.005;0.005;0.005;0.047;0.040;0.007;73.740;15.505;62.399;3.231;32.798;0.536;1.195;0;0;0;0;0;0;0;0
23;1;1;1;3107.989990;3108.052384;3108.086413;778907;0;0;25756;25756;20;20;25756;25844;100.000;0.760;0.760;6.203;6.805;6.203;34.026;0.004;0.005;67.267;33.238;34.028;0.016;50.587;62.395;37.164;33.246;0.088;1.126;0;0;0;0;0;0;0;0
24;1;1;1;3108.023433;3108.086447;3108.119262;779289;0;0;24252;24252;19;19;24252;24340;100.000;0.742;0.742;5.842;6.413;5.842;32.812;0.007;0.009;32.849;0.034;32.815;0.027;99.896;63.014;36.680;34.063;0.729;1.101;0;0;0;0;0;0;0;0
25;1;1;1;3108.056765;3108.119294;3108.152765;779739;0;0;25192;25192;20;20;25192;25280;100.000;0.755;0.755;6.067;6.670;6.067;33.469;0.013;0.014;33.502;0.032;33.471;0.041;99.906;62.528;36.850;32.847;0.487;1.063;0;0;0;0;0;0;0;0
26;1;1;1;3108.089913;3108.152801;3108.152807;779364;0;0;26320;26320;20;20;26320;26408;100.000;12045.506;12045.506;6.338;6.941;6.338;0.004;0.004;0.004;0.043;0.036;0.006;70.053;14.959;62.888;3.559;33.507;0.174;1.007;0;0;0;0;0;0;0;0
27;1;1;1;3108.123456;3108.186463;3108.219610;780025;0;0;26508;26508;21;21;26508;26596;100.000;0.802;0.802;6.383;7.017;6.383;33.144;0.005;0.007;66.802;33.655;33.147;0.020;49.619;63.007;37.028;33.662;0.329;0.965;0;0;0;0;0;0;0;0
28;1;1;1;3108.156750;3108.219648;3108.253068;780373;0;0;26696;26696;21;21;26696;26784;100.000;0.802;0.802;6.428;7.062;6.428;33.415;0.005;0.006;33.458;0.039;33.420;0.018;99.885;62.898;37.153;33.185;0.148;0.914;0;0;0;0;0;0;0;0
29;1;1;1;3108.190095;3108.253108;3108.286606;781651;0;0;27824;27824;22;22;27824;27912;100.000;0.833;0.833;6.699;7.364;6.699;33.496;0.004;0.005;33.538;0.040;33.499;0.016;99.882;63.013;37.358;33.459;0.126;0.864;0;0;0;0;0;0;0;0
30;1;1;1;3108.223563;3108.286649;3108.319937;781375;0;0;26696;26696;21;21;26696;26784;100.000;0.805;0.805;6.428;7.062;6.428;33.286;0.006;0.007;33.331;0.043;33.288;0.020;99.872;63.086;37.355;33.541;0.208;0.823;0;0;0;0;0;0;0;0
31;1;1;1;3108.256712;3108.320003;3108.353313;784392;0;0;130848;130848;100;100;130848;130936;100.000;3.931;3.931;31.425;34.524;31.425;33.308;0.027;0.029;33.376;0.066;33.310;0.088;99.803;63.291;37.398;33.354;0.021;0.773;0;0;0;0;0;0;0;0
32;1;1;1;3108.290035;3108.353354;3108.386097;782671;0;0;28764;28764;22;22;28764;28852;100.000;0.881;0.881;6.924;7.590;6.924;32.740;0.006;0.007;32.784;0.041;32.743;0.022;99.875;63.319;36.848;33.351;0.018;0.726;0;0;0;0;0;0;0;0
33;1;1;1;3108.323545;3108.386135;3108.419831;776999;0;0;23688;23688;18;18;23688;23776;100.000;0.706;0.706;5.706;6.247;5.706;33.649;0.005;0.006;33.734;0.038;33.696;0.017;99.886;62.590;37.249;32.781;0.552;0.715;0;0;0;0;0;0;0;0
34;1;1;1;3108.356549;3108.419867;3108.451665;778650;0;0;23124;23124;18;18;23124;23212;100.000;0.730;0.730;5.571;6.111;5.571;31.795;0.006;0.008;31.834;0.036;31.797;0.024;99.886;63.318;35.750;33.732;0.399;0.695;0;0;0;0;0;0;0;0
35;1;1;1;3108.390127;3108.451697;3108.480153;778007;0;0;23124;23124;18;18;23124;23212;100.000;0.816;0.816;5.571;6.111;5.571;28.453;0.009;0.010;28.488;0.032;28.456;0.037;99.887;61.570;30.904;31.829;1.504;0.746;0;0;0;0;0;0;0;0
36;1;1;1;3108.423431;3108.480188;3108.516230;776483;0;0;25192;25192;20;20;25192;25280;100.000;0.701;0.701;6.067;6.670;6.067;36.039;0.009;0.011;36.077;0.035;36.042;0.029;99.902;56.757;33.648;28.491;4.842;1.002;0;0;0;0;0;0;0;0
37;1;1;1;3108.456645;3108.516264;3108.552938;781287;0;0;26132;26132;20;20;26132;26220;100.000;0.715;0.715;6.293;6.896;6.293;36.671;0.006;0.007;36.708;0.034;36.674;0.018;99.906;59.619;37.023;36.076;2.743;1.111;0;0;0;0;0;0;0;0
38;1;1;1;3108.492432;3108.552979;3108.586029;780329;0;0;27824;27824;22;22;27824;27912;100.000;0.845;0.845;6.699;7.364;6.699;33.048;0.006;0.007;33.091;0.041;33.050;0.020;99.876;60.547;36.781;36.715;3.381;1.253;0;0;0;0;0;0;0;0
39;1;1;1;3108.523289;3108.586072;3108.619261;780785;0;0;28952;28952;22;22;28952;29040;100.000;0.875;0.875;6.970;7.635;6.970;33.187;0.007;0.009;33.232;0.043;33.189;0.026;99.870;62.783;36.679;33.093;0.240;1.189;0;0;0;0;0;0;0;0
