frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
11;1;1;0.000000;0.000000;1.000000;3107.590084;3107.795520;3107.810597;778554;154670;147899;139114;139114;1739;2225824;100.000;147.643;534.210;573.430;19.866;95.622;17.868;0.000;0.000;9.982;15.077;66.207;205.435;220.513;220.512;29.584;31.669;1.664;3.167;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
12;1;1;0.000000;0.000000;1.000000;3107.624270;3107.826977;3107.843693;779986;155597;148978;140496;140496;1757;2247936;100.000;134.490;539.517;579.143;19.949;95.746;18.013;0.000;87.163;2.022;16.716;12.096;202.707;219.423;219.422;29.346;31.457;1.876;3.086;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
13;1;1;0.000000;0.000000;1.000000;3107.657162;3107.870709;3107.876979;780926;157727;150980;142868;142868;1786;2285888;100.000;364.655;548.626;588.905;20.197;95.722;18.295;0.000;0.000;1.571;6.270;25.052;213.547;219.816;219.815;29.299;43.732;10.399;3.543;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
14;1;1;0.000000;0.000000;1.000000;3107.690312;3107.891742;3107.893954;782770;159371;152913;144928;144928;1812;2318848;100.000;1049.368;556.536;597.402;20.360;95.948;18.515;0.000;0.000;1.513;2.211;68.397;201.430;203.641;203.640;12.940;21.033;12.300;4.091;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
15;1;1;0.000000;0.000000;1.000000;3107.723756;3107.918641;3107.937449;784474;159933;153215;146044;146044;1826;2336704;100.000;124.264;560.821;602.004;20.387;95.799;18.617;0.001;496.851;3.888;18.808;20.670;194.885;213.693;213.690;23.102;26.899;6.435;4.237;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
16;1;1;0.000000;0.000000;1.000000;3107.757123;3107.954273;3107.972197;785193;177968;156948;145822;145822;1823;2333152;100.000;130.184;559.969;601.083;22.666;88.189;18.571;0.001;0.000;1.688;17.924;9.418;197.150;215.074;215.073;24.517;35.632;2.299;4.116;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
17;1;1;0.000000;0.000000;1.000000;3107.790679;3107.983133;3107.984619;782720;169056;155717;144126;144126;1802;2306016;100.000;1553.422;553.456;594.097;21.599;92.110;18.413;0.000;0.000;0.660;1.486;44.430;192.454;193.940;193.939;3.606;28.860;4.473;4.138;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
18;1;1;0.000000;0.000000;1.000000;3107.823419;3108.017899;3108.019353;781613;164448;152323;141930;141930;1775;2270880;100.000;1562.249;545.024;585.055;21.040;92.627;18.159;0.000;0.000;0.938;1.455;64.507;194.480;195.934;195.933;5.007;34.765;1.432;3.969;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
19;1;1;0.000000;0.000000;1.000000;3107.857269;3108.054108;3108.058955;780006;160725;150242;139740;139740;1747;2235840;100.000;461.491;536.614;576.014;20.606;93.478;17.915;0.000;0.000;4.286;4.846;88.438;196.840;201.686;201.685;11.275;36.210;2.876;3.901;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
20;1;1;0.000000;0.000000;1.000000;3107.889625;3108.083172;3108.087669;780302;158109;148375;138346;138346;1730;2213536;100.000;492.351;531.261;570.277;20.263;93.843;17.730;0.000;0.000;0.990;4.497;22.021;193.546;198.043;198.042;6.655;29.063;4.270;3.924;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
21;1;1;0.000000;0.000000;1.000000;3107.923343;3108.119755;3108.148358;779066;156137;147312;137844;137844;1724;2205504;100.000;77.110;529.333;568.214;20.042;94.348;17.693;0.000;0.000;12.972;28.603;45.350;196.411;225.014;225.014;34.011;36.583;3.250;3.882;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
22;1;1;0.000000;0.000000;1.000000;3107.956740;3108.149824;3108.151006;778280;156199;148141;138092;138092;1727;2209472;100.000;1870.464;530.286;569.234;20.070;94.841;17.743;0.000;0.000;0.629;1.182;53.208;193.084;194.266;194.265;3.326;30.069;3.264;3.843;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
23;1;1;0.000000;0.000000;1.000000;3107.989990;3108.184446;3108.185826;778907;155648;148301;138240;138240;1728;2211840;100.000;1604.403;530.854;569.825;19.983;95.280;17.748;0.000;0.000;0.896;1.380;64.889;194.456;195.836;195.835;4.813;34.622;1.289;3.683;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
