frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
1;1;1;1;WARMUP;0.000;0.000;1.000;3366.725032;3366.727306;3366.760052;3366.785202;784142;784142;784142;9802;108;12546272;12546312;100.000;912.925;912.925;34.132;37.480;3011.115;10.634;0.000;0.000;11.920;7.019;0.003;29.573;29.573;44.153;57.896;32.747;51.079;90.307;1.636;0.913;0.509;1.392;7.470;2.274;60.170;57.896;0.000;0.000;0.000;0.000;0.012;0.052;11.935;0.358;0;1;31.182;31.183;nan;nan;nan;142128;1;0;0;0;0;0;0
2;1;1;1;WARMUP;0.000;0.000;1.000;3366.758706;3366.762473;3366.804886;3366.827310;783406;783406;783406;9793;22;12534496;12534536;100.000;903.788;903.788;6.970;7.635;3008.289;2.752;0.000;0.000;4.304;23.839;0.003;30.894;30.894;50.968;64.837;42.413;47.649;72.840;1.464;0.913;0.510;1.389;0.028;3.767;68.604;66.671;35.167;1.834;0.115;1.834;0.012;0.389;10.030;0.301;0;2;46.200;46.203;nan;nan;nan;28952;1;0;0;0;0;0;0
3;1;1;1;WARMUP;0.000;0.000;1.000;3366.791888;3366.795752;3366.843802;3366.896404;780200;780200;780200;9753;18;12483200;12483240;100.000;657.322;657.322;5.526;6.066;2995.978;3.898;0.000;0.000;4.334;24.614;0.002;32.845;32.845;81.661;100.652;48.050;32.632;68.357;1.450;0.929;0.535;1.393;0.027;3.865;104.516;102.432;33.280;0.053;0.111;0.053;0.002;0.108;8.608;0.258;0;2;48.156;48.158;nan;nan;nan;22936;1;0;0;0;0;0;0
4;1;1;1;WARMUP;0.000;0.000;1.000;3366.826496;3366.830147;3366.874192;3366.934532;778467;778467;778467;9731;18;12455472;12455512;100.000;758.281;758.281;5.481;6.021;2989.323;3.320;0.000;0.000;7.670;19.921;0.002;30.911;30.911;87.959;104.385;44.045;29.612;70.180;4.587;1.091;0.523;1.431;0.038;3.651;108.036;107.226;34.395;1.061;0.170;1.061;0.002;0.024;8.376;0.251;0;2;42.127;42.130;nan;nan;nan;22748;1;0;0;0;0;0;0
5;1;1;1;WARMUP;0.000;0.000;1.000;3366.859097;3366.861934;3366.915374;3366.934564;776427;776427;776427;9706;17;12422832;12422872;100.000;841.998;841.998;5.390;5.900;2981.489;2.699;0.000;0.000;7.452;31.033;0.000;41.184;41.184;57.876;72.630;53.440;56.704;77.066;4.521;0.917;0.520;1.457;0.037;2.837;75.467;73.925;31.787;1.547;0.256;1.547;0.003;0.197;7.463;0.224;0;2;50.187;50.189;nan;nan;nan;22372;1;0;0;0;0;0;0
6;1;1;1;IDLE;0.000;0.000;1.000;3366.892011;3366.894652;3366.949632;3366.997970;774893;774893;774893;9687;19;12398288;12398328;100.000;863.498;863.498;5.842;6.413;2975.599;2.700;0.000;0.000;5.403;34.257;0.002;42.360;42.360;88.960;103.318;54.981;41.000;77.046;2.522;0.898;0.504;1.448;0.032;2.641;105.959;103.997;32.718;0.615;0.279;0.615;0.003;0.958;6.950;0.209;0;2;54.233;54.235;nan;nan;nan;24252;1;0;0;0;0;0;0
7;1;1;1;IDLE;0.000;0.000;1.000;3366.925117;3366.928183;3366.976261;3367.036702;775949;775949;775949;9700;19;12415184;12415224;100.000;873.468;873.468;5.932;6.504;2979.654;3.041;0.000;0.000;5.733;26.627;0.002;35.400;35.400;94.304;108.518;48.077;32.621;73.632;2.822;0.830;0.478;1.572;0.030;3.066;111.585;109.396;33.532;0.199;0.274;0.199;0.002;1.501;6.648;0.199;0;2;48.330;48.333;nan;nan;nan;24628;1;0;0;0;0;0;0
8;1;1;1;IDLE;0.000;0.000;1.000;3366.959173;3366.962387;3367.017123;3367.070873;775463;775463;775463;9694;21;12407408;12407448;100.000;834.776;834.776;6.383;7.017;2977.788;2.697;0.000;0.000;7.217;32.547;0.001;42.462;42.462;93.622;108.486;54.736;39.141;77.576;3.720;0.844;0.497;2.002;0.154;3.214;111.700;110.234;34.204;0.870;0.311;0.870;0.003;0.104;6.793;0.204;0;2;52.121;52.123;nan;nan;nan;26508;1;0;0;0;0;0;0
9;1;1;1;IDLE;0.000;0.000;1.000;3366.992421;3366.995483;3367.051324;3367.099757;775698;775698;775698;9697;20;12411168;12411208;100.000;802.319;802.319;6.338;6.941;2978.690;3.149;0.000;0.000;5.485;34.199;0.002;42.834;42.834;88.805;104.274;55.841;41.078;76.707;2.687;0.827;0.473;1.466;0.032;3.061;107.335;105.785;33.096;0.238;0.306;0.238;0.002;0.684;6.468;0.194;0;2;53.744;53.747;nan;nan;nan;26320;1;0;0;0;0;0;0
10;1;1;1;IDLE;0.000;0.000;1.000;3367.025946;3367.028678;3367.077937;3367.137851;778020;778020;778020;9726;20;12448320;12448360;100.000;910.437;910.437;6.157;6.760;2987.606;2.797;0.000;0.000;4.540;26.612;0.001;33.949;33.949;95.500;109.173;49.259;31.097;68.919;1.727;0.841;0.493;1.452;0.028;2.732;111.905;110.545;33.195;0.138;0.296;0.138;0.002;4.431;5.988;0.180;0;2;48.422;48.430;nan;nan;nan;25568;1;0;0;0;0;0;0
11;1;1;1;IDLE;0.000;0.000;1.000;3367.059179;3367.062607;3367.118856;3367.172096;778554;778554;778554;9732;19;12456864;12456904;100.000;712.378;712.378;5.751;6.323;2989.657;4.053;0.000;0.000;7.554;31.038;0.001;42.645;42.645;92.003;109.490;56.250;38.949;75.814;4.647;0.842;0.478;1.467;0.120;3.428;112.918;111.458;33.929;0.595;0.315;0.595;0.025;0.144;6.382;0.191;0;2;50.028;50.030;nan;nan;nan;23876;1;0;0;0;0;0;0
12;1;1;1;IDLE;0.000;0.000;1.000;3367.092588;3367.096060;3367.152729;3367.199752;779986;779986;779986;9750;20;12479776;12479816;100.000;803.961;803.961;6.203;6.805;2995.156;3.320;0.000;0.000;5.535;33.872;0.002;42.726;42.726;88.169;103.692;56.669;41.205;75.395;2.756;0.781;0.452;1.514;0.032;3.472;107.164;105.780;33.453;0.120;0.302;0.120;0.002;1.736;6.172;0.185;0;2;53.233;53.236;nan;nan;nan;25756;1;0;0;0;0;0;0
