frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
11;1;1;1;IDLE;0.000;0.000;1.000;2623.697201;2623.699963;2623.732333;2623.871399;778554;778554;778554;9732;19;12456864;12456904;100.000;887.862;887.862;5.796;6.368;2989.657;2.931;0.000;0.000;4.111;13.331;0.002;20.372;20.372;157.405;171.436;32.370;11.883;62.936;1.505;0.737;0.436;1.403;0.029;2.762;174.198;1089.927;120.125;86.792;43.390;86.792;0.007;0.890;4.094;0.123;0;1;29.738;29.739;nan;nan;nan;24064;1;0;0;0;0;0;0
12;1;1;1;IDLE;0.000;0.000;1.000;2623.820591;2623.823381;2623.855244;2623.995007;779986;779986;779986;9750;20;12479776;12479816;100.000;873.276;873.276;6.157;6.760;2995.156;3.128;0.000;0.000;4.020;13.157;0.002;20.306;20.306;157.335;171.626;31.863;11.831;63.727;1.413;0.745;0.435;1.400;0.026;2.790;174.416;1180.201;123.418;90.085;46.308;90.085;0.002;0.392;4.080;0.122;0;1;29.308;29.310;nan;nan;nan;25568;1;0;0;0;0;0;0
13;1;1;1;IDLE;0.000;0.000;1.000;2623.951332;2623.954254;2623.978573;2624.132261;780926;780926;780926;9762;20;12494816;12494856;100.000;909.037;909.037;6.293;6.896;2998.765;2.888;0.000;0.000;4.077;6.000;0.001;12.965;12.965;164.262;178.007;24.319;7.283;53.312;1.441;0.739;0.459;1.413;0.026;2.922;180.929;1284.122;130.873;97.539;49.510;97.539;0.002;0.494;4.081;0.122;0;1;22.430;22.432;nan;nan;nan;26132;1;0;0;0;0;0;0
14;1;1;1;IDLE;0.000;0.000;1.000;2624.081009;2624.083965;2624.115971;2624.264557;782770;782770;782770;9785;21;12524320;12524360;100.000;868.729;868.729;6.473;7.107;3005.846;2.954;0.000;0.000;4.016;13.102;0.001;20.072;20.072;166.175;180.592;32.006;11.114;62.712;1.418;0.743;0.435;1.392;0.028;2.956;183.549;1383.085;129.711;96.378;52.439;96.378;0.002;0.469;4.067;0.122;0;1;29.389;29.390;nan;nan;nan;26884;1;0;0;0;0;0;0
15;1;1;1;IDLE;0.000;0.000;1.000;2624.213710;2624.216446;2624.248214;2624.383590;784474;784474;784474;9806;21;12551584;12551624;100.000;907.523;907.523;6.518;7.152;3012.390;2.921;0.000;0.000;4.217;13.047;0.002;20.185;20.185;153.312;167.143;31.768;12.077;63.541;1.493;0.740;0.437;1.409;0.138;2.736;169.880;1468.784;132.481;99.148;55.359;99.148;0.002;0.670;4.110;0.123;0;1;29.387;29.389;nan;nan;nan;27072;1;0;0;0;0;0;0
16;1;1;1;IDLE;0.000;0.000;1.000;2624.339405;2624.342162;2624.366436;2624.508838;785193;785193;785193;9815;101;12563088;12563128;100.000;890.478;890.478;31.650;34.780;3015.151;2.957;0.000;0.000;4.063;5.986;0.004;13.006;13.006;152.568;166.676;24.274;7.803;53.580;1.439;0.747;0.440;1.410;0.026;2.758;169.434;1560.700;125.716;92.382;57.673;92.382;0.002;0.114;4.100;0.123;0;1;23.136;23.137;nan;nan;nan;131788;1;0;0;0;0;0;0
17;1;1;1;IDLE;0.000;0.000;1.000;2624.458559;2624.461299;2624.492845;2624.638617;782720;782720;782720;9784;22;12523520;12523560;100.000;906.373;906.373;6.924;7.590;3005.654;2.925;0.000;0.000;4.036;13.125;0.002;20.086;20.086;163.501;177.319;31.546;11.328;63.672;1.400;0.754;0.446;1.408;0.027;2.740;180.058;1657.145;119.137;85.803;59.431;85.803;0.002;0.565;4.087;0.123;0;1;29.115;29.116;nan;nan;nan;28764;1;0;0;0;0;0;0
18;1;1;1;IDLE;0.000;0.000;1.000;2624.587295;2624.590111;2624.622172;2624.756065;781613;781613;781613;9771;18;12505808;12505848;100.000;895.896;895.896;5.616;6.156;3001.404;2.871;0.000;0.000;4.135;13.161;0.001;20.168;20.168;151.995;165.955;32.061;12.153;62.903;1.528;0.748;0.437;1.394;0.028;2.815;168.770;1741.259;128.812;95.479;61.684;95.479;0.002;0.804;4.101;0.123;0;1;29.604;29.605;nan;nan;nan;23312;1;0;0;0;0;0;0
19;1;1;1;IDLE;0.000;0.000;1.000;2624.711550;2624.714289;2624.739263;2624.756095;780006;780006;780006;9751;17;12480096;12480136;100.000;875.023;875.023;5.390;5.900;2995.233;2.923;0.000;0.000;4.079;5.971;0.000;12.973;12.973;27.544;41.806;24.974;31.032;51.946;1.452;0.750;0.437;1.412;0.028;2.739;44.545;1707.956;124.178;90.845;63.506;90.845;0.002;0.659;4.098;0.123;0;1;22.770;22.771;nan;nan;nan;22372;1;0;0;0;0;0;0
20;1;1;1;IDLE;0.000;0.000;1.000;2624.834006;2624.836831;2624.868839;2625.006274;780302;780302;780302;9754;18;12484832;12484872;100.000;870.031;870.031;5.526;6.066;2996.369;2.997;0.000;0.000;4.085;13.271;0.002;20.354;20.354;155.093;169.443;32.008;12.012;63.590;1.472;0.741;0.433;1.409;0.030;2.824;172.268;1924.802;122.542;89.209;65.113;89.209;0.009;0.291;4.097;0.123;0;1;29.597;29.598;nan;nan;nan;22936;1;0;0;0;0;0;0
21;1;1;1;IDLE;0.000;0.000;1.000;2624.955531;2624.958347;2624.990097;2625.125224;779066;779066;779066;9739;19;12465056;12465096;100.000;892.102;892.102;5.977;6.549;2991.623;2.866;0.000;0.000;4.311;13.255;0.001;20.432;20.432;152.904;166.877;31.750;12.244;64.354;1.622;0.738;0.443;1.480;0.028;2.816;169.693;2010.418;121.516;88.183;66.555;88.183;0.002;0.209;4.155;0.125;0;1;29.430;29.431;nan;nan;nan;24816;1;0;0;0;0;0;0
22;1;1;1;IDLE;0.000;0.000;1.000;2625.081574;2625.084297;2625.109093;2625.252942;778280;778280;778280;9729;20;12452480;12452520;100.000;903.064;903.064;6.067;6.670;2988.605;2.929;0.000;0.000;4.026;5.965;0.001;12.920;12.920;154.856;168.645;24.796;7.661;52.105;1.423;0.740;0.435;1.400;0.028;2.723;171.368;2104.803;125.950;92.617;68.183;92.617;0.002;1.013;4.125;0.124;0;1;22.093;22.094;nan;nan;nan;25192;1;0;0;0;0;0;0
23;1;1;1;IDLE;0.000;0.000;1.000;2625.202815;2625.205541;2625.236502;2625.381154;778907;778907;778907;9737;20;12462512;12462552;100.000;910.742;910.742;6.293;6.896;2991.012;2.800;0.000;0.000;4.131;13.103;0.001;20.035;20.035;161.929;175.613;30.961;11.408;64.710;1.528;0.739;0.430;1.408;0.026;2.726;178.339;2199.682;121.244;87.910;69.416;87.910;0.002;0.040;4.129;0.124;0;1;29.541;29.542;nan;nan;nan;26132;1;0;0;0;0;0;0
24;1;1;1;IDLE;0.000;0.000;1.000;2625.330284;2625.333036;2625.364806;2625.538155;779289;779289;779289;9742;19;12468624;12468664;100.000;887.551;887.551;5.796;6.368;2992.479;2.849;0.000;0.000;4.040;13.118;0.001;20.007;20.007;191.071;205.119;31.771;9.754;62.974;1.441;0.744;0.435;1.395;0.025;2.752;207.871;2323.349;127.495;94.161;70.963;94.161;0.002;0.561;4.109;0.123;0;1;29.462;29.463;nan;nan;nan;24064;1;0;0;0;0;0;0
25;1;1;1;IDLE;0.000;0.000;1.000;2625.495249;2625.498006;2625.522025;2625.686931;779739;779739;779739;9747;20;12475824;12475864;100.000;907.583;907.583;6.067;6.670;2994.207;2.821;0.000;0.000;4.164;5.964;0.001;12.949;12.949;175.178;188.925;24.018;6.854;53.914;1.550;0.752;0.441;1.394;0.027;2.757;191.682;2438.792;164.971;131.637;74.755;131.637;0.002;0.141;4.125;0.124;0;1;22.090;22.092;nan;nan;nan;25192;1;0;0;0;0;0;0
26;1;1;1;IDLE;0.000;0.000;1.000;2625.636396;2625.639142;2625.670589;2625.686963;779364;779364;779364;9743;20;12469824;12469864;100.000;905.327;905.327;6.338;6.941;2992.767;2.856;0.000;0.000;4.132;13.208;0.000;20.197;20.197;34.048;47.822;31.447;42.233;64.224;1.538;0.739;0.439;1.389;0.027;2.745;50.567;2405.491;141.135;107.802;76.821;107.802;0.002;0.330;4.129;0.124;0;1;29.548;29.549;nan;nan;nan;26320;1;0;0;0;0;0;0
27;1;1;1;IDLE;0.000;0.000;1.000;2625.778738;2625.781464;2625.813918;2625.942344;780025;780025;780025;9751;20;12480400;12480440;100.000;878.851;878.851;6.338;6.941;2995.306;2.894;0.000;0.000;4.167;13.214;0.002;20.275;20.275;146.679;160.880;32.454;12.602;62.472;1.428;0.755;0.452;1.505;0.027;2.726;163.606;2627.539;142.322;108.989;78.831;108.989;0.002;0.870;4.141;0.124;0;1;29.493;29.494;nan;nan;nan;26320;1;0;0;0;0;0;0
