frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
11;1;1;1;IDLE;0.000;0.000;1.000;4979.195519;4979.200190;4979.232294;4979.291475;778554;778554;778554;9269;19;12456864;12456904;100.000;670.927;670.927;5.751;6.323;2989.657;4.463;0.000;0.000;6.381;7.031;0.002;17.875;17.875;72.719;91.285;32.104;19.581;55.676;3.356;0.834;0.495;1.661;0.036;4.671;95.956;94.218;33.532;0.198;0.863;0.198;0.011;0.114;5.429;0.163;0;2;33.977;33.979;nan;nan;nan;23876;1;0;0;0;0;0;0
12;1;1;1;IDLE;0.000;0.000;1.000;4979.228995;4979.232111;4979.266853;4979.324275;779986;779986;779986;9286;20;12479776;12479816;100.000;619.222;619.222;6.203;6.805;2995.156;4.106;0.000;0.000;6.943;7.509;0.001;18.558;18.558;72.010;92.164;34.742;20.136;53.417;3.538;1.202;0.477;1.685;0.040;3.116;95.280;93.684;31.921;1.412;0.897;1.412;0.002;0.134;5.814;0.174;0;2;32.128;32.129;nan;nan;nan;25756;1;0;0;0;0;0;0
13;1;1;1;IDLE;0.000;0.000;1.000;4979.262436;4979.265889;4979.298139;4979.359138;780926;780926;780926;9297;20;12494816;12494856;100.000;615.697;615.697;6.248;6.851;2998.765;4.038;0.000;0.000;5.274;6.649;0.001;15.960;15.960;72.955;93.249;32.250;17.116;49.489;2.314;0.843;0.512;1.573;0.032;3.452;96.701;95.213;33.777;0.444;0.869;0.444;0.002;0.031;5.681;0.170;0;2;32.782;32.783;nan;nan;nan;25944;1;0;0;0;0;0;0
14;1;1;1;IDLE;0.000;0.000;1.000;4979.295409;4979.298511;4979.331317;4979.390227;782770;782770;782770;9319;21;12524320;12524360;100.000;605.729;605.729;6.428;7.062;3005.846;4.264;0.000;0.000;5.069;6.825;0.003;16.158;16.158;71.040;91.716;32.806;17.618;49.255;2.304;0.844;0.493;1.398;0.030;3.102;94.818;92.969;32.622;0.711;0.859;0.711;0.002;0.232;5.531;0.166;0;2;34.643;34.644;nan;nan;nan;26696;1;0;0;0;0;0;0
15;1;1;1;IDLE;0.000;0.000;1.000;4979.328507;4979.332181;4979.368600;4979.425240;784474;784474;784474;9339;21;12551584;12551624;100.000;617.957;617.957;6.654;7.288;3012.390;4.152;0.000;0.000;6.612;9.024;0.001;19.788;19.788;72.747;93.059;36.419;21.264;54.333;3.913;0.770;0.449;1.443;0.038;3.673;96.732;94.648;33.670;0.337;0.826;0.337;0.003;0.468;5.806;0.174;0;2;30.647;30.648;nan;nan;nan;27636;1;0;0;0;0;0;0
16;1;1;1;IDLE;0.000;0.000;1.000;4979.361840;4979.364882;4979.396852;4979.425961;785193;785193;785193;9348;100;12563088;12563128;100.000;629.021;629.021;31.605;34.704;3015.151;3.968;0.000;0.000;5.004;6.720;0.008;15.692;15.692;41.106;61.079;31.970;25.691;49.083;2.137;0.777;0.487;1.571;0.031;3.042;64.121;62.036;32.701;0.632;0.814;0.632;0.002;0.271;5.608;0.168;0;2;35.104;35.107;nan;nan;nan;131600;1;0;0;0;0;0;0
17;1;1;1;IDLE;0.000;0.000;1.000;4979.395035;4979.399535;4979.433096;4979.490633;782720;782720;782720;9319;22;12523520;12523560;100.000;650.185;650.185;6.924;7.590;3005.654;4.315;0.000;0.000;6.419;7.358;0.002;18.092;18.092;71.837;91.098;33.561;19.860;53.908;3.412;0.886;0.441;1.646;0.034;4.500;95.598;93.375;34.653;1.320;0.846;1.320;0.002;0.520;5.814;0.174;0;2;32.647;32.648;nan;nan;nan;28764;1;0;0;0;0;0;0
18;1;1;1;IDLE;0.000;0.000;1.000;4979.428895;4979.432665;4979.466831;4979.525574;781613;781613;781613;9305;18;12505808;12505848;100.000;605.738;605.738;5.616;6.156;3001.404;4.002;0.000;0.000;5.059;8.025;0.001;17.086;17.086;72.263;92.909;34.166;18.390;50.008;2.104;0.781;0.456;1.688;0.030;3.770;96.679;94.983;33.130;0.203;0.805;0.203;0.002;0.434;5.628;0.169;0;2;31.824;31.824;nan;nan;nan;23312;1;0;0;0;0;0;0
19;1;1;1;IDLE;0.000;0.000;1.000;4979.462158;4979.465139;4979.497603;4979.525622;780006;780006;780006;9286;17;12480096;12480136;100.000;606.117;606.117;5.390;5.900;2995.233;4.081;0.000;0.000;4.883;6.720;0.001;15.684;15.684;39.892;60.483;32.463;25.932;48.314;2.135;0.786;0.466;1.467;0.029;2.981;63.464;61.698;32.474;0.859;0.809;0.859;0.002;0.266;5.445;0.163;0;2;34.688;34.689;nan;nan;nan;22372;1;0;0;0;0;0;0
20;1;1;1;IDLE;0.000;0.000;1.000;4979.495152;4979.499165;4979.533325;4979.585158;780302;780302;780302;9290;18;12484832;12484872;100.000;624.733;624.733;5.571;6.111;2996.369;4.226;0.000;0.000;6.382;7.358;0.003;17.966;17.966;66.008;85.993;34.160;20.893;52.594;3.437;0.738;0.436;1.729;0.042;4.013;90.006;87.900;34.026;0.692;0.802;0.692;0.015;0.420;5.684;0.171;0;2;30.473;30.474;nan;nan;nan;23124;1;0;0;0;0;0;0
