frame_id;rx_complete;tx_complete;current_skip;event;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;codec_exit_time;node_exit_timestamp;original_points;rx_points;processed_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;conversion_ms;geometry_aggregation_ms;max_r_ms;projection_ms;codec_write_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_kernel_ms;gpu_packing_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;reference_jitter_ms;raw_queue_ms;render_queue_ms;workload_ewma_ms;workload_ratio;frame_backlog;codec_backlog;encode_service_ms;encode_h265_ms;mse_y;psnr_y;ssim_y;mpeg_bytes_generated;ffmpeg_write_calls;ffmpeg_write_eagain;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
33;1;1;1;IDLE;0.000;0.000;1.000;2432.870840;2432.874216;2432.965869;2433.011663;776999;776999;776999;19425;18;12431984;12432024;100.000;594.569;594.569;5.706;6.247;2983.686;2.724;0.000;0.000;7.604;34.571;0.002;44.899;44.899;116.537;137.447;91.654;32.666;48.987;4.569;0.759;0.451;1.786;0.039;3.376;140.824;141.191;33.817;0.484;1.063;0.484;0.005;28.563;6.457;0.194;0;3;53.255;53.258;nan;nan;nan;23688;1;0;0;0;0;0;0
34;1;1;1;IDLE;0.000;0.000;1.000;2432.901678;2432.905142;2432.991719;2433.052725;778650;778650;778650;19467;18;12458400;12458440;100.000;613.429;613.429;5.526;6.066;2990.026;2.962;0.000;0.000;5.273;25.848;0.001;34.083;34.083;127.274;147.583;86.577;23.094;39.367;2.607;0.735;0.436;1.463;0.031;3.464;151.047;148.919;30.926;2.407;1.147;2.407;0.003;35.143;6.163;0.185;0;3;45.785;45.791;nan;nan;nan;22936;1;0;0;0;0;0;0
35;1;1;1;IDLE;0.000;0.000;1.000;2432.937784;2432.941336;2433.031551;2433.086292;778007;778007;778007;19451;18;12448112;12448152;100.000;723.497;723.497;5.526;6.066;2987.556;2.669;0.000;0.000;5.759;39.830;0.001;48.258;48.258;127.750;144.956;90.215;33.292;53.493;3.004;0.744;0.433;1.547;0.031;3.552;148.508;149.152;36.194;2.861;1.254;2.861;0.003;27.416;6.064;0.182;0;3;61.000;61.002;nan;nan;nan;22936;1;0;0;0;0;0;0
36;1;1;1;IDLE;0.000;0.000;1.000;2432.970794;2432.974295;2433.067708;2433.114905;776483;776483;776483;19413;19;12423728;12423768;100.000;608.542;608.542;6.022;6.594;2981.704;2.747;0.000;0.000;8.183;36.156;0.002;47.085;47.085;120.194;140.610;93.413;33.487;50.406;4.956;0.765;0.457;1.916;0.089;3.501;144.111;144.433;32.960;0.374;1.199;0.374;0.004;28.653;6.597;0.198;0;3;54.735;54.737;nan;nan;nan;25004;1;0;0;0;0;0;0
37;1;1;1;IDLE;0.000;0.000;1.000;2433.001979;2433.005863;2433.093631;2433.114952;781287;781287;781287;19533;20;12500592;12500632;100.000;579.034;579.034;6.338;6.941;3000.152;3.016;0.000;0.000;5.701;25.921;0.001;34.637;34.637;87.501;109.089;87.768;31.751;39.465;2.547;0.745;0.437;1.934;0.038;3.885;112.974;111.147;31.568;1.766;1.234;1.766;0.010;34.546;6.377;0.191;0;3;47.188;47.193;nan;nan;nan;26320;1;0;0;0;0;0;0
38;1;1;1;IDLE;0.000;0.000;1.000;2433.037545;2433.041696;2433.133768;2433.187573;780329;780329;780329;19509;22;12485264;12485304;100.000;737.855;737.855;6.744;7.409;2996.473;2.738;0.000;0.000;5.480;40.135;0.002;48.353;48.353;128.955;145.877;92.072;33.147;52.517;2.554;0.765;0.458;1.673;0.030;4.151;150.027;150.434;35.833;2.500;1.314;2.500;0.002;29.533;6.156;0.185;0;3;60.315;60.316;nan;nan;nan;28012;1;0;0;0;0;0;0
39;1;1;1;IDLE;0.000;0.000;1.000;2433.070191;2433.074900;2433.168738;2433.217095;780785;780785;780785;19520;22;12492560;12492600;100.000;609.584;609.584;6.970;7.635;2998.224;2.850;0.000;0.000;8.631;34.969;0.002;46.449;46.449;121.702;142.196;93.839;32.666;49.499;5.466;0.763;0.439;1.801;0.161;4.708;146.904;146.623;33.204;0.130;1.240;0.130;0.005;29.740;6.778;0.203;0;3;53.799;53.801;nan;nan;nan;28952;1;0;0;0;0;0;0
40;1;1;1;IDLE;0.000;0.000;1.000;2433.102266;2433.106312;2433.194974;2433.263806;785430;785430;785430;19636;23;12566880;12566920;100.000;617.489;617.489;7.195;7.892;3016.061;3.038;0.000;0.000;5.602;26.234;0.002;34.874;34.874;137.142;157.493;88.662;22.143;39.334;2.780;0.749;0.431;1.608;0.034;4.047;161.540;160.000;31.413;1.921;1.282;1.921;0.005;36.468;6.487;0.195;0;3;48.347;48.353;nan;nan;nan;29892;1;0;0;0;0;0;0
41;1;1;1;IDLE;0.000;0.000;1.000;2433.136628;2433.141725;2433.238076;2433.301561;789479;789479;789479;19737;24;12631664;12631704;100.000;727.541;727.541;7.421;8.148;3031.609;2.799;0.000;0.000;4.812;43.100;0.002;50.711;50.711;142.474;159.836;96.350;31.727;52.632;2.055;0.766;0.456;1.507;0.028;5.097;164.933;164.422;35.413;2.079;1.332;2.079;0.002;31.073;6.070;0.182;0;3;68.827;68.827;nan;nan;nan;30832;1;0;0;0;0;0;0
42;1;1;1;IDLE;0.000;0.000;1.000;2433.170457;2433.175617;2433.275432;2433.324336;789348;789348;789348;19734;24;12629568;12629608;100.000;619.105;619.105;7.601;8.329;3031.106;2.875;0.000;0.000;9.591;37.355;0.003;49.821;49.821;128.320;148.720;99.815;33.500;49.913;6.448;0.767;0.434;1.893;0.048;5.159;153.879;153.864;33.892;0.558;1.284;0.558;0.003;32.465;6.953;0.209;0;3;63.480;63.481;nan;nan;nan;31584;1;0;0;0;0;0;0
