frame_id;rx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;arrived_points;eroded_points;valid_points;rx_points;rx_packets;payload_bytes;data_integrity_pct;internal_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;arrival_pct;erosion_pct;valid_pct;web_publish_ms;web_ack_ms;active_process_ms;total_residency_ms;node_efficiency_pct;camera_node_ms;e2e_latency_ms;reference_e2e_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;cmd_id;reference_cmd_ms;cmd_apply_ms;cmd_photon_ms;quality_save_ms;mean_error;geom_rmse;chamfer;hausdorff;mean_mm;rmse_mm;chamfer_mm;hausdorff_mm
279;1;2;0.087266;0.000000;1.000000;2210.712048;2210.985680;2210.993017;824803;184220;159885;147006;147006;3676;2352096;100.000;320.638;282.258;323.717;22.335;86.790;17.823;0.000;96.441;3.958;7.338;53.943;273.632;280.970;280.968;84.817;48.597;18.070;12.133;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
281;1;2;0.087266;0.000000;1.000000;2210.776808;2211.062913;2211.071108;815307;177248;161672;150146;150146;3754;2402336;100.000;293.160;288.287;330.625;21.740;91.212;18.416;0.000;85.514;4.188;8.196;51.097;286.104;294.300;294.299;96.241;77.233;10.566;12.035;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
283;1;2;0.087266;0.000000;1.000000;2210.842562;2211.138718;2211.144294;813249;172643;159168;148574;148574;3715;2377184;100.000;426.365;285.268;327.167;21.229;92.195;18.269;0.000;151.132;4.662;5.576;83.608;296.156;301.733;301.732;102.761;75.806;9.139;11.854;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
285;1;2;0.087266;0.000000;1.000000;2210.909229;2211.191871;2211.194204;815482;165694;153942;145550;145550;3639;2328800;100.000;998.505;279.462;320.504;20.319;92.907;17.848;0.000;0.000;1.237;2.333;53.007;282.642;284.975;284.975;86.004;53.153;13.514;11.958;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
287;1;2;0.087266;0.000000;1.000000;2210.977113;2211.274480;2211.276897;814941;162050;151808;142853;142853;3572;2285648;100.000;945.828;274.284;314.570;19.885;93.680;17.529;0.000;142.277;1.284;2.417;53.136;297.366;299.784;299.783;102.030;82.609;15.942;12.207;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
289;1;2;0.087266;0.000000;1.000000;2211.043595;2211.335178;2211.337064;824052;160823;151608;142484;142484;3563;2279744;100.000;1209.143;273.576;313.760;19.516;94.270;17.291;0.000;0.000;1.005;1.886;53.278;291.582;293.469;293.468;95.530;60.698;5.969;11.817;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
291;1;2;0.087266;0.000000;1.000000;2211.109115;2211.349714;2211.354615;819605;160102;151238;143314;143314;3583;2293024;100.000;468.120;275.169;315.579;19.534;94.464;17.486;0.000;0.000;3.573;4.901;72.900;240.600;245.501;245.498;46.415;14.537;52.130;14.336;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
293;1;2;0.087266;0.000000;1.000000;2211.177074;2211.379273;2211.390809;830771;160757;152506;144010;144010;3601;2304160;100.000;199.752;276.505;317.118;19.350;94.867;17.335;0.000;0.000;8.298;11.536;71.927;202.199;213.735;213.734;15.942;29.559;37.108;15.760;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
294;1;1;0.087266;0.000000;1.000000;2211.209438;2211.414815;2211.441843;835004;161889;154063;145768;145768;3645;2332288;100.000;86.293;559.762;641.980;19.388;95.166;17.457;0.000;163.253;1.713;27.029;6.336;205.377;232.405;232.405;33.643;35.542;2.208;14.913;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
295;1;1;0.087266;0.000000;1.000000;2211.243098;2211.488566;2211.494173;814967;163753;156346;148094;148094;3703;2369504;100.000;422.686;568.693;652.221;20.093;95.477;18.172;0.000;0.000;4.456;5.607;79.477;245.468;251.075;251.074;52.639;73.752;40.418;16.507;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
296;1;1;0.087266;0.000000;1.000000;2211.275488;2211.519119;2211.522391;818656;164774;157591;149404;149404;3736;2390464;100.000;730.734;573.724;657.996;20.127;95.641;18.250;0.000;0.000;1.667;3.272;50.949;243.631;246.902;246.902;47.524;30.553;2.781;15.649;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
297;1;1;0.087266;0.000000;1.000000;2211.308371;2211.529817;2211.536136;819807;164242;157503;149370;149370;3735;2389920;100.000;378.274;573.593;657.842;20.034;95.897;18.220;0.000;0.000;5.079;6.319;80.376;221.446;227.766;227.764;27.936;10.698;22.635;16.085;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
298;1;1;0.087266;0.000000;1.000000;2211.343152;2211.552576;2211.554286;814766;162388;155637;148012;148012;3701;2368192;100.000;1385.765;568.379;651.861;19.931;95.843;18.166;0.000;0.000;0.972;1.709;56.881;209.424;211.133;211.133;12.752;22.759;10.574;15.741;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
299;1;1;0.087266;0.000000;1.000000;2211.376090;2211.586469;2211.593473;809259;159973;153364;146174;146174;3655;2338784;100.000;333.914;561.321;643.765;19.768;95.869;18.063;0.000;81.723;6.206;7.005;88.590;210.379;217.383;217.383;18.607;33.892;0.559;14.792;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
300;1;1;0.087266;0.000000;1.000000;2211.409366;2211.613859;2211.618302;812212;157478;150994;144110;144110;3603;2305760;100.000;519.111;553.395;634.666;19.389;95.883;17.743;0.000;121.956;3.550;4.442;79.913;204.493;208.935;208.935;10.101;27.391;5.943;14.239;0;0.000;0.000;0.000;0.000;nan;nan;nan;nan;nan;nan;nan;nan
