frame_id;selected;tx_complete;current_skip;last_control_frame;temporal_control_ms;camera_send_timestamp;tx_start_timestamp;inter_departure_ms;tx_points;tx_packets;payload_bytes;reference_size_bytes;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;disk_io_ms;serialization_ms;tx_duration_ms;active_tx_ms;active_process_ms;total_residency_ms;node_efficiency_pct;reference_efficiency_pct;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
265;1;1;1;0;0.000;2440.603394;2440.607350;34.819;801156;20029;12818496;12818496;1031.241;1031.241;3076.449;3470.610;3076.449;5.015;3.954;12.430;5.136;21.399;21.401;99.992;81.514;4209;0;4209;134643;0
266;1;1;1;0;0.000;2440.636452;2440.641809;34.460;804749;20119;12875984;12875984;911.149;911.149;3090.246;3486.178;3090.246;4.740;5.355;14.132;5.714;24.226;24.229;99.989;77.887;4356;0;4356;139239;0
267;1;1;1;0;0.000;2440.670795;2440.675282;33.472;805449;20137;12887184;12887184;940.651;940.651;3092.934;3489.220;3092.934;5.747;4.486;13.700;5.763;23.933;23.934;99.996;81.254;4944;0;4944;157495;0
268;1;1;1;0;0.000;2440.703030;2440.707413;32.131;805329;20134;12885264;12885264;742.152;742.152;3092.473;3488.700;3092.473;4.652;4.380;17.362;6.913;26.394;26.397;99.992;83.397;7747;0;7747;247202;0
269;1;1;1;0;0.000;2440.734668;2440.738350;30.937;805419;20136;12886704;12886704;633.671;633.671;3092.819;3489.085;3092.819;2.956;3.682;20.337;7.782;26.975;26.975;99.999;86.349;10287;0;10287;329184;0
270;1;1;1;0;0.000;2440.768072;2440.770496;32.146;804474;20112;12871584;12871584;668.113;668.113;3089.190;3484.984;3089.190;3.027;2.424;19.266;7.166;24.716;24.717;99.998;90.193;11307;0;11307;361440;0
271;1;1;1;0;0.000;2440.801728;2440.804148;33.652;796101;19903;12737616;12737616;858.937;858.937;3057.037;3448.719;3057.037;3.349;2.419;14.830;6.112;20.597;20.598;99.998;88.255;5455;0;5455;174547;0
272;1;1;1;0;0.000;2440.835334;2440.837534;33.386;805073;20127;12881168;12881168;1098.322;1098.322;3091.490;3487.580;3091.490;3.622;2.200;11.728;5.077;17.550;17.550;99.999;87.464;6087;0;6087;194768;0
273;1;1;1;0;0.000;2440.868720;2440.871499;33.965;797204;19931;12755264;12755264;1046.227;1046.227;3061.273;3453.505;3061.273;3.673;2.778;12.192;5.225;18.644;18.644;99.998;85.095;6799;0;6799;217483;0
274;1;1;1;0;0.000;2440.902229;2440.904828;33.329;805139;20129;12882224;12882224;877.597;877.597;3091.743;3487.872;3091.743;3.850;2.598;14.679;6.001;21.127;21.127;100.000;87.701;5362;0;5362;170592;0
275;1;1;1;0;0.000;2440.936436;2440.939313;34.486;808073;20202;12929168;12929168;1111.660;1111.660;3103.010;3500.576;3103.010;4.722;2.877;11.631;5.058;19.230;19.230;100.000;85.038;4283;0;4283;136528;0
276;1;1;1;0;0.000;2440.970595;2440.973977;34.664;813584;20340;13017344;13017344;1042.146;1042.146;3124.172;3524.454;3124.172;5.549;3.382;12.491;5.171;21.422;21.423;99.996;84.208;4906;0;4906;156788;0
277;1;1;1;0;0.000;2441.002795;2441.005920;31.942;812306;20308;12996896;12996896;951.191;951.191;3119.265;3518.916;3119.265;4.416;3.124;13.664;5.776;21.204;21.204;99.998;85.263;5522;0;5522;176464;0
278;1;1;1;0;0.000;2441.036010;2441.042010;36.090;817500;20438;13080000;13080000;966.523;966.523;3139.210;3541.420;3139.210;4.297;5.999;13.533;5.510;23.829;23.831;99.992;74.820;3157;0;3157;100874;0
279;1;1;1;0;0.000;2441.070050;2441.074352;32.342;824803;20621;13196848;13196848;739.503;739.503;3167.253;3573.065;3167.253;5.004;4.301;17.846;7.158;27.150;27.152;99.994;84.155;9130;0;9130;291742;0
280;1;1;1;0;0.000;2441.101620;2441.107613;33.261;813944;20349;13023104;13023104;841.339;841.339;3125.555;3526.013;3125.555;3.241;5.992;15.479;6.072;24.712;24.713;99.996;75.752;7086;0;7086;226698;0
