frame_id;rx_complete;tx_complete;current_skip;yaw;pitch;zoom;camera_send_timestamp;recv_start_timestamp;node_exit_timestamp;original_points;rx_media_bytes;tx_points;rx_packets;tx_packets;payload_bytes;reference_size_bytes;data_integrity_pct;internal_throughput_mbs;reference_throughput_mbs;logical_bitrate_mbps;network_bitrate_mbps;reference_bitrate_mbps;arrived_points;eroded_points;valid_points;erosion_ms;reconstruction_ms;pose_ms;reconstruction_pipeline_ms;tx_duration_ms;active_tx_ms;active_process_ms;reference_process_ms;total_processing_ms;total_residency_ms;reference_residency_ms;node_efficiency_pct;reference_efficiency_pct;gpu_transfer_ms;gpu_copyback_ms;host_overhead_ms;camera_node_ms;e2e_latency_ms;schedule_delay_ms;inter_arrival_ms;instant_jitter_ms;desynced_jitter_ms;pose_control_ms;codec_queue_ms;frame_queue_ms;codec_backlog;decode_service_ms;decode_h265_ms;ffmpeg_write_calls;ffmpeg_write_failures;codec_queue_drops;tx_zero_accepts;tx_partial_accepts;tx_resubmit_calls;tx_resubmitted_packets;mbuf_starvation
27;1;1;1;0.174533;0.000000;1.000000;2800.020297;2800.082494;2800.217755;780025;26696;140520;21;1757;26696;29132;100.000;0.768;0.835;539.609;579.235;6.992;155666;148911;140520;0.190;0.109;0.067;2.552;1.472;0.428;40.125;38.586;135.230;135.260;133.768;29.665;28.846;1.632;0.182;0.374;62.197;197.457;141.284;32.079;1.255;1.772;0.000;0.030;0.000;11;36.100;131.184;4;0;0;0;0;0;0;0
28;1;1;1;0.174533;0.000000;1.000000;2800.053487;2800.117464;2800.248282;780373;26884;141820;21;1773;26884;29320;100.000;0.846;0.919;544.601;584.588;7.037;156450;150058;141820;0.186;0.110;0.068;2.435;1.269;0.076;34.536;33.200;130.798;130.818;129.517;26.400;25.634;1.672;0.282;0.118;63.978;194.796;138.478;34.970;1.637;1.764;0.000;0.020;0.000;7;30.832;127.060;5;0;0;0;0;0;0;0
29;1;1;1;0.174533;0.000000;1.000000;2800.087296;2800.149404;2800.285314;781651;27824;143812;22;1798;27824;30376;100.000;0.810;0.881;552.251;592.801;7.290;158178;151821;143812;0.223;0.105;0.065;4.522;1.658;0.445;40.730;39.007;135.890;135.910;134.233;29.969;29.059;1.641;1.215;1.274;62.108;198.018;142.176;31.939;1.394;1.741;0.000;0.020;0.000;15;34.550;129.675;3;0;0;0;0;0;0;0
30;1;1;1;0.174533;0.000000;1.000000;2800.120519;2800.183914;2800.318686;781375;26508;144756;21;1810;26508;28944;100.000;0.827;0.900;555.876;596.697;6.947;158959;152458;144756;0.189;0.109;0.065;2.404;1.275;0.071;39.536;38.196;134.732;134.772;133.465;29.335;28.619;1.759;0.199;0.083;63.396;198.167;142.215;34.511;1.177;1.705;0.000;0.040;0.001;17;35.857;131.020;4;0;0;0;0;0;0;0
31;1;1;1;0.174533;0.000000;1.000000;2800.153729;2800.216114;2800.349778;784392;130660;143948;100;1800;130660;142260;100.000;3.817;4.153;552.773;593.368;34.142;176776;155937;143948;0.191;0.112;0.068;2.359;1.528;0.435;34.779;33.183;133.628;133.664;132.117;26.019;25.116;1.642;0.227;0.121;62.385;196.049;139.974;32.199;1.134;1.670;0.000;0.036;0.000;30;30.891;129.719;5;0;0;0;0;0;0;0
32;1;1;1;0.261799;0.000000;1.000000;2800.187013;2800.250416;2800.384430;782671;28764;141972;22;1775;28764;31316;100.000;0.856;0.929;545.185;585.216;7.516;167802;154013;141972;0.238;0.110;0.066;4.600;1.125;0.067;38.536;37.346;133.994;134.015;132.872;28.755;28.107;1.663;1.210;1.314;63.402;197.417;141.293;34.302;0.969;1.626;30.959;0.021;0.000;16;32.811;128.248;3;0;0;0;0;0;0;0
33;1;1;1;0.261799;0.000000;1.000000;2800.220505;2800.284255;2800.419120;776999;23500;139814;18;1748;23500;25588;100.000;0.719;0.780;536.898;576.321;6.141;162473;151153;139814;0.218;0.103;0.065;4.569;1.382;0.085;40.399;38.953;134.834;134.865;133.455;29.955;29.188;1.692;1.212;1.279;63.750;198.615;142.649;33.840;0.506;1.556;0.000;0.031;0.001;8;34.448;128.851;4;0;0;0;0;0;0;0
34;1;1;1;0.261799;0.000000;1.000000;2800.253735;2800.317091;2800.452966;778650;23124;137648;18;1721;23124;25212;100.000;0.688;0.747;528.581;567.394;6.051;157983;147475;137648;0.185;0.105;0.065;3.095;1.308;0.416;39.793;38.421;135.848;135.875;134.539;29.287;28.558;1.408;0.185;1.146;63.355;199.230;143.161;32.835;0.498;1.490;0.000;0.027;0.000;14;35.391;131.415;3;0;0;0;0;0;0;0
35;1;1;1;0.261799;0.000000;1.000000;2800.287410;2800.350905;2800.483049;778007;22936;137154;18;1715;22936;25024;100.000;0.702;0.763;526.684;565.362;6.006;156457;146475;137154;0.194;0.110;0.069;2.408;1.140;0.068;34.489;33.280;132.111;132.144;130.982;26.099;25.408;1.658;0.274;0.104;63.495;195.639;139.911;33.814;0.480;1.427;0.000;0.033;0.000;17;30.940;128.539;2;0;0;0;0;0;0;0
36;1;1;1;0.261799;0.000000;1.000000;2800.320763;2800.383830;2800.511341;776483;25192;138046;20;1726;25192;27512;100.000;0.735;0.800;530.109;569.035;6.603;155937;147008;138046;0.184;0.105;0.066;2.019;1.496;0.474;31.836;30.274;127.472;127.511;125.992;24.967;24.029;1.397;0.181;0.085;63.068;190.578;134.870;32.926;0.408;1.363;0.000;0.038;0.000;18;28.321;123.933;2;0;0;0;0;0;0;0
37;1;1;1;0.349066;0.000000;1.000000;2800.353490;2800.418314;2800.550894;781287;26132;139346;20;1742;26132;28452;100.000;0.830;0.901;535.101;574.388;6.828;157460;149487;139346;1.050;0.108;0.067;4.118;0.939;0.054;43.070;42.065;132.535;132.580;131.626;32.486;31.958;1.646;0.181;1.066;64.824;197.404;141.090;34.484;1.151;1.350;16.178;0.044;0.000;19;38.014;127.461;2;0;0;0;0;0;0;0
38;1;1;1;0.349066;0.000000;1.000000;2800.387205;2800.449945;2800.583308;780329;27636;141098;21;1764;27636;30072;100.000;485.539;526.660;541.829;581.612;7.217;157637;150141;141098;0.192;0.110;0.068;2.211;1.380;0.369;37.458;36.010;133.332;133.362;131.959;28.087;27.289;1.510;0.215;0.117;62.741;196.103;140.170;31.631;1.702;1.372;0.000;0.031;0.000;10;33.867;129.716;3;0;0;0;0;0;0;0
39;1;1;1;0.349066;0.000000;1.000000;2800.420557;2800.479201;2800.618067;780785;28952;142238;22;1778;28952;31504;100.000;0.744;0.807;546.206;586.306;7.561;158178;150818;142238;1.166;0.108;0.066;4.184;1.068;0.066;38.341;37.206;138.825;138.867;137.781;27.610;27.003;1.591;0.186;1.067;58.643;197.510;141.596;29.255;4.078;1.541;0.000;0.042;0.000;13;33.088;133.542;6;0;0;0;0;0;0;0
40;1;1;1;0.349066;0.000000;1.000000;2800.454089;2800.518290;2800.649749;785430;29892;143844;23;1799;29892;32560;100.000;0.953;1.035;552.373;592.946;7.814;159340;152098;143844;0.228;0.113;0.071;2.499;1.213;0.075;36.910;35.627;131.444;131.458;130.209;28.078;27.361;1.682;0.301;0.105;64.201;195.659;139.944;39.090;5.757;1.804;0.000;0.015;0.000;16;33.198;127.694;3;0;0;0;0;0;0;0
41;1;1;1;0.349066;0.000000;1.000000;2800.486910;2800.549809;2800.685005;789479;30644;146416;24;1831;30644;33428;100.000;0.886;0.963;562.250;603.545;8.023;161458;154259;146416;1.075;0.111;0.070;4.179;1.419;0.412;38.984;37.495;135.176;135.196;133.761;28.835;28.032;1.655;0.195;1.074;62.898;198.095;141.867;31.518;1.815;1.805;0.000;0.020;0.001;18;33.386;129.559;3;0;0;0;0;0;0;0
42;1;1;1;0.349066;0.000000;1.000000;2800.520289;2800.584585;2800.716021;789348;31584;148106;24;1852;31584;34368;100.000;0.983;1.067;568.740;610.508;8.248;163190;156459;148106;0.236;0.112;0.072;2.500;1.196;0.072;36.598;35.330;131.408;131.435;130.214;27.845;27.133;1.667;0.293;0.121;64.296;195.732;139.550;34.777;1.443;1.782;0.000;0.027;0.000;12;32.902;127.683;4;0;0;0;0;0;0;0
43;1;1;1;0.436332;0.000000;1.000000;2800.553672;2800.616843;2800.752486;792714;31960;149298;25;1867;31960;34860;100.000;0.915;0.995;573.317;615.424;8.366;164183;157597;149298;0.187;0.110;0.067;2.136;1.384;0.238;40.159;38.708;135.629;135.642;134.235;29.606;28.836;1.416;0.212;0.145;63.171;198.813;142.681;32.258;1.075;1.738;34.307;0.013;0.000;19;36.639;132.085;3;0;0;0;0;0;0;0
44;1;1;1;0.436332;0.000000;1.000000;2800.586748;2800.651969;2800.782402;790865;31772;150365;25;1880;31772;34672;100.000;1.014;1.104;577.414;619.814;8.321;165393;158411;150365;0.200;0.111;0.070;2.320;1.767;0.665;33.429;31.592;130.398;130.433;128.638;25.629;24.559;1.479;0.304;0.157;65.222;195.655;139.265;35.126;1.792;1.742;0.000;0.036;0.000;12;29.341;126.281;4;0;0;0;0;0;0;0
45;1;1;1;0.436332;0.000000;1.000000;2800.620612;2800.683417;2800.810683;787976;32336;151606;25;1896;32336;35236;100.000;0.944;1.026;582.180;624.941;8.457;166115;159428;151606;0.239;0.111;0.068;2.347;1.247;0.070;32.374;31.059;127.216;127.265;126.001;25.438;24.650;1.648;0.198;0.085;62.805;190.070;134.212;31.448;1.885;1.751;0.000;0.050;0.001;15;28.780;123.601;4;0;0;0;0;0;0;0
46;1;1;1;0.436332;0.000000;1.000000;2800.653393;2800.717874;2800.851813;789717;145888;151650;111;1896;145888;158764;100.000;4.682;5.092;582.348;625.110;38.103;188890;165163;151650;0.230;0.111;0.067;4.654;1.695;0.429;44.715;42.954;133.928;133.939;132.221;33.384;32.486;1.653;1.298;1.296;64.481;198.419;142.008;34.457;1.123;1.711;0.000;0.011;0.000;39;38.366;127.555;9;0;0;0;0;0;0;0
47;1;1;1;0.436332;0.000000;1.000000;2800.687490;2800.749101;2800.885656;784950;30080;150558;23;1882;30080;32748;100.000;1.014;1.101;578.155;620.601;7.860;179115;163191;150558;0.228;0.112;0.067;4.606;1.439;0.082;40.181;38.675;136.519;136.555;135.088;29.425;28.630;1.670;1.224;1.306;61.610;198.166;142.518;31.227;2.107;1.736;0.000;0.036;0.001;22;34.136;130.443;2;0;0;0;0;0;0;0
